Compound,Adduct info,Approved,Sample,Lipid Class,Num. of samples,Adducts,Has MS/MS,Has OX Chain,StdDev,Area
>>461.3685@10.65,,,"QE_18_45_0,05p_SIR2_20181110080303",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,922069
>>461.3625@10.67,,,"QE_18_45_0,05p_SIR3_20181110083804",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,995080
>>461.3618@10.64,,,"QE_18_45_0,05p_SIS1_20181110050800",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,1209700
>>461.3622@10.65,,,"QE_18_45_0,05p_SIS2_20181110054301",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,631042
>>461.3631@10.66,,,"QE_18_45_0,05p_SIS3_20181110061802",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,628661
>>461.3680@10.63,,,"QE_18_45_0,05p_VIR1_20181110124308",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,898179
>>461.3626@10.65,,,"QE_18_45_0,05p_VIR2_20181110131811",Stigmasterols and C24-ethyl derivatives,5,,N,N,0,640357
>>461.3625@10.65,,,"QE_18_45_0,05p_VIR3_20181110135312",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,746154
>>461.3615@10.64,,,"QE_18_45_0,05p_VIS1_20181110094805",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,761475
>>461.3628@10.65,,,"QE_18_45_0,05p_VIS2_20181110102309",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1250200
>>461.3628@10.65,,,"QE_18_45_0,05p_VIS3_20181110105810",Stigmasterols and C24-ethyl derivatives,1,,N,N,0,1006740
>461.3639@11.07,,Approved,Super Sample,Stigmasterols and C24-ethyl derivatives,12,,Y,N,783333.3232783688,3641405
>>461.3629@11.07,,,"QE_18_45_0,05p_SIR1_20181110072802",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3686090
>>461.3691@11.07,,,"QE_18_45_0,05p_SIR2_20181110080303",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,3990740
>>461.3624@11.07,,,"QE_18_45_0,05p_SIR3_20181110083804",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,4859280
>>461.3625@11.07,,,"QE_18_45_0,05p_SIS1_20181110050800",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,4979790
>>461.3628@11.07,,,"QE_18_45_0,05p_SIS2_20181110054301",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,4202300
>>461.3638@11.08,,,"QE_18_45_0,05p_SIS3_20181110061802",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3852680
>>461.3682@11.08,,,"QE_18_45_0,05p_VIR1_20181110124308",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3954530
>>461.3631@11.07,,,"QE_18_45_0,05p_VIR2_20181110131811",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2745260
>>461.3629@11.07,,,"QE_18_45_0,05p_VIR3_20181110135312",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,2718250
>>461.3621@11.07,,,"QE_18_45_0,05p_VIS1_20181110094805",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,2947010
>>461.3635@11.07,,,"QE_18_45_0,05p_VIS2_20181110102309",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3206030
>>461.3632@11.08,,,"QE_18_45_0,05p_VIS3_20181110105810",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,2554900
>461.3632@11.34,,Approved,Super Sample,Stigmasterols and C24-ethyl derivatives,12,,Y,N,485384.54865060345,2218192.5
>>461.3623@11.34,,,"QE_18_45_0,05p_SIR1_20181110072802",Stigmasterols and C24-ethyl derivatives,5,,Y,N,0,2110080
>>461.3684@11.34,,,"QE_18_45_0,05p_SIR2_20181110080303",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1779800
>>461.3616@11.34,,,"QE_18_45_0,05p_SIR3_20181110083804",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2477970
>>461.3619@11.35,,,"QE_18_45_0,05p_SIS1_20181110050800",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2737600
>>461.3621@11.34,,,"QE_18_45_0,05p_SIS2_20181110054301",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1465290
>>461.3631@11.34,,,"QE_18_45_0,05p_SIS3_20181110061802",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2298040
>>461.3677@11.35,,,"QE_18_45_0,05p_VIR1_20181110124308",Stigmasterols and C24-ethyl derivatives,1,,Y,N,0,2467760
>>461.3625@11.35,,,"QE_18_45_0,05p_VIR2_20181110131811",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1734900
>>461.3623@11.34,,,"QE_18_45_0,05p_VIR3_20181110135312",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1964320
>>461.3615@11.35,,,"QE_18_45_0,05p_VIS1_20181110094805",Stigmasterols and C24-ethyl derivatives,1,,Y,N,0,1824900
>>461.3629@11.34,,,"QE_18_45_0,05p_VIS2_20181110102309",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3281900
>>461.3626@11.35,,,"QE_18_45_0,05p_VIS3_20181110105810",Stigmasterols and C24-ethyl derivatives,1,,Y,N,0,2475750
>429.3737@11.51,,Approved,Super Sample,Stigmasterols and C24-ethyl derivatives,12,,Y,N,849888.1833789797,2272588.3333333335
>>429.3728@11.52,,,"QE_18_45_0,05p_SIR1_20181110072802",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,1555560
>>429.3785@11.52,,,"QE_18_45_0,05p_SIR2_20181110080303",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3125210
>>429.3721@11.52,,,"QE_18_45_0,05p_SIR3_20181110083804",Stigmasterols and C24-ethyl derivatives,11,,Y,N,0,2193790
>>429.3723@11.51,,,"QE_18_45_0,05p_SIS1_20181110050800",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3967870
>>429.3727@11.50,,,"QE_18_45_0,05p_SIS2_20181110054301",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,1801180
>>429.3736@11.53,,,"QE_18_45_0,05p_SIS3_20181110061802",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,1609360
>>429.3778@11.51,,,"QE_18_45_0,05p_VIR1_20181110124308",Stigmasterols and C24-ethyl derivatives,2,,Y,N,0,3160530
>>429.3730@11.52,,,"QE_18_45_0,05p_VIR2_20181110131811",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,1858870
>>429.3728@11.51,,,"QE_18_45_0,05p_VIR3_20181110135312",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,1140270
>>429.3720@11.50,,,"QE_18_45_0,05p_VIS1_20181110094805",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3205000
>>429.3734@11.51,,,"QE_18_45_0,05p_VIS2_20181110102309",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,2260060
>>429.3730@11.51,,,"QE_18_45_0,05p_VIS3_20181110105810",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,1393360
>550.3491@11.54,,Approved,Super Sample,Cholesterol and derivatives,6,,Y,N,708601.9892019273,220965.51250000004
>>550.3476@11.50,,,"QE_18_45_0,05p_SIR2_20181110080303",Cholesterol and derivatives,12,,N,N,0,10675
>>550.3492@11.09,,,"QE_18_45_0,05p_SIR3_20181110083804",Cholesterol and derivatives,11,,N,N,0,23029
>>550.3503@11.79,,,"QE_18_45_0,05p_VIR1_20181110124308",Cholesterol and derivatives,12,,N,N,0,21959
>>550.3496@11.81,,,"QE_18_45_0,05p_VIR2_20181110131811",Cholesterol and derivatives,12,,N,N,0,16786
>>550.3486@11.28,,,"QE_18_45_0,05p_VIS1_20181110094805",Cholesterol and derivatives,12,,Y,N,0,2570960
>>550.3493@11.75,,,"QE_18_45_0,05p_VIS2_20181110102309",Cholesterol and derivatives,10,,N,N,0,8177
>446.3739@11.79,,Approved,Super Sample,Cholesterol and derivatives,12,,Y,N,123179.39646868258,343599.6666666667
>>446.3743@11.74,,,"QE_18_45_0,05p_SIR1_20181110072802",Cholesterol and derivatives,1,,N,N,0,292974
>>446.3779@11.93,,,"QE_18_45_0,05p_SIR2_20181110080303",Cholesterol and derivatives,12,,N,N,0,407635
>>446.3736@11.75,,,"QE_18_45_0,05p_SIR3_20181110083804",Cholesterol and derivatives,12,,N,N,0,318635
>>446.3730@11.72,,,"QE_18_45_0,05p_SIS1_20181110050800",Cholesterol and derivatives,12,,Y,N,0,711200
>>446.3741@11.75,,,"QE_18_45_0,05p_SIS2_20181110054301",Cholesterol and derivatives,12,,N,N,0,351970
>>446.3734@11.73,,,"QE_18_45_0,05p_SIS3_20181110061802",Cholesterol and derivatives,12,,N,N,0,346484
>>446.3758@11.89,,,"QE_18_45_0,05p_VIR1_20181110124308",Cholesterol and derivatives,12,,N,N,0,309004
>>446.3734@11.91,,,"QE_18_45_0,05p_VIR2_20181110131811",Cholesterol and derivatives,12,,N,N,0,220931
>>446.3737@11.70,,,"QE_18_45_0,05p_VIR3_20181110135312",Cholesterol and derivatives,12,,N,N,0,244603
>>446.3724@11.85,,,"QE_18_45_0,05p_VIS1_20181110094805",Cholesterol and derivatives,12,,N,N,0,369768
>>446.3725@11.75,,,"QE_18_45_0,05p_VIS2_20181110102309",Cholesterol and derivatives,2,,N,N,0,316471
>>446.3730@11.82,,,"QE_18_45_0,05p_VIS3_20181110105810",Cholesterol and derivatives,12,,N,N,0,233521
>411.3625@11.90,,Approved,Super Sample,Stigmasterols and C24-ethyl derivatives,12,,Y,N,397723.97633814113,599522.6666666666
>>411.3604@11.89,,,"QE_18_45_0,05p_SIR1_20181110072802",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,186296
>>411.3673@11.88,,,"QE_18_45_0,05p_SIR2_20181110080303",Stigmasterols and C24-ethyl derivatives,2,,N,N,0,1169020
>>411.3612@11.94,,,"QE_18_45_0,05p_SIR3_20181110083804",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,570548
>>411.3613@11.89,,,"QE_18_45_0,05p_SIS1_20181110050800",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1342230
>>411.3617@11.92,,,"QE_18_45_0,05p_SIS2_20181110054301",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,447153
>>411.3625@11.90,,,"QE_18_45_0,05p_SIS3_20181110061802",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,229102
>>411.3666@11.88,,,"QE_18_45_0,05p_VIR1_20181110124308",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,1127480
>>411.3621@11.89,,,"QE_18_45_0,05p_VIR2_20181110131811",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,315430
>>411.3619@11.88,,,"QE_18_45_0,05p_VIR3_20181110135312",Stigmasterols and C24-ethyl derivatives,9,,N,N,0,223973
>>411.3613@11.88,,,"QE_18_45_0,05p_VIS1_20181110094805",Stigmasterols and C24-ethyl derivatives,5,,Y,N,0,810349
>>411.3622@11.93,,,"QE_18_45_0,05p_VIS2_20181110102309",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,551308
>>411.3620@11.92,,,"QE_18_45_0,05p_VIS3_20181110105810",Stigmasterols and C24-ethyl derivatives,9,,N,N,0,221383
>447.3841@13.31,,Approved,Super Sample,Stigmasterols and C24-ethyl derivatives,12,,Y,N,809520.9522145215,3030754.1666666665
>>447.3832@13.29,,,"QE_18_45_0,05p_SIR1_20181110072802",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,2093570
>>447.3892@13.31,,,"QE_18_45_0,05p_SIR2_20181110080303",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,2901160
>>447.3827@13.30,,,"QE_18_45_0,05p_SIR3_20181110083804",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,2818990
>>447.3827@13.32,,,"QE_18_45_0,05p_SIS1_20181110050800",Stigmasterols and C24-ethyl derivatives,1,,N,N,0,3186060
>>447.3830@13.30,,,"QE_18_45_0,05p_SIS2_20181110054301",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,1685080
>>447.3840@13.31,,,"QE_18_45_0,05p_SIS3_20181110061802",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,2141790
>>447.3882@13.31,,,"QE_18_45_0,05p_VIR1_20181110124308",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,2892090
>>447.3834@13.30,,,"QE_18_45_0,05p_VIR2_20181110131811",Stigmasterols and C24-ethyl derivatives,11,,Y,N,0,4458680
>>447.3832@13.31,,,"QE_18_45_0,05p_VIR3_20181110135312",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,4111260
>>447.3824@13.30,,,"QE_18_45_0,05p_VIS1_20181110094805",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,2871440
>>447.3839@13.31,,,"QE_18_45_0,05p_VIS2_20181110102309",Stigmasterols and C24-ethyl derivatives,11,,Y,N,0,3163240
>>447.3833@13.31,,,"QE_18_45_0,05p_VIS3_20181110105810",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,4045690
>447.3838@14.07,,Approved,Super Sample,Stigmasterols and C24-ethyl derivatives,12,,Y,N,3378985.742618963,13200826.666666666
>>447.3827@14.07,,,"QE_18_45_0,05p_SIR1_20181110072802",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,11057600
>>447.3887@14.07,,,"QE_18_45_0,05p_SIR2_20181110080303",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,10051000
>>447.3823@14.07,,,"QE_18_45_0,05p_SIR3_20181110083804",Stigmasterols and C24-ethyl derivatives,11,,Y,N,0,13913100
>>447.3824@14.07,,,"QE_18_45_0,05p_SIS1_20181110050800",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,10862100
>>447.3826@14.07,,,"QE_18_45_0,05p_SIS2_20181110054301",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,7372420
>>447.3836@14.07,,,"QE_18_45_0,05p_SIS3_20181110061802",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,11225300
>>447.3879@14.07,,,"QE_18_45_0,05p_VIR1_20181110124308",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,10663400
>>447.3831@14.07,,,"QE_18_45_0,05p_VIR2_20181110131811",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,16083800
>>447.3829@14.08,,,"QE_18_45_0,05p_VIR3_20181110135312",Stigmasterols and C24-ethyl derivatives,4,,Y,N,0,16054500
>>447.3822@14.06,,,"QE_18_45_0,05p_VIS1_20181110094805",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,17256400
>>447.3835@14.07,,,"QE_18_45_0,05p_VIS2_20181110102309",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,14546200
>>447.3831@14.07,,,"QE_18_45_0,05p_VIS3_20181110105810",Stigmasterols and C24-ethyl derivatives,7,,Y,N,0,19324100
>860.7350@20.63,,Approved,Super Sample,Stigmasterols and C24-ethyl derivatives,12,,Y,N,644159.5994876234,1395872.3333333333
>>860.7330@20.53,,,"QE_18_45_0,05p_SIR1_20181110072802",Stigmasterols and C24-ethyl derivatives,9,,N,N,0,827861
>>860.7447@20.67,,,"QE_18_45_0,05p_SIR2_20181110080303",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,1103200
>>860.7327@20.49,,,"QE_18_45_0,05p_SIR3_20181110083804",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1033530
>>860.7327@20.65,,,"QE_18_45_0,05p_SIS1_20181110050800",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3038210
>>860.7329@20.68,,,"QE_18_45_0,05p_SIS2_20181110054301",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,2065820
>>860.7345@20.67,,,"QE_18_45_0,05p_SIS3_20181110061802",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,828947
>>860.7431@20.62,,,"QE_18_45_0,05p_VIR1_20181110124308",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,1501570
>>860.7336@20.82,,,"QE_18_45_0,05p_VIR2_20181110131811",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,1628660
>>860.7331@20.50,,,"QE_18_45_0,05p_VIR3_20181110135312",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,913760
>>860.7322@20.62,,,"QE_18_45_0,05p_VIS1_20181110094805",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,1542480
>>860.7341@20.62,,,"QE_18_45_0,05p_VIS2_20181110102309",Stigmasterols and C24-ethyl derivatives,4,,N,N,0,1640630
>>860.7340@20.65,,,"QE_18_45_0,05p_VIS3_20181110105810",Stigmasterols and C24-ethyl derivatives,9,,N,N,0,625800
>888.7665@21.05,,Approved,Super Sample,Stigmasterols and C24-ethyl derivatives,12,,Y,N,1364611.678014777,2991245.8333333335
>>888.7644@21.04,,,"QE_18_45_0,05p_SIR1_20181110072802",Stigmasterols and C24-ethyl derivatives,10,,Y,N,0,1661290
>>888.7766@21.01,,,"QE_18_45_0,05p_SIR2_20181110080303",Stigmasterols and C24-ethyl derivatives,3,,Y,N,0,2388190
>>888.7638@21.06,,,"QE_18_45_0,05p_SIR3_20181110083804",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2417970
>>888.7639@21.06,,,"QE_18_45_0,05p_SIS1_20181110050800",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,6585680
>>888.7640@21.08,,,"QE_18_45_0,05p_SIS2_20181110054301",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,4626520
>>888.7655@21.08,,,"QE_18_45_0,05p_SIS3_20181110061802",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1506840
>>888.7749@21.02,,,"QE_18_45_0,05p_VIR1_20181110124308",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3497040
>>888.7652@21.08,,,"QE_18_45_0,05p_VIR2_20181110131811",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2655820
>>888.7643@21.05,,,"QE_18_45_0,05p_VIR3_20181110135312",Stigmasterols and C24-ethyl derivatives,3,,Y,N,0,2221590
>>888.7640@21.06,,,"QE_18_45_0,05p_VIS1_20181110094805",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2486120
>>888.7655@21.06,,,"QE_18_45_0,05p_VIS2_20181110102309",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3580610
>>888.7654@21.05,,,"QE_18_45_0,05p_VIS3_20181110105810",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2267280
>914.7820@21.11,,Approved,Super Sample,Stigmasterols and C24-ethyl derivatives,12,,Y,N,661477.3176740244,1808061.6666666667
>>914.7798@21.19,,,"QE_18_45_0,05p_SIR1_20181110072802",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1900600
>>914.7925@21.19,,,"QE_18_45_0,05p_SIR2_20181110080303",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1291620
>>914.7796@21.20,,,"QE_18_45_0,05p_SIR3_20181110083804",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1121970
>>914.7793@21.06,,,"QE_18_45_0,05p_SIS1_20181110050800",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2908070
>>914.7795@21.08,,,"QE_18_45_0,05p_SIS2_20181110054301",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2009010
>>914.7810@21.04,,,"QE_18_45_0,05p_SIS3_20181110061802",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2034460
>>914.7904@21.02,,,"QE_18_45_0,05p_VIR1_20181110124308",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3324190
>>914.7807@21.08,,,"QE_18_45_0,05p_VIR2_20181110131811",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1660240
>>914.7802@21.19,,,"QE_18_45_0,05p_VIR3_20181110135312",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,1258590
>>914.7793@21.06,,,"QE_18_45_0,05p_VIS1_20181110094805",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1407110
>>914.7812@21.06,,,"QE_18_45_0,05p_VIS2_20181110102309",Stigmasterols and C24-ethyl derivatives,10,,N,N,0,1578830
>>914.7808@21.20,,,"QE_18_45_0,05p_VIS3_20181110105810",Stigmasterols and C24-ethyl derivatives,5,,Y,N,0,1202050
>826.6427@21.12,,Approved,Super Sample,Stigmasterols and C24-ethyl derivatives,11,,Y,N,148352.9772615102,240655.75
>>826.6406@21.11,,,"QE_18_45_0,05p_SIR1_20181110072802",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,459862
>>826.6521@21.12,,,"QE_18_45_0,05p_SIR2_20181110080303",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,285906
>>826.6399@21.12,,,"QE_18_45_0,05p_SIR3_20181110083804",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,451847
>>826.6442@21.13,,,"QE_18_45_0,05p_SIS1_20181110050800",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,120147
>>826.6401@21.11,,,"QE_18_45_0,05p_SIS2_20181110054301",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,226985
>>826.6419@21.12,,,"QE_18_45_0,05p_SIS3_20181110061802",Stigmasterols and C24-ethyl derivatives,7,,Y,N,0,493328
>>826.6503@21.12,,,"QE_18_45_0,05p_VIR1_20181110124308",Stigmasterols and C24-ethyl derivatives,3,,N,N,0,244687
>>826.6402@21.11,,,"QE_18_45_0,05p_VIR2_20181110131811",Stigmasterols and C24-ethyl derivatives,10,,N,N,0,143518
>>826.6403@21.11,,,"QE_18_45_0,05p_VIS1_20181110094805",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,151248
>>826.6419@21.11,,,"QE_18_45_0,05p_VIS2_20181110102309",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,134270
>>826.6379@21.11,,,"QE_18_45_0,05p_VIS3_20181110105810",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,176071
>916.7981@21.39,,Approved,Super Sample,Stigmasterols and C24-ethyl derivatives,12,,Y,N,1198261.3698266125,3442532.5
>>916.7956@21.37,,,"QE_18_45_0,05p_SIR1_20181110072802",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2048670
>>916.8084@21.34,,,"QE_18_45_0,05p_SIR2_20181110080303",Stigmasterols and C24-ethyl derivatives,11,,Y,N,0,3232780
>>916.7955@21.34,,,"QE_18_45_0,05p_SIR3_20181110083804",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2848260
>>916.7955@21.50,,,"QE_18_45_0,05p_SIS1_20181110050800",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,5947840
>>916.7956@21.52,,,"QE_18_45_0,05p_SIS2_20181110054301",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,5182190
>>916.7976@21.34,,,"QE_18_45_0,05p_SIS3_20181110061802",Stigmasterols and C24-ethyl derivatives,2,,Y,N,0,1659860
>>916.8069@21.35,,,"QE_18_45_0,05p_VIR1_20181110124308",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,4449640
>>916.7963@21.52,,,"QE_18_45_0,05p_VIR2_20181110131811",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3350490
>>916.7958@21.34,,,"QE_18_45_0,05p_VIR3_20181110135312",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2847660
>>916.7952@21.34,,,"QE_18_45_0,05p_VIS1_20181110094805",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3131750
>>916.7972@21.33,,,"QE_18_45_0,05p_VIS2_20181110102309",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3975840
>>916.7970@21.35,,,"QE_18_45_0,05p_VIS3_20181110105810",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2635410
>916.7976@21.69,,Approved,Super Sample,Stigmasterols and C24-ethyl derivatives,12,,Y,N,1160103.7818765636,3915395.8333333335
>>916.7954@21.66,,,"QE_18_45_0,05p_SIR1_20181110072802",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2677470
>>916.8081@21.84,,,"QE_18_45_0,05p_SIR2_20181110080303",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,4162410
>>916.7949@21.69,,,"QE_18_45_0,05p_SIR3_20181110083804",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1992880
>>916.7950@21.57,,,"QE_18_45_0,05p_SIS1_20181110050800",Stigmasterols and C24-ethyl derivatives,10,,Y,N,0,6629140
>>916.7951@21.49,,,"QE_18_45_0,05p_SIS2_20181110054301",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3404090
>>916.7969@21.82,,,"QE_18_45_0,05p_SIS3_20181110061802",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2644680
>>916.8061@21.46,,,"QE_18_45_0,05p_VIR1_20181110124308",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,4762960
>>916.7959@21.70,,,"QE_18_45_0,05p_VIR2_20181110131811",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,4521680
>>916.7954@21.85,,,"QE_18_45_0,05p_VIR3_20181110135312",Stigmasterols and C24-ethyl derivatives,7,,Y,N,0,3900220
>>916.7948@21.73,,,"QE_18_45_0,05p_VIS1_20181110094805",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3734730
>>916.7965@21.72,,,"QE_18_45_0,05p_VIS2_20181110102309",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,4623150
>>916.7966@21.71,,,"QE_18_45_0,05p_VIS3_20181110105810",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3931340
>916.7975@21.79,,Approved,Super Sample,Stigmasterols and C24-ethyl derivatives,12,,Y,N,1108287.2853200487,2427672.5
>>916.7952@21.66,,,"QE_18_45_0,05p_SIR1_20181110072802",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1985940
>>916.8081@21.83,,,"QE_18_45_0,05p_SIR2_20181110080303",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3229950
>>916.7948@21.88,,,"QE_18_45_0,05p_SIR3_20181110083804",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1706820
>>916.7950@21.83,,,"QE_18_45_0,05p_SIS1_20181110050800",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,5269890
>>916.7948@21.78,,,"QE_18_45_0,05p_SIS2_20181110054301",Stigmasterols and C24-ethyl derivatives,11,,N,N,0,2558020
>>916.7968@21.84,,,"QE_18_45_0,05p_SIS3_20181110061802",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1281910
>>916.8060@21.82,,,"QE_18_45_0,05p_VIR1_20181110124308",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,3725130
>>916.7960@21.83,,,"QE_18_45_0,05p_VIR2_20181110131811",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,2171360
>>916.7954@21.84,,,"QE_18_45_0,05p_VIR3_20181110135312",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,2254790
>>916.7945@21.73,,,"QE_18_45_0,05p_VIS1_20181110094805",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,1538340
>>916.7965@21.72,,,"QE_18_45_0,05p_VIS2_20181110102309",Stigmasterols and C24-ethyl derivatives,12,,Y,N,0,2128470
>>916.7964@21.75,,,"QE_18_45_0,05p_VIS3_20181110105810",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,1281450
>858.7200@22.31,,Approved,Super Sample,Stigmasterols and C24-ethyl derivatives,10,,Y,N,247509.53209985505,190827.65
>>858.7206@22.22,,,"QE_18_45_0,05p_SIR2_20181110080303",Stigmasterols and C24-ethyl derivatives,12,,N,N,0,34813
