Compound,Adduct info,Approved,Sample,Lipid Class,Num. of samples,Adducts,Has MS/MS,Has OX Chain,StdDev,Area
>>751.5709@16.30,,,"QE_18_45_0,05p_SIR1_20181110072802",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,1177820
>>751.5808@16.21,,,"QE_18_45_0,05p_SIR2_20181110080303",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,891787
>>751.5696@16.22,,,"QE_18_45_0,05p_SIR3_20181110083804",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,823643
>>751.5705@16.28,,,"QE_18_45_0,05p_SIS1_20181110050800",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,758957
>>751.5704@16.23,,,"QE_18_45_0,05p_SIS2_20181110054301",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,915548
>>751.5719@16.30,,,"QE_18_45_0,05p_SIS3_20181110061802",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,1207950
>>751.5753@16.27,,,"QE_18_45_0,05p_VIR1_20181110124308",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,711556
>>751.5710@16.27,,,"QE_18_45_0,05p_VIR2_20181110131811",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,452482
>>751.5713@16.33,,,"QE_18_45_0,05p_VIR3_20181110135312",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,535724
>>751.5703@16.27,,,"QE_18_45_0,05p_VIS1_20181110094805",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,214959
>>751.5715@16.28,,,"QE_18_45_0,05p_VIS2_20181110102309",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,483958
>>751.5710@16.24,,,"QE_18_45_0,05p_VIS3_20181110105810",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,657951
>717.5906@16.27,,Approved,Super Sample,Ceramide phosphocholines (sphingomyelins),12,,Y,N,2209136.352238258,11788208.333333334
>>717.5890@16.28,,,"QE_18_45_0,05p_SIR1_20181110072802",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,12634100
>>717.5987@16.27,,,"QE_18_45_0,05p_SIR2_20181110080303",Ceramide phosphocholines (sphingomyelins),6,,Y,N,0,11004300
>>717.5884@16.27,,,"QE_18_45_0,05p_SIR3_20181110083804",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,8168010
>>717.5885@16.26,,,"QE_18_45_0,05p_SIS1_20181110050800",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,14676100
>>717.5887@16.28,,,"QE_18_45_0,05p_SIS2_20181110054301",Ceramide phosphocholines (sphingomyelins),2,,Y,N,0,9096300
>>717.5901@16.29,,,"QE_18_45_0,05p_SIS3_20181110061802",Ceramide phosphocholines (sphingomyelins),10,,Y,N,0,12249700
>>717.5975@16.27,,,"QE_18_45_0,05p_VIR1_20181110124308",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,15428700
>>717.5894@16.27,,,"QE_18_45_0,05p_VIR2_20181110131811",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,9044790
>>717.5891@16.26,,,"QE_18_45_0,05p_VIR3_20181110135312",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,11115100
>>717.5881@16.27,,,"QE_18_45_0,05p_VIS1_20181110094805",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,14360800
>>717.5900@16.28,,,"QE_18_45_0,05p_VIS2_20181110102309",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,12326100
>>717.5893@16.27,,,"QE_18_45_0,05p_VIS3_20181110105810",Ceramide phosphocholines (sphingomyelins),3,,Y,N,0,11354500
>725.5570@16.28,,Approved,Super Sample,Ceramide phosphocholines (sphingomyelins),12,,Y,N,275795.5003514077,777949.5
>>725.5555@16.26,,,"QE_18_45_0,05p_SIR1_20181110072802",Ceramide phosphocholines (sphingomyelins),2,,N,N,0,1330240
>>725.5650@16.28,,,"QE_18_45_0,05p_SIR2_20181110080303",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,966654
>>725.5548@16.30,,,"QE_18_45_0,05p_SIR3_20181110083804",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,754566
>>725.5550@16.29,,,"QE_18_45_0,05p_SIS1_20181110050800",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,843969
>>725.5548@16.23,,,"QE_18_45_0,05p_SIS2_20181110054301",Ceramide phosphocholines (sphingomyelins),8,,N,N,0,911642
>>725.5560@16.28,,,"QE_18_45_0,05p_SIS3_20181110061802",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,1130160
>>725.5638@16.30,,,"QE_18_45_0,05p_VIR1_20181110124308",Ceramide phosphocholines (sphingomyelins),7,,N,N,0,559646
>>725.5560@16.25,,,"QE_18_45_0,05p_VIR2_20181110131811",Ceramide phosphocholines (sphingomyelins),7,,N,N,0,492127
>>725.5554@16.30,,,"QE_18_45_0,05p_VIR3_20181110135312",Ceramide phosphocholines (sphingomyelins),11,,N,N,0,561726
>>725.5558@16.27,,,"QE_18_45_0,05p_VIS1_20181110094805",Ceramide phosphocholines (sphingomyelins),11,,N,N,0,280109
>>725.5563@16.28,,,"QE_18_45_0,05p_VIS2_20181110102309",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,748697
>>725.5560@16.29,,,"QE_18_45_0,05p_VIS3_20181110105810",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,755858
>703.5747@16.40,,Approved,Super Sample,Ceramide phosphocholines (sphingomyelins),12,,Y,N,2468562.297547766,10363884.166666666
>>703.5732@16.33,,,"QE_18_45_0,05p_SIR1_20181110072802",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,12726700
>>703.5829@16.44,,,"QE_18_45_0,05p_SIR2_20181110080303",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,9690970
>>703.5724@16.35,,,"QE_18_45_0,05p_SIR3_20181110083804",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,11269000
>>703.5731@16.50,,,"QE_18_45_0,05p_SIS1_20181110050800",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,10479100
>>703.5729@16.34,,,"QE_18_45_0,05p_SIS2_20181110054301",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,10131500
>>703.5743@16.46,,,"QE_18_45_0,05p_SIS3_20181110061802",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,10530700
>>703.5810@16.44,,,"QE_18_45_0,05p_VIR1_20181110124308",Ceramide phosphocholines (sphingomyelins),11,,N,N,0,3413240
>>703.5735@16.45,,,"QE_18_45_0,05p_VIR2_20181110131811",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,8797850
>>703.5731@16.35,,,"QE_18_45_0,05p_VIR3_20181110135312",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,12458700
>>703.5720@16.33,,,"QE_18_45_0,05p_VIS1_20181110094805",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,12088800
>>703.5740@16.35,,,"QE_18_45_0,05p_VIS2_20181110102309",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,13113700
>>703.5738@16.47,,,"QE_18_45_0,05p_VIS3_20181110105810",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,9666350
>705.5907@16.47,,Approved,Super Sample,Ceramide phosphocholines (sphingomyelins),12,,Y,N,36184637.908014186,142517741.66666666
>>705.5887@16.45,,,"QE_18_45_0,05p_SIR1_20181110072802",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,137342000
>>705.5988@16.46,,,"QE_18_45_0,05p_SIR2_20181110080303",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,122728000
>>705.5887@16.48,,,"QE_18_45_0,05p_SIR3_20181110083804",Ceramide phosphocholines (sphingomyelins),11,,Y,N,0,99996500
>>705.5885@16.48,,,"QE_18_45_0,05p_SIS1_20181110050800",Ceramide phosphocholines (sphingomyelins),3,,Y,N,0,120125000
>>705.5889@16.47,,,"QE_18_45_0,05p_SIS2_20181110054301",Ceramide phosphocholines (sphingomyelins),7,,Y,N,0,82369400
>>705.5902@16.46,,,"QE_18_45_0,05p_SIS3_20181110061802",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,139954000
>>705.5975@16.46,,,"QE_18_45_0,05p_VIR1_20181110124308",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,217069000
>>705.5897@16.46,,,"QE_18_45_0,05p_VIR2_20181110131811",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,124134000
>>705.5889@16.46,,,"QE_18_45_0,05p_VIR3_20181110135312",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,153784000
>>705.5885@16.45,,,"QE_18_45_0,05p_VIS1_20181110094805",Ceramide phosphocholines (sphingomyelins),1,,Y,N,0,192780000
>>705.5902@16.47,,,"QE_18_45_0,05p_VIS2_20181110102309",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,170008000
>>705.5896@16.47,,,"QE_18_45_0,05p_VIS3_20181110105810",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,149923000
>524.5040@16.49,,Approved,Super Sample,N-acylsphingosines (ceramides),12,,Y,N,1339304.5185600684,5416572.5
>>524.5029@16.49,,,"QE_18_45_0,05p_SIR1_20181110072802",N-acylsphingosines (ceramides),12,,Y,N,0,4300020
>>524.5100@16.48,,,"QE_18_45_0,05p_SIR2_20181110080303",N-acylsphingosines (ceramides),12,,Y,N,0,4395580
>>524.5024@16.49,,,"QE_18_45_0,05p_SIR3_20181110083804",N-acylsphingosines (ceramides),12,,Y,N,0,4429190
>>524.5026@16.48,,,"QE_18_45_0,05p_SIS1_20181110050800",N-acylsphingosines (ceramides),12,,Y,N,0,5492660
>>524.5026@16.48,,,"QE_18_45_0,05p_SIS2_20181110054301",N-acylsphingosines (ceramides),12,,Y,N,0,2939070
>>524.5036@16.49,,,"QE_18_45_0,05p_SIS3_20181110061802",N-acylsphingosines (ceramides),12,,Y,N,0,4091930
>>524.5091@16.50,,,"QE_18_45_0,05p_VIR1_20181110124308",N-acylsphingosines (ceramides),2,,Y,N,0,7668300
>>524.5031@16.49,,,"QE_18_45_0,05p_VIR2_20181110131811",N-acylsphingosines (ceramides),10,,Y,N,0,6023930
>>524.5029@16.50,,,"QE_18_45_0,05p_VIR3_20181110135312",N-acylsphingosines (ceramides),12,,Y,N,0,6490410
>>524.5024@16.47,,,"QE_18_45_0,05p_VIS1_20181110094805",N-acylsphingosines (ceramides),8,,Y,N,0,6647760
>>524.5036@16.49,,,"QE_18_45_0,05p_VIS2_20181110102309",N-acylsphingosines (ceramides),4,,Y,N,0,6904770
>>524.5032@16.49,,,"QE_18_45_0,05p_VIS3_20181110105810",N-acylsphingosines (ceramides),12,,Y,N,0,5615250
>727.5730@16.49,,Approved,Super Sample,Ceramide phosphocholines (sphingomyelins),12,,Y,N,1396277.8199307455,7682721.666666667
>>727.5714@16.49,,,"QE_18_45_0,05p_SIR1_20181110072802",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,8678290
>>727.5814@16.49,,,"QE_18_45_0,05p_SIR2_20181110080303",Ceramide phosphocholines (sphingomyelins),10,,Y,N,0,7291210
>>727.5708@16.49,,,"QE_18_45_0,05p_SIR3_20181110083804",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,5652190
>>727.5709@16.49,,,"QE_18_45_0,05p_SIS1_20181110050800",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,6429410
>>727.5711@16.49,,,"QE_18_45_0,05p_SIS2_20181110054301",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,6337660
>>727.5725@16.47,,,"QE_18_45_0,05p_SIS3_20181110061802",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,8041990
>>727.5800@16.50,,,"QE_18_45_0,05p_VIR1_20181110124308",Ceramide phosphocholines (sphingomyelins),9,,Y,N,0,10181700
>>727.5717@16.48,,,"QE_18_45_0,05p_VIR2_20181110131811",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,6195510
>>727.5715@16.49,,,"QE_18_45_0,05p_VIR3_20181110135312",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,7947740
>>727.5706@16.49,,,"QE_18_45_0,05p_VIS1_20181110094805",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,9171670
>>727.5723@16.49,,,"QE_18_45_0,05p_VIS2_20181110102309",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,9449800
>>727.5717@16.50,,,"QE_18_45_0,05p_VIS3_20181110105810",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,6815490
>556.5302@16.53,,Approved,Super Sample,N-acylsphinganines (dihydroceramides),12,,Y,N,116987.69530984754,288310.9166666667
>>556.5294@16.55,,,"QE_18_45_0,05p_SIR1_20181110072802",N-acylsphinganines (dihydroceramides),12,,N,N,0,178830
>>556.5342@16.53,,,"QE_18_45_0,05p_SIR2_20181110080303",N-acylsphinganines (dihydroceramides),12,,N,N,0,222270
>>556.5288@16.55,,,"QE_18_45_0,05p_SIR3_20181110083804",N-acylsphinganines (dihydroceramides),12,,N,N,0,158534
>>556.5290@16.55,,,"QE_18_45_0,05p_SIS1_20181110050800",N-acylsphinganines (dihydroceramides),12,,N,N,0,321855
>>556.5289@16.55,,,"QE_18_45_0,05p_SIS2_20181110054301",N-acylsphinganines (dihydroceramides),12,,N,N,0,161197
>>556.5299@16.54,,,"QE_18_45_0,05p_SIS3_20181110061802",N-acyl-4-hydroxysphinganines (phytoceramides),12,,Y,N,0,234396
>>556.5355@16.49,,,"QE_18_45_0,05p_VIR1_20181110124308",N-acylsphinganines (dihydroceramides),12,,Y,N,0,560510
>>556.5293@16.47,,,"QE_18_45_0,05p_VIR2_20181110131811",N-acylsphinganines (dihydroceramides),12,,N,N,0,434735
>>556.5293@16.55,,,"QE_18_45_0,05p_VIR3_20181110135312",N-acylsphinganines (dihydroceramides),12,,N,N,0,204581
>>556.5286@16.54,,,"QE_18_45_0,05p_VIS1_20181110094805",N-acylsphinganines (dihydroceramides),12,,N,N,0,278632
>>556.5301@16.54,,,"QE_18_45_0,05p_VIS2_20181110102309",N-acylsphinganines (dihydroceramides),4,,N,N,0,358431
>>556.5298@16.54,,,"QE_18_45_0,05p_VIS3_20181110105810",N-acyl-4-hydroxysphinganines (phytoceramides),12,,Y,N,0,345760
>538.5198@16.60,,Approved,Super Sample,N-acylsphingosines (ceramides),12,,Y,N,106883.38416626475,430123
>>538.5184@16.56,,,"QE_18_45_0,05p_SIR1_20181110072802",N-acylsphingosines (ceramides),11,,Y,N,0,501342
>>538.5258@16.58,,,"QE_18_45_0,05p_SIR2_20181110080303",N-acylsphingosines (ceramides),3,,Y,N,0,449759
>>538.5184@16.62,,,"QE_18_45_0,05p_SIR3_20181110083804",N-acylsphingosines (ceramides),12,,Y,N,0,376078
>>538.5187@16.61,,,"QE_18_45_0,05p_SIS1_20181110050800",N-acylsphingosines (ceramides),12,,N,N,0,427330
>>538.5183@16.63,,,"QE_18_45_0,05p_SIS2_20181110054301",N-acylsphingosines (ceramides),4,,N,N,0,122297
>>538.5197@16.59,,,"QE_18_45_0,05p_SIS3_20181110061802",N-acylsphingosines (ceramides),12,,Y,N,0,426674
>>538.5251@16.60,,,"QE_18_45_0,05p_VIR1_20181110124308",N-acylsphingosines (ceramides),1,,Y,N,0,555053
>>538.5178@16.59,,,"QE_18_45_0,05p_VIR2_20181110131811",N-acylsphingosines (ceramides),5,,Y,N,0,494442
>>538.5188@16.59,,,"QE_18_45_0,05p_VIR3_20181110135312",N-acylsphingosines (ceramides),9,,Y,N,0,428129
>>538.5181@16.61,,,"QE_18_45_0,05p_VIS1_20181110094805",N-acylsphingosines (ceramides),12,,N,N,0,479895
>>538.5190@16.61,,,"QE_18_45_0,05p_VIS2_20181110102309",N-acylsphingosines (ceramides),12,,N,N,0,524058
>>538.5192@16.59,,,"QE_18_45_0,05p_VIS3_20181110105810",N-acylsphingosines (ceramides),12,,Y,N,0,376419
>739.5724@16.69,,Approved,Super Sample,Ceramide phosphocholines (sphingomyelins),12,,Y,N,628694.1130032951,3346255
>>739.5707@16.69,,,"QE_18_45_0,05p_SIR1_20181110072802",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,3483630
>>739.5810@16.69,,,"QE_18_45_0,05p_SIR2_20181110080303",Ceramide phosphocholines (sphingomyelins),12,,N,N,0,3306380
>>739.5702@16.69,,,"QE_18_45_0,05p_SIR3_20181110083804",Ceramide phosphocholines (sphingomyelins),11,,Y,N,0,2921170
>>739.5706@16.69,,,"QE_18_45_0,05p_SIS1_20181110050800",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,3364120
>>739.5705@16.69,,,"QE_18_45_0,05p_SIS2_20181110054301",Ceramide phosphocholines (sphingomyelins),11,,Y,N,0,2438150
>>739.5715@16.69,,,"QE_18_45_0,05p_SIS3_20181110061802",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,3431270
>>739.5797@16.68,,,"QE_18_45_0,05p_VIR1_20181110124308",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,4982450
>>739.5712@16.69,,,"QE_18_45_0,05p_VIR2_20181110131811",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,2531000
>>739.5707@16.69,,,"QE_18_45_0,05p_VIR3_20181110135312",Ceramide phosphocholines (sphingomyelins),1,,Y,N,0,2992160
>>739.5699@16.68,,,"QE_18_45_0,05p_VIS1_20181110094805",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,3597930
>>739.5715@16.69,,,"QE_18_45_0,05p_VIS2_20181110102309",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,3337300
>>739.5712@16.68,,,"QE_18_45_0,05p_VIS3_20181110105810",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,3769500
>717.5899@16.69,,Approved,Super Sample,Ceramide phosphocholines (sphingomyelins),12,,Y,N,8204706.663234355,37143716.666666664
>>717.5883@16.69,,,"QE_18_45_0,05p_SIR1_20181110072802",Ceramide phosphocholines (sphingomyelins),7,,Y,N,0,36991800
>>717.5979@16.69,,,"QE_18_45_0,05p_SIR2_20181110080303",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,32661200
>>717.5881@16.69,,,"QE_18_45_0,05p_SIR3_20181110083804",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,31477500
>>717.5879@16.69,,,"QE_18_45_0,05p_SIS1_20181110050800",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,42478100
>>717.5880@16.69,,,"QE_18_45_0,05p_SIS2_20181110054301",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,25536800
>>717.5892@16.69,,,"QE_18_45_0,05p_SIS3_20181110061802",Ceramide phosphocholines (sphingomyelins),8,,Y,N,0,36868300
>>717.5969@16.69,,,"QE_18_45_0,05p_VIR1_20181110124308",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,57939300
>>717.5888@16.69,,,"QE_18_45_0,05p_VIR2_20181110131811",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,27115300
>>717.5883@16.68,,,"QE_18_45_0,05p_VIR3_20181110135312",Ceramide phosphocholines (sphingomyelins),11,,Y,N,0,33904800
>>717.5875@16.69,,,"QE_18_45_0,05p_VIS1_20181110094805",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,43471700
>>717.5894@16.70,,,"QE_18_45_0,05p_VIS2_20181110102309",Ceramide phosphocholines (sphingomyelins),8,,Y,N,0,37174300
>>717.5888@16.68,,,"QE_18_45_0,05p_VIS3_20181110105810",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,40105500
>522.5249@16.87,,Approved,Super Sample,Other Sphingolipids,12,,Y,N,2579101.841988796,11688970
>>522.5237@16.88,,,"QE_18_45_0,05p_SIR1_20181110072802",Other Sphingolipids,12,,Y,N,0,9216210
>>522.5307@16.86,,,"QE_18_45_0,05p_SIR2_20181110080303",Other Sphingolipids,3,,Y,N,0,12467400
>>522.5233@16.88,,,"QE_18_45_0,05p_SIR3_20181110083804",Other Sphingolipids,12,,Y,N,0,12782800
>>522.5235@16.86,,,"QE_18_45_0,05p_SIS1_20181110050800",Other Sphingolipids,12,,Y,N,0,13612900
>>522.5235@16.87,,,"QE_18_45_0,05p_SIS2_20181110054301",Other Sphingolipids,12,,N,N,0,6586730
>>522.5244@16.86,,,"QE_18_45_0,05p_SIS3_20181110061802",Other Sphingolipids,12,,Y,N,0,10055100
>>522.5300@16.88,,,"QE_18_45_0,05p_VIR1_20181110124308",Other Sphingolipids,12,,Y,N,0,15874200
>>522.5240@16.88,,,"QE_18_45_0,05p_VIR2_20181110131811",Other Sphingolipids,3,,Y,N,0,10922100
>>522.5238@16.86,,,"QE_18_45_0,05p_VIR3_20181110135312",Other Sphingolipids,12,,Y,N,0,16049500
>>522.5231@16.87,,,"QE_18_45_0,05p_VIS1_20181110094805",Other Sphingolipids,11,,N,N,0,10359000
>>522.5244@16.87,,,"QE_18_45_0,05p_VIS2_20181110102309",Other Sphingolipids,12,,N,N,0,10975700
>>522.5241@16.86,,,"QE_18_45_0,05p_VIS3_20181110105810",Other Sphingolipids,12,,Y,N,0,11366000
>538.5199@16.94,,Approved,Super Sample,N-acylsphingosines (ceramides),12,,Y,N,564339.188192187,1631115.5
>>538.5186@16.94,,,"QE_18_45_0,05p_SIR1_20181110072802",N-acylsphingosines (ceramides),12,,Y,N,0,1037820
>>538.5259@16.94,,,"QE_18_45_0,05p_SIR2_20181110080303",N-acylsphingosines (ceramides),12,,Y,N,0,1193190
>>538.5182@16.94,,,"QE_18_45_0,05p_SIR3_20181110083804",N-acylsphingosines (ceramides),12,,Y,N,0,1059250
>>538.5183@16.94,,,"QE_18_45_0,05p_SIS1_20181110050800",N-acylsphingosines (ceramides),12,,Y,N,0,1358860
>>538.5187@16.93,,,"QE_18_45_0,05p_SIS2_20181110054301",N-acylsphingosines (ceramides),7,,Y,N,0,895206
>>538.5196@16.94,,,"QE_18_45_0,05p_SIS3_20181110061802",N-acylsphingosines (ceramides),12,,Y,N,0,1048710
>>538.5251@16.94,,,"QE_18_45_0,05p_VIR1_20181110124308",N-acylsphingosines (ceramides),12,,Y,N,0,2444280
>>538.5189@16.94,,,"QE_18_45_0,05p_VIR2_20181110131811",N-acylsphingosines (ceramides),12,,Y,N,0,2008110
>>538.5187@16.95,,,"QE_18_45_0,05p_VIR3_20181110135312",N-acylsphingosines (ceramides),10,,Y,N,0,1856950
>>538.5181@16.94,,,"QE_18_45_0,05p_VIS1_20181110094805",N-acylsphingosines (ceramides),12,,Y,N,0,2279870
>>538.5193@16.95,,,"QE_18_45_0,05p_VIS2_20181110102309",N-acylsphingosines (ceramides),12,,Y,N,0,2400010
>>538.5189@16.94,,,"QE_18_45_0,05p_VIS3_20181110105810",N-acylsphingosines (ceramides),12,,Y,N,0,1991130
>526.5198@16.97,,Approved,Super Sample,N-acylsphingosines (ceramides),12,,Y,N,83706.08712018632,234046.83333333334
>>526.5187@16.96,,,"QE_18_45_0,05p_SIR1_20181110072802",N-acylsphingosines (ceramides),12,,N,N,0,139466
>>526.5256@16.97,,,"QE_18_45_0,05p_SIR2_20181110080303",N-acylsphingosines (ceramides),12,,N,N,0,309759
>>526.5188@16.99,,,"QE_18_45_0,05p_SIR3_20181110083804",N-acylsphingosines (ceramides),12,,N,N,0,144164
>>526.5185@16.99,,,"QE_18_45_0,05p_SIS1_20181110050800",N-acylsphingosines (ceramides),12,,Y,N,0,286849
>>526.5181@16.98,,,"QE_18_45_0,05p_SIS2_20181110054301",N-acylsphingosines (ceramides),12,,N,N,0,145404
>>526.5193@16.98,,,"QE_18_45_0,05p_SIS3_20181110061802",N-acylsphingosines (ceramides),12,,N,N,0,235092
>>526.5248@16.99,,,"QE_18_45_0,05p_VIR1_20181110124308",N-acylsphingosines (ceramides),12,,N,N,0,421494
>>526.5190@16.97,,,"QE_18_45_0,05p_VIR2_20181110131811",N-acylsphingosines (ceramides),12,,N,N,0,145654
>>526.5188@16.96,,,"QE_18_45_0,05p_VIR3_20181110135312",N-acylsphingosines (ceramides),12,,N,N,0,208420
>>526.5182@16.98,,,"QE_18_45_0,05p_VIS1_20181110094805",N-acylsphingosines (ceramides),12,,N,N,0,286743
>>526.5194@16.96,,,"QE_18_45_0,05p_VIS2_20181110102309",N-acylsphingosines (ceramides),12,,N,N,0,288266
>>526.5188@16.98,,,"QE_18_45_0,05p_VIS3_20181110105810",N-acylsphingosines (ceramides),12,,N,N,0,197251
>522.5247@17.12,,Approved,Super Sample,Other Sphingolipids,12,,Y,N,452875.94187487545,1498113.3333333333
>>522.5236@17.08,,,"QE_18_45_0,05p_SIR1_20181110072802",Other Sphingolipids,5,,N,N,0,906989
>>522.5307@17.08,,,"QE_18_45_0,05p_SIR2_20181110080303",Other Sphingolipids,12,,Y,N,0,1414480
>>522.5231@17.09,,,"QE_18_45_0,05p_SIR3_20181110083804",Other Sphingolipids,12,,Y,N,0,1689100
>>522.5233@17.09,,,"QE_18_45_0,05p_SIS1_20181110050800",Other Sphingolipids,12,,N,N,0,1696360
>>522.5233@17.14,,,"QE_18_45_0,05p_SIS2_20181110054301",Other Sphingolipids,12,,Y,N,0,915131
>>522.5244@17.10,,,"QE_18_45_0,05p_SIS3_20181110061802",Other Sphingolipids,12,,Y,N,0,895530
>>522.5286@17.14,,,"QE_18_45_0,05p_VIR1_20181110124308",Other Sphingolipids,12,,Y,N,0,2206630
>>522.5238@17.14,,,"QE_18_45_0,05p_VIR2_20181110131811",Other Sphingolipids,12,,Y,N,0,1665130
>>522.5238@17.16,,,"QE_18_45_0,05p_VIR3_20181110135312",Other Sphingolipids,12,,Y,N,0,2366900
>>522.5233@17.15,,,"QE_18_45_0,05p_VIS1_20181110094805",Other Sphingolipids,12,,N,N,0,1414960
>>522.5244@17.13,,,"QE_18_45_0,05p_VIS2_20181110102309",Other Sphingolipids,12,,Y,N,0,1493420
>>522.5241@17.13,,,"QE_18_45_0,05p_VIS3_20181110105810",Other Sphingolipids,12,,Y,N,0,1312730
>731.6064@17.14,,Approved,Super Sample,Ceramide phosphocholines (sphingomyelins),12,,Y,N,796932.0082296684,3284484.1666666665
>>731.6048@17.13,,,"QE_18_45_0,05p_SIR1_20181110072802",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,3194420
>>731.6149@17.14,,,"QE_18_45_0,05p_SIR2_20181110080303",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,3549650
>>731.6042@17.14,,,"QE_18_45_0,05p_SIR3_20181110083804",Ceramide phosphocholines (sphingomyelins),2,,Y,N,0,2286700
>>731.6043@17.14,,,"QE_18_45_0,05p_SIS1_20181110050800",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,4554670
>>731.6044@17.14,,,"QE_18_45_0,05p_SIS2_20181110054301",Ceramide phosphocholines (sphingomyelins),5,,Y,N,0,2641410
>>731.6058@17.14,,,"QE_18_45_0,05p_SIS3_20181110061802",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,3615870
>>731.6135@17.13,,,"QE_18_45_0,05p_VIR1_20181110124308",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,4435720
>>731.6051@17.14,,,"QE_18_45_0,05p_VIR2_20181110131811",Ceramide phosphocholines (sphingomyelins),5,,Y,N,0,2071730
>>731.6049@17.13,,,"QE_18_45_0,05p_VIR3_20181110135312",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,2385020
>>731.6041@17.14,,,"QE_18_45_0,05p_VIS1_20181110094805",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,4052830
>>731.6057@17.14,,,"QE_18_45_0,05p_VIS2_20181110102309",Ceramide phosphocholines (sphingomyelins),12,,Y,N,0,3639510
