GroupId,ID,Inchi,m/z,RT,Adduct,Sum composition,Common name,Lipid class,Session,Identification name
224,LMGL03013464,MMESPPKJZHDWGY-JKTOOTNGSA-N,821.6634,22.73,[M+Na]+,48:4,"TG(12:0/18:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
225,LMGL03015387,IZXPSZIPONSOKJ-FUVSFJRUSA-N,830.7236,22.74,[M+NH4]+,49:4,"TG(15:1(9Z)/16:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
225,LMGL03014705,LPPXCAJWAIQTOO-WXLUSJEXSA-N,830.7236,22.74,[M+NH4]+,49:4,"TG(14:1(9Z)/17:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
225,LMGL03015037,LGTDUBAUPUGEKH-AWYDSTDESA-N,830.7236,22.74,[M+NH4]+,49:4,"TG(15:0/16:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
225,LMGL03015038,BSNIISAHPKGDDL-WDTLXDCDSA-N,830.7236,22.74,[M+NH4]+,49:4,"TG(15:0/16:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
225,LMGL03012733,ULHKLWVKJIOPJN-UQCLEWIPSA-N,830.7236,22.74,[M+NH4]+,49:4,"TG(13:0/18:2(9Z,12Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
226,LMGL03012985,GACNZDCOYMMJND-XEOIAKICSA-N,873.6946,22.74,[M+Na]+,52:6,"TG(16:0/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
226,LMGL03015735,UUODJDDTCVAHOG-NCKOSLRNSA-N,873.6946,22.74,[M+Na]+,52:6,"TG(16:0/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
226,LMGL03010192,GLKWVCJIQVMKME-SQBPNMLSSA-N,873.6946,22.74,[M+Na]+,52:6,"TG(16:0/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
226,LMGL03010215,CCDSJNBGVOSHIH-FGPODIERSA-N,873.6946,22.74,[M+Na]+,52:6,"TG(16:0/16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
226,LMGL03015819,SRYOBUHCWMTNON-ALTOTNFMSA-N,873.6946,22.74,[M+Na]+,52:6,"TG(16:1(9Z)/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))","Triacylglycerols",,"GL"
227,LMGL03016218,GHGLDXKTKPTLGK-DJJUJPIMSA-N,899.7103,22.77,[M+Na]+,54:7,"TG(18:1(9Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))","Triacylglycerols",,"GL"
227,LMGL03010452,ZYPFLBVTLWULRJ-UBWDXTSESA-N,899.7103,22.77,[M+Na]+,54:7,"TG(16:1(9Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
227,LMGL03014381,SJXRUCUWMXVMAK-DTQPVOKKSA-N,899.7103,22.77,[M+Na]+,54:7,"TG(14:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
227,LMGL03014786,SGZJONMHZSOYOX-KBUGLGKYSA-N,899.7103,22.77,[M+Na]+,54:7,"TG(14:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
227,LMGL03013033,DKFZHIPDJUJFNQ-XNXLWDADSA-N,899.7103,22.77,[M+Na]+,54:7,"TG(18:1(9Z)/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
228,LMGL03014073,SNLUVEMGKBDCRU-DQZSJTPXSA-N,880.7380,22.78,[M+NH4]+,53:7,"TG(13:0/20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
228,LMGL03014878,RUTAPBYDKHJJMS-MSCRYTMISA-N,880.7380,22.78,[M+NH4]+,53:7,"TG(14:1(9Z)/19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
228,LMGL03015176,SIHHHEPUBOVUOE-RUWCUFCGSA-N,880.7380,22.78,[M+NH4]+,53:7,"TG(15:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
228,LMGL03015508,SEXOFCQMLTZEFD-YCCYWIAHSA-N,880.7380,22.78,[M+NH4]+,53:7,"TG(15:1(9Z)/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
228,LMGL03010318,SQPWBJYSKKSGLL-LGSQJWNQSA-N,880.7380,22.78,[M+NH4]+,53:7,"TG(16:0/17:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
229,LMGL03011769,ASSZWZBQIXMMKM-SYTPEAHJSA-N,970.7861,22.79,[M+NH4]+,60:11,"TG(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
229,LMGL03011970,CFXLMSTVSIEEEU-WORJFHRFSA-N,970.7861,22.79,[M+NH4]+,60:11,"TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
229,LMGL03011960,CJMQGODMMNFMOQ-BNDUNJBTSA-N,970.7861,22.79,[M+NH4]+,60:11,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
229,LMGL03016469,KAUMGZIPYOWTQN-WZIRVDMQSA-N,970.7861,22.79,[M+NH4]+,60:11,"TG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
229,LMGL03011949,PTCGGJDDKNMITC-FAWPTWECSA-N,970.7861,22.79,[M+NH4]+,60:11,"TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
230,LMGL03010447,VUNSQJRBLNQFPQ-PGGPBQQQSA-N,894.7548,22.80,[M+NH4]+,54:7,"TG(16:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
230,LMGL03015743,AOUVMSYVAXWUTL-LADIXXRYSA-N,894.7548,22.80,[M+NH4]+,54:7,"TG(16:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
230,LMGL03010446,ZZLCKKQXICONCS-DFWYGLLKSA-N,894.7548,22.80,[M+NH4]+,54:7,"TG(16:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
230,LMGL03016218,GHGLDXKTKPTLGK-DJJUJPIMSA-N,894.7548,22.80,[M+NH4]+,54:7,"TG(18:1(9Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))","Triacylglycerols",,"GL"
230,LMGL03013037,GBDGUGNAHCFRDF-HCMATFEHSA-N,894.7548,22.80,[M+NH4]+,54:7,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
231,LMGL03013322,OUKDNADVOQVFAR-NBTXLFQMSA-N,749.6643,22.81,[M+H]+,44:1,"TG(12:0/16:0/16:1(9Z))","Triacylglycerols",,"GL"
231,LMGL03012646,GRNYLLDULGFJIH-DMKFJGBSSA-N,749.6643,22.81,[M+H]+,44:1,"TG(12:0/12:0/20:1(11Z))","Triacylglycerols",,"GL"
231,LMGL03013193,PDQHUQHYHSFDRR-XKAIORBZSA-N,749.6643,22.81,[M+H]+,44:1,"TG(12:0/13:0/19:1(9Z))","Triacylglycerols",,"GL"
231,LMGL03013217,MVBJOSAJFXMGHL-MWEXPPKQSA-N,749.6643,22.81,[M+H]+,44:1,"TG(12:0/14:0/18:1(9Z))","Triacylglycerols",,"GL"
231,LMGL03013245,AVOSYSUBIBSHKI-HZMXKNRLSA-N,749.6643,22.81,[M+H]+,44:1,"TG(12:0/14:1(9Z)/18:0)","Triacylglycerols",,"GL"
232,LMGL03013217,MVBJOSAJFXMGHL-MWEXPPKQSA-N,771.6475,22.81,[M+Na]+,44:1,"TG(12:0/14:0/18:1(9Z))","Triacylglycerols",,"GL"
232,LMGL03013322,OUKDNADVOQVFAR-NBTXLFQMSA-N,771.6475,22.81,[M+Na]+,44:1,"TG(12:0/16:0/16:1(9Z))","Triacylglycerols",,"GL"
232,LMGL03012646,GRNYLLDULGFJIH-DMKFJGBSSA-N,771.6475,22.81,[M+Na]+,44:1,"TG(12:0/12:0/20:1(11Z))","Triacylglycerols",,"GL"
232,LMGL03013193,PDQHUQHYHSFDRR-XKAIORBZSA-N,771.6475,22.81,[M+Na]+,44:1,"TG(12:0/13:0/19:1(9Z))","Triacylglycerols",,"GL"
232,LMGL03013245,AVOSYSUBIBSHKI-HZMXKNRLSA-N,771.6475,22.81,[M+Na]+,44:1,"TG(12:0/14:1(9Z)/18:0)","Triacylglycerols",,"GL"
233,LMGL03014139,JRZPEKVQFIJQHH-YVCFFHMXSA-N,766.6921,22.81,[M+NH4]+,44:1,"TG(14:0/14:1(9Z)/16:0)","Triacylglycerols",,"GL"
233,LMGL03013322,OUKDNADVOQVFAR-NBTXLFQMSA-N,766.6921,22.81,[M+NH4]+,44:1,"TG(12:0/16:0/16:1(9Z))","Triacylglycerols",,"GL"
233,LMGL03013217,MVBJOSAJFXMGHL-MWEXPPKQSA-N,766.6921,22.81,[M+NH4]+,44:1,"TG(12:0/14:0/18:1(9Z))","Triacylglycerols",,"GL"
233,LMGL03012757,UZLGGKDLJGDGEY-WVSHCNQOSA-N,766.6921,22.81,[M+NH4]+,44:1,"TG(14:0/14:0/16:1(9Z))","Triacylglycerols",,"GL"
233,LMGL03013245,AVOSYSUBIBSHKI-HZMXKNRLSA-N,766.6921,22.81,[M+NH4]+,44:1,"TG(12:0/14:1(9Z)/18:0)","Triacylglycerols",,"GL"
234,LMGL03015166,KPOZERFMPPBKLU-MXUWZVGSSA-N,856.7393,22.83,[M+NH4]+,51:5,"TG(15:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
234,LMGL03015167,VEGWTLAYXMHOLL-HGHNBNCWSA-N,856.7393,22.83,[M+NH4]+,51:5,"TG(15:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
234,LMGL03015806,HLXVANDWHINAHD-WYLYETGXSA-N,856.7393,22.83,[M+NH4]+,51:5,"TG(16:1(9Z)/17:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
234,LMGL03010108,NRPMXOZWNHRGGB-BYWRYIQVSA-N,856.7393,22.83,[M+NH4]+,51:5,"TG(16:1(9Z)/17:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
234,LMGL03015498,JYKLRVXJOSODBG-DWAHRXBWSA-N,856.7393,22.83,[M+NH4]+,51:5,"TG(15:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
235,LMGL03015992,FTCVZCDFFACNIA-OHKRIQBDSA-N,882.7566,22.83,[M+NH4]+,53:6,"TG(17:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
235,LMGL03010254,CRAKBYXKEQVYKV-KUSDFXHASA-N,882.7566,22.83,[M+NH4]+,53:6,"TG(17:1(9Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
235,LMGL03016067,KAPPNHOBHSCBPG-WZBGZEPISA-N,882.7566,22.83,[M+NH4]+,53:6,"TG(17:2(9Z,12Z)/18:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
235,LMGL03010255,ANWDWPTYZXQYQJ-GICQEYMESA-N,882.7566,22.83,[M+NH4]+,53:6,"TG(17:2(9Z,12Z)/18:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
235,LMGL03013001,PGKDOVRUFMWBJF-PFRCZTMUSA-N,882.7566,22.83,[M+NH4]+,53:6,"TG(17:0/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
236,LMGL03013211,PGZSAELMQZLYOA-HUESYALOSA-N,745.6319,22.83,[M+Na]+,42:0,"TG(12:0/14:0/16:0)","Triacylglycerols",,"GL"
236,LMGL03012616,DUXYWXYOBMKGIN-UHFFFAOYSA-N,745.6319,22.83,[M+Na]+,42:0,"TG(14:0/14:0/14:0)","Triacylglycerols",,"GL"
236,LMGL03012637,SSNHORWSLGYYOE-HUESYALOSA-N,745.6319,22.83,[M+Na]+,42:0,"TG(12:0/12:0/18:0)","Triacylglycerols",,"GL"
236,LMGL03013183,NLZRPNRZYOHTKM-HUESYALOSA-N,745.6319,22.83,[M+Na]+,42:0,"TG(12:0/13:0/17:0)","Triacylglycerols",,"GL"
236,LMGL03012662,UUJVRZNDSMCLIU-HUESYALOSA-N,745.6319,22.83,[M+Na]+,42:0,"TG(12:0/15:0/15:0)","Triacylglycerols",,"GL"
237,LMGL03013351,MIEULIUWCBAVBF-XXVKYOKDSA-N,797.6626,22.84,[M+Na]+,46:2,"TG(12:0/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
237,LMGL03014145,UVAHIOIFDNNSJD-KEVWEZDZSA-N,797.6626,22.84,[M+Na]+,46:2,"TG(14:0/14:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
237,LMGL03014627,XYYRUMPXVOZUGQ-HLWBBGRPSA-N,797.6626,22.84,[M+Na]+,46:2,"TG(14:1(9Z)/16:0/16:1(9Z))","Triacylglycerols",,"GL"
237,LMGL03012787,XUEMVUXNOCIHLG-MOFPORNTSA-N,797.6626,22.84,[M+Na]+,46:2,"TG(14:0/16:1(9Z)/16:1(9Z))","Triacylglycerols",,"GL"
237,LMGL03013813,IZXBQNYRCHXIAT-VOKJBPDXSA-N,797.6626,22.84,[M+Na]+,46:2,"TG(13:0/16:1(9Z)/17:1(9Z))","Triacylglycerols",,"GL"
238,LMGL03013211,PGZSAELMQZLYOA-HUESYALOSA-N,740.6764,22.84,[M+NH4]+,42:0,"TG(12:0/14:0/16:0)","Triacylglycerols",,"GL"
238,LMGL03012637,SSNHORWSLGYYOE-HUESYALOSA-N,740.6764,22.84,[M+NH4]+,42:0,"TG(12:0/12:0/18:0)","Triacylglycerols",,"GL"
238,LMGL03012616,DUXYWXYOBMKGIN-UHFFFAOYSA-N,740.6764,22.84,[M+NH4]+,42:0,"TG(14:0/14:0/14:0)","Triacylglycerols",,"GL"
238,LMGL03012695,RGOKVKQPTJQSIB-HUESYALOSA-N,740.6764,22.84,[M+NH4]+,42:0,"TG(13:0/13:0/16:0)","Triacylglycerols",,"GL"
238,LMGL03013183,NLZRPNRZYOHTKM-HUESYALOSA-N,740.6764,22.84,[M+NH4]+,42:0,"TG(12:0/13:0/17:0)","Triacylglycerols",,"GL"
239,LMGL03014145,UVAHIOIFDNNSJD-KEVWEZDZSA-N,797.6632,22.86,[M+Na]+,46:2,"TG(14:0/14:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
239,LMGL03012787,XUEMVUXNOCIHLG-MOFPORNTSA-N,797.6632,22.86,[M+Na]+,46:2,"TG(14:0/16:1(9Z)/16:1(9Z))","Triacylglycerols",,"GL"
239,LMGL03014627,XYYRUMPXVOZUGQ-HLWBBGRPSA-N,797.6632,22.86,[M+Na]+,46:2,"TG(14:1(9Z)/16:0/16:1(9Z))","Triacylglycerols",,"GL"
239,LMGL03013351,MIEULIUWCBAVBF-XXVKYOKDSA-N,797.6632,22.86,[M+Na]+,46:2,"TG(12:0/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
239,LMGL03013813,IZXBQNYRCHXIAT-VOKJBPDXSA-N,797.6632,22.86,[M+Na]+,46:2,"TG(13:0/16:1(9Z)/17:1(9Z))","Triacylglycerols",,"GL"
240,LMGL03014657,ZIGMEVARAPDBLA-ZOFBRCOOSA-N,823.6788,22.87,[M+Na]+,48:3,"TG(14:1(9Z)/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
240,LMGL03010020,SKGWNZXOCSYJQL-BUTYCLJRSA-N,823.6788,22.87,[M+Na]+,48:3,"TG(16:1(9Z)/16:1(9Z)/16:1(9Z))","Triacylglycerols",,"GL"
240,LMGL03013462,PURPKTYKZMLEGI-QEKZCQACSA-N,823.6788,22.87,[M+Na]+,48:3,"TG(12:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
240,LMGL03014252,IWSNEFQVYNGXGZ-ZVCBQIARSA-N,823.6788,22.87,[M+Na]+,48:3,"TG(14:0/16:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
240,LMGL03013360,CBQKNYIQOAJYOW-CUFXHORCSA-N,823.6788,22.87,[M+Na]+,48:3,"TG(12:0/16:1(9Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
241,LMGL03010215,CCDSJNBGVOSHIH-FGPODIERSA-N,868.7390,22.87,[M+NH4]+,52:6,"TG(16:0/16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
241,LMGL03014373,PDKIUHZBFVKXFP-NLYUCCODSA-N,868.7390,22.87,[M+NH4]+,52:6,"TG(14:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
242,LMGL03013462,PURPKTYKZMLEGI-QEKZCQACSA-N,818.7235,22.87,[M+NH4]+,48:3,"TG(12:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
242,LMGL03014252,IWSNEFQVYNGXGZ-ZVCBQIARSA-N,818.7235,22.87,[M+NH4]+,48:3,"TG(14:0/16:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
242,LMGL03014657,ZIGMEVARAPDBLA-ZOFBRCOOSA-N,818.7235,22.87,[M+NH4]+,48:3,"TG(14:1(9Z)/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
242,LMGL03014633,FHGXTKAXCVLEFT-MIELHLGDSA-N,818.7235,22.87,[M+NH4]+,48:3,"TG(14:1(9Z)/16:0/18:2(9Z,12Z))","Triacylglycerols",,"GL"
242,LMGL03013360,CBQKNYIQOAJYOW-CUFXHORCSA-N,818.7235,22.87,[M+NH4]+,48:3,"TG(12:0/16:1(9Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
243,LMGL03015732,CRIHRLHXKRNXPC-QBPZNAFCSA-N,873.6944,22.87,[M+Na]+,52:6,"TG(16:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))","Triacylglycerols",,"GL"
243,LMGL03015819,SRYOBUHCWMTNON-ALTOTNFMSA-N,873.6944,22.87,[M+Na]+,52:6,"TG(16:1(9Z)/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))","Triacylglycerols",,"GL"
243,LMGL03014440,SARXZHPDSHPLHA-ZLKRAKGKSA-N,873.6944,22.87,[M+Na]+,52:6,"TG(14:0/18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
243,LMGL03013547,FZTHINYJLSRVOX-KBERGVOCSA-N,873.6944,22.87,[M+Na]+,52:6,"TG(12:0/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))","Triacylglycerols",,"GL"
243,LMGL03014845,OSOOFMZMHFHDPK-JHXWBBHHSA-N,873.6944,22.87,[M+Na]+,52:6,"TG(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))","Triacylglycerols",,"GL"
244,LMGL03013351,MIEULIUWCBAVBF-XXVKYOKDSA-N,792.7078,22.87,[M+NH4]+,46:2,"TG(12:0/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
244,LMGL03013327,JORMHQSOEAESEA-XKGSDZNMSA-N,792.7078,22.87,[M+NH4]+,46:2,"TG(12:0/16:0/18:2(9Z,12Z))","Triacylglycerols",,"GL"
244,LMGL03014627,XYYRUMPXVOZUGQ-HLWBBGRPSA-N,792.7078,22.87,[M+NH4]+,46:2,"TG(14:1(9Z)/16:0/16:1(9Z))","Triacylglycerols",,"GL"
244,LMGL03014145,UVAHIOIFDNNSJD-KEVWEZDZSA-N,792.7078,22.87,[M+NH4]+,46:2,"TG(14:0/14:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
244,LMGL03012787,XUEMVUXNOCIHLG-MOFPORNTSA-N,792.7078,22.87,[M+NH4]+,46:2,"TG(14:0/16:1(9Z)/16:1(9Z))","Triacylglycerols",,"GL"
245,LMGL03013462,PURPKTYKZMLEGI-QEKZCQACSA-N,801.6973,22.87,[M+H]+,48:3,"TG(12:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
245,LMGL03013234,UQLGOVAYIBNCEN-FNHMYRCISA-N,801.6973,22.87,[M+H]+,48:3,"TG(12:0/14:0/22:3(10Z,13Z,16Z))","Triacylglycerols",,"GL"
245,LMGL03013360,CBQKNYIQOAJYOW-CUFXHORCSA-N,801.6973,22.87,[M+H]+,48:3,"TG(12:0/16:1(9Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
246,LMGL03014081,IJSODANHJUMVFP-MGHIJNBKSA-N,906.7532,22.87,[M+NH4]+,55:8,"TG(13:0/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
246,LMGL03014886,RLTMCUUEUPMJKM-LPUCONEHSA-N,906.7532,22.87,[M+NH4]+,55:8,"TG(14:1(9Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
246,LMGL03015184,CCWZMJPDSMVFGX-QEOYEMERSA-N,906.7532,22.87,[M+NH4]+,55:8,"TG(15:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
246,LMGL03015516,QAVPSBFZPXHMAX-ZQVFZYKMSA-N,906.7532,22.87,[M+NH4]+,55:8,"TG(15:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
246,LMGL03010782,AJRVVRUWAFMGPL-JHSYQTPISA-N,906.7532,22.87,[M+NH4]+,55:8,"TG(16:0/17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
247,LMGL03011460,DNOZVMIUNWBFHO-QMMZABMWSA-N,946.7852,22.89,[M+NH4]+,58:9,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
247,LMGL03016303,MLCJMOBQXMKDLO-RXOXZJOFSA-N,946.7852,22.89,[M+NH4]+,58:9,"TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
247,LMGL03011452,HCACLUKCULPCKV-OAKXWEIHSA-N,946.7852,22.89,[M+NH4]+,58:9,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))","Triacylglycerols",,"GL"
247,LMGL03011240,KTQJKDYCGLGVKD-YTMABGHZSA-N,946.7852,22.89,[M+NH4]+,58:9,"TG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
247,LMGL03011467,RLAPDVQGJNAHOC-CGQBXCTLSA-N,946.7852,22.89,[M+NH4]+,58:9,"TG(18:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
248,LMGL03015046,HVWSSTSBNGXYBJ-NEUYFDHMSA-N,856.7390,22.90,[M+NH4]+,51:5,"TG(15:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
248,LMGL03015372,PEVHBCRHUUMKCJ-JJHSYMPVSA-N,856.7390,22.90,[M+NH4]+,51:5,"TG(15:1(9Z)/16:0/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
249,LMGL03010064,PVMBAGXWHHZKFP-JMPJWMFJSA-N,849.6920,22.92,[M+Na]+,50:4,"TG(16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
249,LMGL03012793,UVOGHPPAYFAQIT-HWJOWLPRSA-N,849.6920,22.92,[M+Na]+,50:4,"TG(14:0/18:2(9Z,12Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
249,LMGL03014768,OXTWVCYSQAJXLY-UYVNSICISA-N,849.6920,22.92,[M+Na]+,50:4,"TG(14:1(9Z)/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
249,LMGL03013489,JAEXCRFFNQOZAF-CMNUMAMVSA-N,849.6920,22.92,[M+Na]+,50:4,"TG(12:0/18:2(9Z,12Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
249,LMGL03015105,INPHFDZYXDRJQK-NMZNJHNNSA-N,849.6920,22.92,[M+Na]+,50:4,"TG(15:0/17:2(9Z,12Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
250,LMGL03010808,LEIBLJJIUBRCFU-GGCYDWOZSA-N,920.7707,22.94,[M+NH4]+,56:8,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
250,LMGL03016229,ZOCYXDJAZMBQOR-YPZPGBOUSA-N,920.7707,22.94,[M+NH4]+,56:8,"TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
250,LMGL03010807,GSSCBNMGXJDQBM-UXRQZNCDSA-N,920.7707,22.94,[M+NH4]+,56:8,"TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
250,LMGL03010815,XMEDLHXPFLTJAC-XSWPOCNKSA-N,920.7707,22.94,[M+NH4]+,56:8,"TG(18:1(9Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
250,LMGL03010995,VZUDVGCBUHDRAX-UNUGXDMHSA-N,920.7707,22.94,[M+NH4]+,56:8,"TG(16:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
251,LMGL03010808,LEIBLJJIUBRCFU-GGCYDWOZSA-N,925.7260,22.95,[M+Na]+,56:8,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
251,LMGL03010815,XMEDLHXPFLTJAC-XSWPOCNKSA-N,925.7260,22.95,[M+Na]+,56:8,"TG(18:1(9Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
251,LMGL03010999,RDZINTYLBOTMAU-ZTCCOKQKSA-N,925.7260,22.95,[M+Na]+,56:8,"TG(16:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
