GroupId,ID,Inchi,m/z,RT,Adduct,Sum composition,Common name,Lipid class,Session,Identification name
151,LMGL03014922,YSZSTRFCTSGBDD-KYLIUZIYSA-N,918.7528,16.58,[M+NH4]+,56:9,"TG(14:1(9Z)/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
151,LMGL03015752,XSSYPDIVPNHTQU-MHIVDFHHSA-N,918.7528,16.58,[M+NH4]+,56:9,"TG(16:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
152,LMGL03013351,MIEULIUWCBAVBF-XXVKYOKDSA-N,792.7061,16.60,[M+NH4]+,46:2,"TG(12:0/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
152,LMGL03014145,UVAHIOIFDNNSJD-KEVWEZDZSA-N,792.7061,16.60,[M+NH4]+,46:2,"TG(14:0/14:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
152,LMGL03012787,XUEMVUXNOCIHLG-MOFPORNTSA-N,792.7061,16.60,[M+NH4]+,46:2,"TG(14:0/16:1(9Z)/16:1(9Z))","Triacylglycerols",,"GL"
152,LMGL03014627,XYYRUMPXVOZUGQ-HLWBBGRPSA-N,792.7061,16.60,[M+NH4]+,46:2,"TG(14:1(9Z)/16:0/16:1(9Z))","Triacylglycerols",,"GL"
152,LMGL03013226,CYWGAXSMAHWMGU-VELRQWCZSA-N,792.7061,16.60,[M+NH4]+,46:2,"TG(12:0/14:0/20:2(11Z,14Z))","Triacylglycerols",,"GL"
153,LMGL03013351,MIEULIUWCBAVBF-XXVKYOKDSA-N,797.6614,16.60,[M+Na]+,46:2,"TG(12:0/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
153,LMGL03014145,UVAHIOIFDNNSJD-KEVWEZDZSA-N,797.6614,16.60,[M+Na]+,46:2,"TG(14:0/14:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
153,LMGL03014627,XYYRUMPXVOZUGQ-HLWBBGRPSA-N,797.6614,16.60,[M+Na]+,46:2,"TG(14:1(9Z)/16:0/16:1(9Z))","Triacylglycerols",,"GL"
153,LMGL03012787,XUEMVUXNOCIHLG-MOFPORNTSA-N,797.6614,16.60,[M+Na]+,46:2,"TG(14:0/16:1(9Z)/16:1(9Z))","Triacylglycerols",,"GL"
153,LMGL03013813,IZXBQNYRCHXIAT-VOKJBPDXSA-N,797.6614,16.60,[M+Na]+,46:2,"TG(13:0/16:1(9Z)/17:1(9Z))","Triacylglycerols",,"GL"
154,LMGL03015037,LGTDUBAUPUGEKH-AWYDSTDESA-N,830.7216,16.63,[M+NH4]+,49:4,"TG(15:0/16:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
154,LMGL03015038,BSNIISAHPKGDDL-WDTLXDCDSA-N,830.7216,16.63,[M+NH4]+,49:4,"TG(15:0/16:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
154,LMGL03014300,QQPFNGJZQPJCDR-ONAMMVISSA-N,830.7216,16.63,[M+NH4]+,49:4,"TG(14:0/17:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
154,LMGL03014301,INPBMDCQHMHKBU-CPCHGQSJSA-N,830.7216,16.63,[M+NH4]+,49:4,"TG(14:0/17:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
154,LMGL03015363,RTWLMAYXQCFFQM-MHDFYUOUSA-N,830.7216,16.63,[M+NH4]+,49:4,"TG(15:1(9Z)/16:0/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
155,LMGL03010451,RTHDUZGGPUMUEU-LTQCMFPBSA-N,899.7082,16.65,[M+Na]+,54:7,"TG(16:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
155,LMGL03015743,AOUVMSYVAXWUTL-LADIXXRYSA-N,899.7082,16.65,[M+Na]+,54:7,"TG(16:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
155,LMGL03010446,ZZLCKKQXICONCS-DFWYGLLKSA-N,899.7082,16.65,[M+Na]+,54:7,"TG(16:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
155,LMGL03010586,JVFAGALXCYHZAP-SEAFWBNFSA-N,899.7082,16.65,[M+Na]+,54:7,"TG(16:0/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
155,LMGL03015761,KDOMXUFHXIWOIF-RVJOSSNQSA-N,899.7082,16.65,[M+Na]+,54:7,"TG(16:0/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
156,LMGL03013211,PGZSAELMQZLYOA-HUESYALOSA-N,740.6746,16.65,[M+NH4]+,42:0,"TG(12:0/14:0/16:0)","Triacylglycerols",,"GL"
156,LMGL03012637,SSNHORWSLGYYOE-HUESYALOSA-N,740.6746,16.65,[M+NH4]+,42:0,"TG(12:0/12:0/18:0)","Triacylglycerols",,"GL"
156,LMGL03012695,RGOKVKQPTJQSIB-HUESYALOSA-N,740.6746,16.65,[M+NH4]+,42:0,"TG(13:0/13:0/16:0)","Triacylglycerols",,"GL"
157,LMGL03013037,GBDGUGNAHCFRDF-HCMATFEHSA-N,894.7524,16.65,[M+NH4]+,54:7,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
157,LMGL03010420,NGPHUAVENUDDAO-VFDREBADSA-N,894.7524,16.65,[M+NH4]+,54:7,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
157,LMGL03013033,DKFZHIPDJUJFNQ-XNXLWDADSA-N,894.7524,16.65,[M+NH4]+,54:7,"TG(18:1(9Z)/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
157,LMGL03016221,WFQIAZNTYDKNMG-XFFFKSSKSA-N,894.7524,16.65,[M+NH4]+,54:7,"TG(18:1(9Z)/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
157,LMGL03010419,NSPUDLQBMLPYGF-UYZMRBKASA-N,894.7524,16.65,[M+NH4]+,54:7,"TG(18:1(9Z)/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
158,LMGL03015806,HLXVANDWHINAHD-WYLYETGXSA-N,856.7376,16.75,[M+NH4]+,51:5,"TG(16:1(9Z)/17:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
158,LMGL03010108,NRPMXOZWNHRGGB-BYWRYIQVSA-N,856.7376,16.75,[M+NH4]+,51:5,"TG(16:1(9Z)/17:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
158,LMGL03015166,KPOZERFMPPBKLU-MXUWZVGSSA-N,856.7376,16.75,[M+NH4]+,51:5,"TG(15:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
158,LMGL03015167,VEGWTLAYXMHOLL-HGHNBNCWSA-N,856.7376,16.75,[M+NH4]+,51:5,"TG(15:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
158,LMGL03015498,JYKLRVXJOSODBG-DWAHRXBWSA-N,856.7376,16.75,[M+NH4]+,51:5,"TG(15:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
159,LMGL03015822,PQHJIINABGQWDK-DCERNMJMSA-N,868.7372,16.76,[M+NH4]+,52:6,"TG(16:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
159,LMGL03010193,NOOJQDXMGLPOOA-YFXMEZGCSA-N,868.7372,16.76,[M+NH4]+,52:6,"TG(16:1(9Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
159,LMGL03010214,SWYCMJAKZYLTJN-FKAQGJMVSA-N,868.7372,16.76,[M+NH4]+,52:6,"TG(16:1(9Z)/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
159,LMGL03014391,SSOSFUDNINFYLJ-KIYGNKBKSA-N,868.7372,16.76,[M+NH4]+,52:6,"TG(14:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
159,LMGL03014778,DRMWFBLWJOLCQA-YLVYSZSXSA-N,868.7372,16.76,[M+NH4]+,52:6,"TG(14:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
160,LMGL03014657,ZIGMEVARAPDBLA-ZOFBRCOOSA-N,823.6769,16.77,[M+Na]+,48:3,"TG(14:1(9Z)/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
160,LMGL03010020,SKGWNZXOCSYJQL-BUTYCLJRSA-N,823.6769,16.77,[M+Na]+,48:3,"TG(16:1(9Z)/16:1(9Z)/16:1(9Z))","Triacylglycerols",,"GL"
160,LMGL03013360,CBQKNYIQOAJYOW-CUFXHORCSA-N,823.6769,16.77,[M+Na]+,48:3,"TG(12:0/16:1(9Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
160,LMGL03014252,IWSNEFQVYNGXGZ-ZVCBQIARSA-N,823.6769,16.77,[M+Na]+,48:3,"TG(14:0/16:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
160,LMGL03015033,HSVFGEBOUKQGFN-UCIVFNQQSA-N,823.6769,16.77,[M+Na]+,48:3,"TG(15:0/16:1(9Z)/17:2(9Z,12Z))","Triacylglycerols",,"GL"
161,LMGL03014657,ZIGMEVARAPDBLA-ZOFBRCOOSA-N,818.7216,16.81,[M+NH4]+,48:3,"TG(14:1(9Z)/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
161,LMGL03010020,SKGWNZXOCSYJQL-BUTYCLJRSA-N,818.7216,16.81,[M+NH4]+,48:3,"TG(16:1(9Z)/16:1(9Z)/16:1(9Z))","Triacylglycerols",,"GL"
161,LMGL03014252,IWSNEFQVYNGXGZ-ZVCBQIARSA-N,818.7216,16.81,[M+NH4]+,48:3,"TG(14:0/16:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
161,LMGL03013360,CBQKNYIQOAJYOW-CUFXHORCSA-N,818.7216,16.81,[M+NH4]+,48:3,"TG(12:0/16:1(9Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
161,LMGL03013462,PURPKTYKZMLEGI-QEKZCQACSA-N,818.7216,16.81,[M+NH4]+,48:3,"TG(12:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
162,LMGL03013327,JORMHQSOEAESEA-XKGSDZNMSA-N,792.7061,16.83,[M+NH4]+,46:2,"TG(12:0/16:0/18:2(9Z,12Z))","Triacylglycerols",,"GL"
162,LMGL03014627,XYYRUMPXVOZUGQ-HLWBBGRPSA-N,792.7061,16.83,[M+NH4]+,46:2,"TG(14:1(9Z)/16:0/16:1(9Z))","Triacylglycerols",,"GL"
162,LMGL03012763,PQNMFXNJDJFSAL-XKGSDZNMSA-N,792.7061,16.83,[M+NH4]+,46:2,"TG(14:0/14:0/18:2(9Z,12Z))","Triacylglycerols",,"GL"
162,LMGL03013351,MIEULIUWCBAVBF-XXVKYOKDSA-N,792.7061,16.83,[M+NH4]+,46:2,"TG(12:0/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
162,LMGL03014145,UVAHIOIFDNNSJD-KEVWEZDZSA-N,792.7061,16.83,[M+NH4]+,46:2,"TG(14:0/14:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
163,LMGL03013327,JORMHQSOEAESEA-XKGSDZNMSA-N,797.6614,16.83,[M+Na]+,46:2,"TG(12:0/16:0/18:2(9Z,12Z))","Triacylglycerols",,"GL"
163,LMGL03012763,PQNMFXNJDJFSAL-XKGSDZNMSA-N,797.6614,16.83,[M+Na]+,46:2,"TG(14:0/14:0/18:2(9Z,12Z))","Triacylglycerols",,"GL"
163,LMGL03014627,XYYRUMPXVOZUGQ-HLWBBGRPSA-N,797.6614,16.83,[M+Na]+,46:2,"TG(14:1(9Z)/16:0/16:1(9Z))","Triacylglycerols",,"GL"
163,LMGL03013789,UFEKPJCGQNFIDR-RGUAONARSA-N,797.6614,16.83,[M+Na]+,46:2,"TG(13:0/16:0/17:2(9Z,12Z))","Triacylglycerols",,"GL"
163,LMGL03012927,OQXHXFFZIOJAKX-HDUGXEICSA-N,797.6614,16.83,[M+Na]+,46:2,"TG(15:1(9Z)/15:1(9Z)/16:0)","Triacylglycerols",,"GL"
164,LMGL03015806,HLXVANDWHINAHD-WYLYETGXSA-N,856.7375,16.85,[M+NH4]+,51:5,"TG(16:1(9Z)/17:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
164,LMGL03010108,NRPMXOZWNHRGGB-BYWRYIQVSA-N,856.7375,16.85,[M+NH4]+,51:5,"TG(16:1(9Z)/17:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
164,LMGL03015498,JYKLRVXJOSODBG-DWAHRXBWSA-N,856.7375,16.85,[M+NH4]+,51:5,"TG(15:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
164,LMGL03015499,BDEHTNRLLBFZCS-OYFVWTFGSA-N,856.7375,16.85,[M+NH4]+,51:5,"TG(15:1(9Z)/18:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
164,LMGL03015166,KPOZERFMPPBKLU-MXUWZVGSSA-N,856.7375,16.85,[M+NH4]+,51:5,"TG(15:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
165,LMGL03015743,AOUVMSYVAXWUTL-LADIXXRYSA-N,899.7081,16.85,[M+Na]+,54:7,"TG(16:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
165,LMGL03010446,ZZLCKKQXICONCS-DFWYGLLKSA-N,899.7081,16.85,[M+Na]+,54:7,"TG(16:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
165,LMGL03010451,RTHDUZGGPUMUEU-LTQCMFPBSA-N,899.7081,16.85,[M+Na]+,54:7,"TG(16:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Triacylglycerols",,"GL"
165,LMGL03010586,JVFAGALXCYHZAP-SEAFWBNFSA-N,899.7081,16.85,[M+Na]+,54:7,"TG(16:0/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
165,LMGL03015761,KDOMXUFHXIWOIF-RVJOSSNQSA-N,899.7081,16.85,[M+Na]+,54:7,"TG(16:0/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
166,LMGL03013268,IEKCDOQWZSTGGO-VZUYHUTRSA-N,754.6904,16.86,[M+NH4]+,43:0,"TG(12:0/15:0/16:0)","Triacylglycerols",,"GL"
166,LMGL03013213,GRDFHXRXACRWNE-VZUYHUTRSA-N,754.6904,16.86,[M+NH4]+,43:0,"TG(12:0/14:0/17:0)","Triacylglycerols",,"GL"
166,LMGL03013675,ZRSVGPOZCZNLBE-VZUYHUTRSA-N,754.6904,16.86,[M+NH4]+,43:0,"TG(13:0/14:0/16:0)","Triacylglycerols",,"GL"
166,LMGL03012754,BIVVSKATUZHURG-VZUYHUTRSA-N,754.6904,16.86,[M+NH4]+,43:0,"TG(14:0/14:0/15:0)","Triacylglycerols",,"GL"
166,LMGL03012724,XADPVJYZRZMXLV-VZUYHUTRSA-N,754.6904,16.86,[M+NH4]+,43:0,"TG(13:0/15:0/15:0)","Triacylglycerols",,"GL"
167,LMGL03013037,GBDGUGNAHCFRDF-HCMATFEHSA-N,894.7527,16.86,[M+NH4]+,54:7,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
167,LMGL03010420,NGPHUAVENUDDAO-VFDREBADSA-N,894.7527,16.86,[M+NH4]+,54:7,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
167,LMGL03013033,DKFZHIPDJUJFNQ-XNXLWDADSA-N,894.7527,16.86,[M+NH4]+,54:7,"TG(18:1(9Z)/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
167,LMGL03016221,WFQIAZNTYDKNMG-XFFFKSSKSA-N,894.7527,16.86,[M+NH4]+,54:7,"TG(18:1(9Z)/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
167,LMGL03010419,NSPUDLQBMLPYGF-UYZMRBKASA-N,894.7527,16.86,[M+NH4]+,54:7,"TG(18:1(9Z)/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
168,LMGL03015806,HLXVANDWHINAHD-WYLYETGXSA-N,856.7373,16.87,[M+NH4]+,51:5,"TG(16:1(9Z)/17:1(9Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
168,LMGL03010108,NRPMXOZWNHRGGB-BYWRYIQVSA-N,856.7373,16.87,[M+NH4]+,51:5,"TG(16:1(9Z)/17:1(9Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
168,LMGL03015166,KPOZERFMPPBKLU-MXUWZVGSSA-N,856.7373,16.87,[M+NH4]+,51:5,"TG(15:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
168,LMGL03015167,VEGWTLAYXMHOLL-HGHNBNCWSA-N,856.7373,16.87,[M+NH4]+,51:5,"TG(15:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
168,LMGL03013972,HIZLCDUBCWMXSQ-YSZLBLERSA-N,856.7373,16.87,[M+NH4]+,51:5,"TG(13:0/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
169,LMGL03013668,FABPGERZTMAYBN-PBMGXKSSSA-N,918.7528,16.87,[M+NH4]+,56:9,"TG(12:0/22:3(10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
169,LMGL03014526,ZXPNAJYOBOKITK-CAUPGFGKSA-N,918.7528,16.87,[M+NH4]+,56:9,"TG(14:0/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
169,LMGL03014922,YSZSTRFCTSGBDD-KYLIUZIYSA-N,918.7528,16.87,[M+NH4]+,56:9,"TG(14:1(9Z)/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
169,LMGL03015752,XSSYPDIVPNHTQU-MHIVDFHHSA-N,918.7528,16.87,[M+NH4]+,56:9,"TG(16:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
169,LMGL03011074,AWKZRMLSPPFBRT-OECQIXISSA-N,918.7528,16.87,[M+NH4]+,56:9,"TG(16:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
170,LMGL03014391,SSOSFUDNINFYLJ-KIYGNKBKSA-N,868.7371,16.88,[M+NH4]+,52:6,"TG(14:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
170,LMGL03015732,CRIHRLHXKRNXPC-QBPZNAFCSA-N,868.7371,16.88,[M+NH4]+,52:6,"TG(16:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))","Triacylglycerols",,"GL"
170,LMGL03015822,PQHJIINABGQWDK-DCERNMJMSA-N,868.7371,16.88,[M+NH4]+,52:6,"TG(16:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
170,LMGL03010193,NOOJQDXMGLPOOA-YFXMEZGCSA-N,868.7371,16.88,[M+NH4]+,52:6,"TG(16:1(9Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
170,LMGL03012985,GACNZDCOYMMJND-XEOIAKICSA-N,868.7371,16.88,[M+NH4]+,52:6,"TG(16:0/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
171,LMGL03013322,OUKDNADVOQVFAR-NBTXLFQMSA-N,766.6904,16.88,[M+NH4]+,44:1,"TG(12:0/16:0/16:1(9Z))","Triacylglycerols",,"GL"
171,LMGL03014139,JRZPEKVQFIJQHH-YVCFFHMXSA-N,766.6904,16.88,[M+NH4]+,44:1,"TG(14:0/14:1(9Z)/16:0)","Triacylglycerols",,"GL"
171,LMGL03013759,VMMULBGESZSGGI-PMGIIZRDSA-N,766.6904,16.88,[M+NH4]+,44:1,"TG(13:0/15:1(9Z)/16:0)","Triacylglycerols",,"GL"
172,LMGL03013268,IEKCDOQWZSTGGO-VZUYHUTRSA-N,754.6904,16.89,[M+NH4]+,43:0,"TG(12:0/15:0/16:0)","Triacylglycerols",,"GL"
172,LMGL03013213,GRDFHXRXACRWNE-VZUYHUTRSA-N,754.6904,16.89,[M+NH4]+,43:0,"TG(12:0/14:0/17:0)","Triacylglycerols",,"GL"
172,LMGL03013675,ZRSVGPOZCZNLBE-VZUYHUTRSA-N,754.6904,16.89,[M+NH4]+,43:0,"TG(13:0/14:0/16:0)","Triacylglycerols",,"GL"
172,LMGL03012754,BIVVSKATUZHURG-VZUYHUTRSA-N,754.6904,16.89,[M+NH4]+,43:0,"TG(14:0/14:0/15:0)","Triacylglycerols",,"GL"
172,LMGL03012724,XADPVJYZRZMXLV-VZUYHUTRSA-N,754.6904,16.89,[M+NH4]+,43:0,"TG(13:0/15:0/15:0)","Triacylglycerols",,"GL"
173,LMGL03013462,PURPKTYKZMLEGI-QEKZCQACSA-N,823.6770,16.95,[M+Na]+,48:3,"TG(12:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
173,LMGL03014252,IWSNEFQVYNGXGZ-ZVCBQIARSA-N,823.6770,16.95,[M+Na]+,48:3,"TG(14:0/16:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
173,LMGL03013864,JZUOFXVZLWSSDZ-QEKZCQACSA-N,823.6770,16.95,[M+Na]+,48:3,"TG(13:0/17:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
173,LMGL03014633,FHGXTKAXCVLEFT-MIELHLGDSA-N,823.6770,16.95,[M+Na]+,48:3,"TG(14:1(9Z)/16:0/18:2(9Z,12Z))","Triacylglycerols",,"GL"
173,LMGL03014985,RLLMUTCQVQDKGP-ALNMOBOWSA-N,823.6770,16.95,[M+Na]+,48:3,"TG(15:0/15:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
174,LMGL03013462,PURPKTYKZMLEGI-QEKZCQACSA-N,818.7217,16.95,[M+NH4]+,48:3,"TG(12:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
174,LMGL03014252,IWSNEFQVYNGXGZ-ZVCBQIARSA-N,818.7217,16.95,[M+NH4]+,48:3,"TG(14:0/16:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
174,LMGL03014657,ZIGMEVARAPDBLA-ZOFBRCOOSA-N,818.7217,16.95,[M+NH4]+,48:3,"TG(14:1(9Z)/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
174,LMGL03014633,FHGXTKAXCVLEFT-MIELHLGDSA-N,818.7217,16.95,[M+NH4]+,48:3,"TG(14:1(9Z)/16:0/18:2(9Z,12Z))","Triacylglycerols",,"GL"
174,LMGL03013360,CBQKNYIQOAJYOW-CUFXHORCSA-N,818.7217,16.95,[M+NH4]+,48:3,"TG(12:0/16:1(9Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
175,LMGL03013462,PURPKTYKZMLEGI-QEKZCQACSA-N,801.6950,16.95,[M+H]+,48:3,"TG(12:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
175,LMGL03013234,UQLGOVAYIBNCEN-FNHMYRCISA-N,801.6950,16.95,[M+H]+,48:3,"TG(12:0/14:0/22:3(10Z,13Z,16Z))","Triacylglycerols",,"GL"
175,LMGL03013360,CBQKNYIQOAJYOW-CUFXHORCSA-N,801.6950,16.95,[M+H]+,48:3,"TG(12:0/16:1(9Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
175,LMGL03013262,LSGURRIZKFLBAA-OUMKQTIQSA-N,801.6950,16.95,[M+H]+,48:3,"TG(12:0/14:1(9Z)/22:2(13Z,16Z))","Triacylglycerols",,"GL"
175,LMGL03013336,LSXSLOKSIWRONY-NAQQPVJDSA-N,801.6950,16.95,[M+H]+,48:3,"TG(12:0/16:0/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
176,LMGL03013274,DFBBABPODFDZGT-JGGZRYCBSA-N,780.7062,16.98,[M+NH4]+,45:1,"TG(12:0/15:0/18:1(9Z))","Triacylglycerols",,"GL"
176,LMGL03014168,WPZBPGLDPHSUSA-IOXYYAPTSA-N,780.7062,16.98,[M+NH4]+,45:1,"TG(14:0/15:0/16:1(9Z))","Triacylglycerols",,"GL"
176,LMGL03013681,POATZPJFCXLNST-JGGZRYCBSA-N,780.7062,16.98,[M+NH4]+,45:1,"TG(13:0/14:0/18:1(9Z))","Triacylglycerols",,"GL"
176,LMGL03013347,LUKBGSUNEYXPON-NVTTVLFKSA-N,780.7062,16.98,[M+NH4]+,45:1,"TG(12:0/16:1(9Z)/17:0)","Triacylglycerols",,"GL"
176,LMGL03014573,NTQPQFULNSCPDS-XOQIWRPXSA-N,780.7062,16.98,[M+NH4]+,45:1,"TG(14:1(9Z)/15:0/16:0)","Triacylglycerols",,"GL"
177,LMGL03011544,YNVHIDISXOPRLL-KGNTVBFCSA-N,944.7683,16.99,[M+NH4]+,58:10,"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
177,LMGL03011537,NHBNAMRVBWRRAL-ANDVNWINSA-N,944.7683,16.99,[M+NH4]+,58:10,"TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
177,LMGL03011316,GXWBCAVCOMAOHT-VMCJOIRWSA-N,944.7683,16.99,[M+NH4]+,58:10,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Triacylglycerols",,"GL"
177,LMGL03014570,HPUIZDQVRPPKFC-YIVGCJTKSA-N,944.7683,16.99,[M+NH4]+,58:10,"TG(14:0/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
177,LMGL03014974,HXFBFVTVXBRBEV-RQXUWVNRSA-N,944.7683,16.99,[M+NH4]+,58:10,"TG(14:1(9Z)/22:3(10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Triacylglycerols",,"GL"
