GroupId,ID,Inchi,m/z,RT,Adduct,Sum composition,Common name,Lipid class,Session,Identification name
52,LMGL03010007,HBNALZRPCNRSPZ-YACUFSJGSA-N,796.7393,24.46,[M+NH4]+,46:0,"TG(12:0/16:0/18:0)","Triacylglycerols",,"GL"
52,LMGL03013787,PIHDCAJURCFXTB-YACUFSJGSA-N,796.7393,24.46,[M+NH4]+,46:0,"TG(13:0/16:0/17:0)","Triacylglycerols",,"GL"
52,LMGL03012872,NYQQFKYIZVRSQX-YACUFSJGSA-N,796.7393,24.46,[M+NH4]+,46:0,"TG(15:0/15:0/16:0)","Triacylglycerols",,"GL"
53,LMGL03010043,TWJCMQZMAPGUSG-JMFJKIOKSA-N,848.7713,24.51,[M+NH4]+,50:2,"TG(16:0/16:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
53,LMGL03010044,MTWYSKGJIDFSRC-IICCMCGVSA-N,848.7713,24.51,[M+NH4]+,50:2,"TG(16:0/16:0/18:2(9Z,12Z))","Triacylglycerols",,"GL"
53,LMGL03014235,JBDIRAWBRFQEGE-SDCZMQJWSA-N,848.7713,24.51,[M+NH4]+,50:2,"TG(14:0/16:0/20:2(11Z,14Z))","Triacylglycerols",,"GL"
53,LMGL03013342,KHZIZTVACHAKPB-HIEAXLITSA-N,848.7713,24.51,[M+NH4]+,50:2,"TG(12:0/16:0/22:2(13Z,16Z))","Triacylglycerols",,"GL"
53,LMGL03014640,AXGBRPSHYYTFMZ-YZLGPNATSA-N,848.7713,24.51,[M+NH4]+,50:2,"TG(14:1(9Z)/16:0/20:1(11Z))","Triacylglycerols",,"GL"
54,LMGL03010118,YBWITEZBUYUNFC-GUIYCBLGSA-N,874.7867,24.59,[M+NH4]+,52:3,"TG(16:1(9Z)/18:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
54,LMGL03013477,QPMABRRKQJXWMH-SEAYUOJCSA-N,874.7867,24.59,[M+NH4]+,52:3,"TG(12:0/18:1(9Z)/22:2(13Z,16Z))","Triacylglycerols",,"GL"
54,LMGL03014370,HNKDMZBYGADBFP-JODICZGFSA-N,874.7867,24.59,[M+NH4]+,52:3,"TG(14:0/18:1(9Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
54,LMGL03014775,RYWWBXHDEGSCOG-MFCAIVPXSA-N,874.7867,24.59,[M+NH4]+,52:3,"TG(14:1(9Z)/18:1(9Z)/20:1(11Z))","Triacylglycerols",,"GL"
54,LMGL03015502,WHTMUVRVUVDYQP-ZFXPAKEESA-N,874.7867,24.59,[M+NH4]+,52:3,"TG(15:1(9Z)/18:1(9Z)/19:1(9Z))","Triacylglycerols",,"GL"
55,LMGL03015010,IVRUJYRTYXTTIH-WURLXDQTSA-N,836.7706,24.70,[M+NH4]+,49:1,"TG(15:0/16:0/18:1(9Z))","Triacylglycerols",,"GL"
55,LMGL03010022,VYYGQDOPVVYUKW-UKFBYESTSA-N,836.7706,24.70,[M+NH4]+,49:1,"TG(16:0/16:0/17:1(9Z))","Triacylglycerols",,"GL"
55,LMGL03013466,XQZVDLLWOJQTSL-XXPSLULPSA-N,836.7706,24.70,[M+NH4]+,49:1,"TG(12:0/18:1(9Z)/19:0)","Triacylglycerols",,"GL"
55,LMGL03013906,QJWQMVKTAVFSDI-XXPSLULPSA-N,836.7706,24.70,[M+NH4]+,49:1,"TG(13:0/18:0/18:1(9Z))","Triacylglycerols",,"GL"
55,LMGL03014275,KJAOFVHLADOELN-XXPSLULPSA-N,836.7706,24.70,[M+NH4]+,49:1,"TG(14:0/17:0/18:1(9Z))","Triacylglycerols",,"GL"
56,LMGL03012906,AWIUIZBTCDJMSM-JGORSHKTSA-N,862.7867,24.74,[M+NH4]+,51:2,"TG(15:0/18:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
56,LMGL03010062,IYMPJAZCIWGTJL-SADCDALBSA-N,862.7867,24.74,[M+NH4]+,51:2,"TG(16:1(9Z)/17:0/18:1(9Z))","Triacylglycerols",,"GL"
56,LMGL03013934,HLPHIWKXOMMFJW-VXAZLYRPSA-N,862.7867,24.74,[M+NH4]+,51:2,"TG(13:0/18:1(9Z)/20:1(11Z))","Triacylglycerols",,"GL"
56,LMGL03014367,FLNKFLDQMSMVJW-JGORSHKTSA-N,862.7867,24.74,[M+NH4]+,51:2,"TG(14:0/18:1(9Z)/19:1(9Z))","Triacylglycerols",,"GL"
56,LMGL03014772,ZIELCAYILYZIOC-KHBXOQJOSA-N,862.7867,24.74,[M+NH4]+,51:2,"TG(14:1(9Z)/18:1(9Z)/19:0)","Triacylglycerols",,"GL"
57,LMGL03015010,IVRUJYRTYXTTIH-WURLXDQTSA-N,836.7709,24.83,[M+NH4]+,49:1,"TG(15:0/16:0/18:1(9Z))","Triacylglycerols",,"GL"
57,LMGL03014275,KJAOFVHLADOELN-XXPSLULPSA-N,836.7709,24.83,[M+NH4]+,49:1,"TG(14:0/17:0/18:1(9Z))","Triacylglycerols",,"GL"
57,LMGL03013906,QJWQMVKTAVFSDI-XXPSLULPSA-N,836.7709,24.83,[M+NH4]+,49:1,"TG(13:0/18:0/18:1(9Z))","Triacylglycerols",,"GL"
57,LMGL03010021,YIGDTOYHCVNXSG-WIUOTLMHSA-N,836.7709,24.83,[M+NH4]+,49:1,"TG(16:0/16:1(9Z)/17:0)","Triacylglycerols",,"GL"
57,LMGL03010022,VYYGQDOPVVYUKW-UKFBYESTSA-N,836.7709,24.83,[M+NH4]+,49:1,"TG(16:0/16:0/17:1(9Z))","Triacylglycerols",,"GL"
58,LMGL03012906,AWIUIZBTCDJMSM-JGORSHKTSA-N,862.7870,24.85,[M+NH4]+,51:2,"TG(15:0/18:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
58,LMGL03014367,FLNKFLDQMSMVJW-JGORSHKTSA-N,862.7870,24.85,[M+NH4]+,51:2,"TG(14:0/18:1(9Z)/19:1(9Z))","Triacylglycerols",,"GL"
58,LMGL03015476,DNFMLIIPLIBQEW-LFWQGNMPSA-N,862.7870,24.85,[M+NH4]+,51:2,"TG(15:1(9Z)/18:0/18:1(9Z))","Triacylglycerols",,"GL"
58,LMGL03010061,QLIUVBJPQMDRHV-NOFMHCOXSA-N,862.7870,24.85,[M+NH4]+,51:2,"TG(16:0/17:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
58,LMGL03013934,HLPHIWKXOMMFJW-VXAZLYRPSA-N,862.7870,24.85,[M+NH4]+,51:2,"TG(13:0/18:1(9Z)/20:1(11Z))","Triacylglycerols",,"GL"
59,LMGL03010164,NIBMDPFMDDQNNX-ZIZOGWBTSA-N,888.8026,24.87,[M+NH4]+,53:3,"TG(17:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
59,LMGL03010161,ZNQBEJJYVJSZLM-LEDQTTRKSA-N,888.8026,24.87,[M+NH4]+,53:3,"TG(17:1(9Z)/18:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
59,LMGL03015820,DHLVXGLDFBKDEW-ZLPRTCSGSA-N,888.8026,24.87,[M+NH4]+,53:3,"TG(16:1(9Z)/18:1(9Z)/19:1(9Z))","Triacylglycerols",,"GL"
59,LMGL03013942,RIZROOVYHKZIAM-GASKLFKGSA-N,888.8026,24.87,[M+NH4]+,53:3,"TG(13:0/18:1(9Z)/22:2(13Z,16Z))","Triacylglycerols",,"GL"
59,LMGL03015154,ANIZQXYZMABPHZ-KYTYZABYSA-N,888.8026,24.87,[M+NH4]+,53:3,"TG(15:0/18:1(9Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
60,LMGL03010161,ZNQBEJJYVJSZLM-LEDQTTRKSA-N,888.8016,25.01,[M+NH4]+,53:3,"TG(17:1(9Z)/18:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
60,LMGL03010162,CUSMYEJODXMVEE-XSJXXVIRSA-N,888.8016,25.01,[M+NH4]+,53:3,"TG(17:2(9Z,12Z)/18:0/18:1(9Z))","Triacylglycerols",,"GL"
60,LMGL03015504,PFXOJDMLIINLRU-PFDJPFETSA-N,888.8016,25.01,[M+NH4]+,53:3,"TG(15:1(9Z)/18:1(9Z)/20:1(11Z))","Triacylglycerols",,"GL"
60,LMGL03010164,NIBMDPFMDDQNNX-ZIZOGWBTSA-N,888.8016,25.01,[M+NH4]+,53:3,"TG(17:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
60,LMGL03013942,RIZROOVYHKZIAM-GASKLFKGSA-N,888.8016,25.01,[M+NH4]+,53:3,"TG(13:0/18:1(9Z)/22:2(13Z,16Z))","Triacylglycerols",,"GL"
61,LMGL03010001,PVNIQBQSYATKKL-UHFFFAOYSA-N,824.7707,25.20,[M+NH4]+,48:0,"TG(16:0/16:0/16:0)","Triacylglycerols",,"GL"
61,LMGL03014225,JTDPHURHZMZJHD-QSCHNALKSA-N,824.7707,25.20,[M+NH4]+,48:0,"TG(14:0/16:0/18:0)","Triacylglycerols",,"GL"
61,LMGL03013333,FTIBVSNHDVLVFQ-QSCHNALKSA-N,824.7707,25.20,[M+NH4]+,48:0,"TG(12:0/16:0/20:0)","Triacylglycerols",,"GL"
61,LMGL03013796,SRTVEGQFGDBOLU-QSCHNALKSA-N,824.7707,25.20,[M+NH4]+,48:0,"TG(13:0/16:0/19:0)","Triacylglycerols",,"GL"
61,LMGL03015006,XHQYBFXVOWIXBR-QSCHNALKSA-N,824.7707,25.20,[M+NH4]+,48:0,"TG(15:0/16:0/17:0)","Triacylglycerols",,"GL"
62,LMGL03010005,ZKEWGTVAIGJNBK-WTHOFYOTSA-N,850.7868,25.21,[M+NH4]+,50:1,"TG(16:0/16:0/18:1(11E))","Triacylglycerols",,"GL"
62,LMGL03010006,YHMDGPZOSGBQRH-YYSBDVFPSA-N,850.7868,25.21,[M+NH4]+,50:1,"TG(16:0/16:0/18:1(9Z))","Triacylglycerols",,"GL"
62,LMGL03010036,YSNGWXHIKNKBNE-NURROHNTSA-N,850.7868,25.21,[M+NH4]+,50:1,"TG(16:0/16:1(9Z)/18:0)","Triacylglycerols",,"GL"
62,LMGL03014234,PHAZXJMIZJNKNN-HHPGWUGWSA-N,850.7868,25.21,[M+NH4]+,50:1,"TG(14:0/16:0/20:1(11Z))","Triacylglycerols",,"GL"
62,LMGL03013341,AAZJZNDNSZNDKU-YYSBDVFPSA-N,850.7868,25.21,[M+NH4]+,50:1,"TG(12:0/16:0/22:1(11Z))","Triacylglycerols",,"GL"
63,LMGL03010100,JFISYPWOVQNHLS-VJYDLUETSA-N,876.8028,25.22,[M+NH4]+,52:2,"TG(16:0/18:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
63,LMGL03010101,SZXNLYZNXCGSMY-JWVPJFKJSA-N,876.8028,25.22,[M+NH4]+,52:2,"TG(16:1(9Z)/18:0/18:1(9Z))","Triacylglycerols",,"GL"
63,LMGL03013476,JLEUCTSXNGUFCJ-HVDJHEAPSA-N,876.8028,25.22,[M+NH4]+,52:2,"TG(12:0/18:1(9Z)/22:1(11Z))","Triacylglycerols",,"GL"
63,LMGL03014369,PKXAVJXEGNYXLJ-LESPYSKMSA-N,876.8028,25.22,[M+NH4]+,52:2,"TG(14:0/18:1(9Z)/20:1(11Z))","Triacylglycerols",,"GL"
63,LMGL03014774,QGSLOGGZIMGOJQ-KOTIVLSZSA-N,876.8028,25.22,[M+NH4]+,52:2,"TG(14:1(9Z)/18:1(9Z)/20:0)","Triacylglycerols",,"GL"
64,LMGL03012613,MVLRISQGDSAUDJ-GVEBPXNPSA-N,902.8180,25.24,[M+NH4]+,54:3,"TG(18:1(6Z)/18:1(9Z)/18:1(6Z))","Triacylglycerols",,"GL"
64,LMGL03012612,RNRYHBZEDMSASX-BFNABUHGSA-N,902.8180,25.24,[M+NH4]+,54:3,"TG(18:1(9Z)/18:1(6Z)/18:1(9Z))","Triacylglycerols",,"GL"
64,LMGL03010250,PHYFQTYBJUILEZ-IUPFWZBJSA-N,902.8180,25.24,[M+NH4]+,54:3,"TG(18:1(9Z)/18:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
64,LMGL03010268,OVEMPQUFJMCLKI-KEKYZYDQSA-N,902.8180,25.24,[M+NH4]+,54:3,"TG(16:1(9Z)/18:1(9Z)/20:1(11Z))","Triacylglycerols",,"GL"
64,LMGL03014377,CQKDVCRIDIZFBZ-QWBIIHIBSA-N,902.8180,25.24,[M+NH4]+,54:3,"TG(14:0/18:1(9Z)/22:2(13Z,16Z))","Triacylglycerols",,"GL"
65,LMGL03010538,YONCDTJKIZDSKQ-IYASBODOSA-N,928.8319,25.37,[M+NH4]+,56:4,"TG(18:1(9Z)/18:2(9Z,12Z)/20:1(11Z))","Triacylglycerols",,"GL"
65,LMGL03010545,SQBMPFCSSGSZFV-NJMQHVKGSA-N,928.8319,25.37,[M+NH4]+,56:4,"TG(18:1(9Z)/18:1(9Z)/20:2(11Z,14Z))","Triacylglycerols",,"GL"
65,LMGL03010636,XWNGLYRKHZVNAP-HESWVYDFSA-N,928.8319,25.37,[M+NH4]+,56:4,"TG(16:0/18:1(9Z)/22:3(10Z,13Z,16Z))","Triacylglycerols",,"GL"
65,LMGL03010772,JQHLKJDCKPAUNL-FGWJMANASA-N,928.8319,25.37,[M+NH4]+,56:4,"TG(16:1(9Z)/18:1(9Z)/22:2(13Z,16Z))","Triacylglycerols",,"GL"
65,LMGL03010551,TWEBSLGMJOLGKP-FQARPRQWSA-N,928.8319,25.37,[M+NH4]+,56:4,"TG(18:0/18:1(9Z)/20:3(8Z,11Z,14Z))","Triacylglycerols",,"GL"
66,LMGL03010252,CNGSOZKJBWHOEG-KRNHIMMGSA-N,902.8181,25.40,[M+NH4]+,54:3,"TG(18:0/18:1(9Z)/18:2(9Z,12Z))","Triacylglycerols",,"GL"
66,LMGL03013021,KQKXUUFGXDXTLP-JSNAXDNMSA-N,902.8181,25.40,[M+NH4]+,54:3,"TG(18:0/18:0/18:3(6Z,9Z,12Z))","Triacylglycerols",,"GL"
66,LMGL03010256,UFGXGACWXCNPJD-HRISYRPYSA-N,902.8181,25.40,[M+NH4]+,54:3,"TG(18:0/18:0/18:3(9Z,12Z,15Z))","Triacylglycerols",,"GL"
66,LMGL03014358,XGOQOIQOCTUXON-KTJCKHNKSA-N,902.8181,25.40,[M+NH4]+,54:3,"TG(14:0/18:0/22:3(10Z,13Z,16Z))","Triacylglycerols",,"GL"
66,LMGL03014763,TYUOYBHEQWBQON-VZKMDISCSA-N,902.8181,25.40,[M+NH4]+,54:3,"TG(14:1(9Z)/18:0/22:2(13Z,16Z))","Triacylglycerols",,"GL"
67,LMGL03010138,ANBFFIILUQJIQL-XFGXVVNZSA-N,890.8183,25.46,[M+NH4]+,53:2,"TG(17:0/18:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
67,LMGL03013941,DOHCRHKCQUZZBE-UAQRNKSCSA-N,890.8183,25.46,[M+NH4]+,53:2,"TG(13:0/18:1(9Z)/22:1(11Z))","Triacylglycerols",,"GL"
67,LMGL03014780,QIQVHRNEZBAXEY-ZOUMCPQGSA-N,890.8183,25.46,[M+NH4]+,53:2,"TG(14:1(9Z)/18:1(9Z)/21:0)","Triacylglycerols",,"GL"
67,LMGL03015153,PXPWHPFGBJUFLZ-JGYRUTCNSA-N,890.8183,25.46,[M+NH4]+,53:2,"TG(15:0/18:1(9Z)/20:1(11Z))","Triacylglycerols",,"GL"
67,LMGL03015503,BZVGAEUYZYGAOJ-GPPNZHQTSA-N,890.8183,25.46,[M+NH4]+,53:2,"TG(15:1(9Z)/18:1(9Z)/20:0)","Triacylglycerols",,"GL"
68,LMGL03010004,DQKMNCLZNGAXNX-VCZQVZGSSA-N,852.8020,26.07,[M+NH4]+,50:0,"TG(16:0/16:0/18:0)","Triacylglycerols",,"GL"
68,LMGL03013340,XSGBSWSXYBNTGW-VCZQVZGSSA-N,852.8020,26.07,[M+NH4]+,50:0,"TG(12:0/16:0/22:0)","Triacylglycerols",,"GL"
68,LMGL03013804,CYPCAUWLICEIMC-VCZQVZGSSA-N,852.8020,26.07,[M+NH4]+,50:0,"TG(13:0/16:0/21:0)","Triacylglycerols",,"GL"
68,LMGL03014233,VGEMNMJCWPDGJU-VCZQVZGSSA-N,852.8020,26.07,[M+NH4]+,50:0,"TG(14:0/16:0/20:0)","Triacylglycerols",,"GL"
68,LMGL03015015,RUWSWKFAKMENPB-VCZQVZGSSA-N,852.8020,26.07,[M+NH4]+,50:0,"TG(15:0/16:0/19:0)","Triacylglycerols",,"GL"
69,LMGL03010235,MMEBJAFEPYJMGH-MOJLPSOPSA-N,904.8337,26.08,[M+NH4]+,54:2,"TG(16:1(9Z)/18:0/20:1(11Z))","Triacylglycerols",,"GL"
69,LMGL03010217,RYNHWWNZNIGDAQ-BMTCQUSZSA-N,904.8337,26.08,[M+NH4]+,54:2,"TG(18:0/18:1(9Z)/18:1(9Z))","Triacylglycerols",,"GL"
69,LMGL03010220,ABFJWRKPWCFTQP-JKFVOKSPSA-N,904.8337,26.08,[M+NH4]+,54:2,"TG(18:0/18:0/18:2(9Z,12Z))","Triacylglycerols",,"GL"
69,LMGL03014357,NMKHOLDXUKPZEM-LOBNJYFQSA-N,904.8337,26.08,[M+NH4]+,54:2,"TG(14:0/18:0/22:2(13Z,16Z))","Triacylglycerols",,"GL"
69,LMGL03014762,ICNAIXUFWCFYJQ-ALEZTPLMSA-N,904.8337,26.08,[M+NH4]+,54:2,"TG(14:1(9Z)/18:0/22:1(11Z))","Triacylglycerols",,"GL"
70,LMGL03010434,OWMDNFFJJVRJMG-BMPUKRIOSA-N,932.8645,27.04,[M+NH4]+,56:2,"TG(18:0/18:1(9Z)/20:1(11Z))","Triacylglycerols",,"GL"
70,LMGL03010440,VJGBLJQPGREUIJ-OGWLEDIZSA-N,932.8645,27.04,[M+NH4]+,56:2,"TG(18:0/18:0/20:2(11Z,14Z))","Triacylglycerols",,"GL"
70,LMGL03015817,XPNNGHMWCKMOHB-GCNDXNBASA-N,932.8645,27.04,[M+NH4]+,56:2,"TG(16:1(9Z)/18:0/22:1(11Z))","Triacylglycerols",,"GL"
70,LMGL03010573,RKMYDQZHNDAFDU-HVYAKTSASA-N,932.8645,27.04,[M+NH4]+,56:2,"TG(16:1(9Z)/18:0/22:1(13Z))","Triacylglycerols",,"GL"
70,LMGL03010640,XUNZJZHRHUQSIJ-HAVOCZCHSA-N,932.8645,27.04,[M+NH4]+,56:2,"TG(16:0/18:0/22:2(13Z,16Z))","Triacylglycerols",,"GL"
