Compound,Adduct info,Approved,Sample,Lipid Class,Num. of samples,Adducts,Has MS/MS,Has OX Chain,StdDev,Area
>>636.5566@17.04,,,20181130_pos_SIR2,Diacylglycerols,12,,Y,N,0,65720500
>>636.5566@17.03,,,20181130_pos_SIR3,Diacylglycerols,12,,Y,N,0,68116200
>>636.5565@17.03,,,20181130_pos_SIS1,Diacylglycerols,12,,Y,N,0,44503600
>>636.5566@17.12,,,20181130_pos_SIS2,Diacylglycerols,12,,Y,N,0,44022900
>>636.5567@17.12,,,20181130_pos_SIS3,Diacylglycerols,12,,Y,N,0,71176200
>>636.5567@17.03,,,20181130_pos_VIR1,Diacylglycerols,12,,Y,N,0,158211000
>>636.5564@17.04,,,20181130_pos_VIR2,Diacylglycerols,12,,Y,N,0,50935100
>>636.5567@17.04,,,20181130_pos_VIR3,Diacylglycerols,12,,Y,N,0,73739500
>>636.5564@17.03,,,20181130_pos_VIS1,Diacylglycerols,12,,Y,N,0,101422000
>>636.5566@17.05,,,20181130_pos_VIS2,Diacylglycerols,12,,Y,N,0,176676000
>>636.5564@17.05,,,20181130_pos_VIS3,Diacylglycerols,12,,Y,N,0,78553800
>662.5721@17.45,,Approved,Super Sample,Diacylglycerols,12,,Y,N,1137301.8743808987,2891826.8333333335
>>662.5722@17.43,,,20181130_pos_SIR1,Diacylglycerols,12,,N,N,0,1853070
>>662.5720@17.43,,,20181130_pos_SIR2,Diacylglycerols,12,,Y,N,0,2896890
>>662.5720@17.44,,,20181130_pos_SIR3,Diacylglycerols,12,,Y,N,0,2514880
>>662.5719@17.54,,,20181130_pos_SIS1,Diacylglycerols,12,,N,N,0,4390450
>>662.5722@17.44,,,20181130_pos_SIS2,Diacylglycerols,12,,N,N,0,854722
>>662.5721@17.45,,,20181130_pos_SIS3,Diacylglycerols,12,,N,N,0,1626520
>>662.5720@17.43,,,20181130_pos_VIR1,Diacylglycerols,12,,Y,N,0,4757540
>>662.5720@17.53,,,20181130_pos_VIR2,Diacylglycerols,5,,N,N,0,3921680
>>662.5721@17.44,,,20181130_pos_VIR3,Diacylglycerols,12,,Y,N,0,2739410
>>662.5721@17.45,,,20181130_pos_VIS1,Diacylglycerols,12,,N,N,0,2681550
>>662.5720@17.44,,,20181130_pos_VIS2,Diacylglycerols,12,,Y,N,0,4087730
>>662.5721@17.44,,,20181130_pos_VIS3,Diacylglycerols,12,,N,N,0,2377480
>662.5720@17.54,,Approved,Super Sample,Diacylglycerols,12,,Y,N,1265784.1530801721,3955033.3333333335
>>662.5720@17.55,,,20181130_pos_SIR1,Diacylglycerols,12,,N,N,0,2734770
>>662.5719@17.53,,,20181130_pos_SIR2,Diacylglycerols,12,,Y,N,0,4638010
>>662.5721@17.54,,,20181130_pos_SIR3,Diacylglycerols,12,,N,N,0,3523440
>>662.5716@17.54,,,20181130_pos_SIS1,Diacylglycerols,12,,N,N,0,5781780
>>662.5721@17.55,,,20181130_pos_SIS2,Diacylglycerols,12,,N,N,0,1263460
>>662.5718@17.54,,,20181130_pos_SIS3,Diacylglycerols,12,,N,N,0,2924180
>>662.5720@17.54,,,20181130_pos_VIR1,Diacylglycerols,12,,Y,N,0,5228060
>>662.5727@17.53,,,20181130_pos_VIR2,Diacylglycerols,11,,N,N,0,5172550
>>662.5719@17.53,,,20181130_pos_VIR3,Diacylglycerols,12,,N,N,0,4416520
>>662.5719@17.54,,,20181130_pos_VIS1,Diacylglycerols,12,,N,N,0,3799830
>>662.5719@17.54,,,20181130_pos_VIS2,Diacylglycerols,12,,N,N,0,5013160
>>662.5720@17.54,,,20181130_pos_VIS3,Diacylglycerols,12,,N,N,0,2964640
>662.5718@17.82,,Approved,Super Sample,Diacylglycerols,12,,Y,N,1232000.4661127704,4651227.5
>>662.5718@17.81,,,20181130_pos_SIR1,Diacylglycerols,12,,Y,N,0,4030200
>>662.5719@17.82,,,20181130_pos_SIR2,Diacylglycerols,12,,Y,N,0,6200710
>>662.5719@17.83,,,20181130_pos_SIR3,Diacylglycerols,12,,Y,N,0,5627630
>>662.5717@17.82,,,20181130_pos_SIS1,Diacylglycerols,12,,Y,N,0,5611530
>>662.5718@17.82,,,20181130_pos_SIS2,Diacylglycerols,12,,N,N,0,2277560
>>662.5719@17.82,,,20181130_pos_SIS3,Diacylglycerols,12,,N,N,0,3818320
>>662.5718@17.81,,,20181130_pos_VIR1,Diacylglycerols,11,,Y,N,0,6916390
>>662.5719@17.81,,,20181130_pos_VIR2,Diacylglycerols,12,,N,N,0,3777050
>>662.5718@17.81,,,20181130_pos_VIR3,Diacylglycerols,12,,Y,N,0,5132120
>>662.5719@17.81,,,20181130_pos_VIS1,Diacylglycerols,12,,Y,N,0,4562470
>>662.5718@17.82,,,20181130_pos_VIS2,Diacylglycerols,12,,N,N,0,4088830
>>662.5719@17.82,,,20181130_pos_VIS3,Diacylglycerols,12,,N,N,0,3771920
>586.5407@17.90,,Approved,Super Sample,Diacylglycerols,12,,Y,N,3608717.163764708,10269550
>>586.5409@17.89,,,20181130_pos_SIR1,Diacylglycerols,12,,N,N,0,7203010
>>586.5409@17.90,,,20181130_pos_SIR2,Diacylglycerols,12,,N,N,0,10199000
>>586.5409@17.90,,,20181130_pos_SIR3,Diacylglycerols,12,,N,N,0,10067400
>>586.5399@17.90,,,20181130_pos_SIS1,Diacylglycerols,5,,N,N,0,10254800
>>586.5407@17.90,,,20181130_pos_SIS2,Diacylglycerols,12,,N,N,0,4162300
>>586.5408@17.91,,,20181130_pos_SIS3,Diacylglycerols,12,,N,N,0,6257860
>>586.5409@17.90,,,20181130_pos_VIR1,Diacylglycerols,12,,Y,N,0,17432400
>>586.5403@17.90,,,20181130_pos_VIR2,Diacylglycerols,12,,N,N,0,7251630
>>586.5408@17.90,,,20181130_pos_VIR3,Diacylglycerols,12,,N,N,0,12254700
>>586.5408@17.90,,,20181130_pos_VIS1,Diacylglycerols,12,,Y,N,0,14702400
>>586.5409@17.90,,,20181130_pos_VIS2,Diacylglycerols,9,,N,N,0,13335900
>>586.5408@17.90,,,20181130_pos_VIS3,Diacylglycerols,12,,N,N,0,10113200
>595.5301@18.04,,Approved,Super Sample,Diacylglycerols,12,,Y,N,6632624.983920183,18007076.666666668
>>595.5301@18.04,,,20181130_pos_SIR1,Diacylglycerols,12,,Y,N,0,12444800
>>595.5301@18.03,,,20181130_pos_SIR2,Diacylglycerols,12,,Y,N,0,17944200
>>595.5300@18.03,,,20181130_pos_SIR3,Diacylglycerols,12,,Y,N,0,16216700
>>595.5300@18.04,,,20181130_pos_SIS1,Diacylglycerols,12,,Y,N,0,18018900
>>595.5304@18.05,,,20181130_pos_SIS2,Diacylglycerols,12,,N,N,0,6686220
>>595.5301@18.03,,,20181130_pos_SIS3,Diacylglycerols,12,,N,N,0,10352900
>>595.5300@18.04,,,20181130_pos_VIR1,Diacylglycerols,12,,Y,N,0,30125600
>>595.5301@18.04,,,20181130_pos_VIR2,Diacylglycerols,12,,Y,N,0,14738700
>>595.5300@18.04,,,20181130_pos_VIR3,Diacylglycerols,12,,Y,N,0,20928700
>>595.5300@18.04,,,20181130_pos_VIS1,Diacylglycerols,12,,Y,N,0,22857100
>>595.5300@18.04,,,20181130_pos_VIS2,Diacylglycerols,12,,Y,N,0,28793400
>>595.5300@18.04,,,20181130_pos_VIS3,Diacylglycerols,12,,Y,N,0,16977700
>621.5453@18.16,,Approved,Super Sample,Diacylglycerols,12,,Y,N,6909260.495499812,9699559.166666666
>>621.5457@18.16,,,20181130_pos_SIR1,Diacylglycerols,12,,Y,N,0,6574630
>>621.5451@18.16,,,20181130_pos_SIR2,Diacylglycerols,12,,Y,N,0,4577160
>>621.5451@18.16,,,20181130_pos_SIR3,Diacylglycerols,12,,Y,N,0,9114420
>>621.5451@18.17,,,20181130_pos_SIS1,Diacylglycerols,12,,Y,N,0,8842100
>>621.5450@18.16,,,20181130_pos_SIS2,Diacylglycerols,12,,Y,N,0,1760380
>>621.5460@18.15,,,20181130_pos_SIS3,Diacylglycerols,6,,Y,N,0,2762040
>>621.5452@18.16,,,20181130_pos_VIR1,Diacylglycerols,12,,Y,N,0,20243500
>>621.5459@18.17,,,20181130_pos_VIR2,Diacylglycerols,11,,Y,N,0,4912140
>>621.5453@18.16,,,20181130_pos_VIR3,Diacylglycerols,12,,Y,N,0,12336200
>>621.5447@18.15,,,20181130_pos_VIS1,Diacylglycerols,12,,Y,N,0,8271440
>>621.5452@18.16,,,20181130_pos_VIS2,Diacylglycerols,12,,Y,N,0,26457100
>>621.5456@18.16,,,20181130_pos_VIS3,Diacylglycerols,12,,Y,N,0,10543600
>640.5875@19.52,,Approved,Super Sample,Diacylglycerols,12,,Y,N,5476605.371234386,17157830
>>640.5874@19.51,,,20181130_pos_SIR1,Diacylglycerols,12,,Y,N,0,12300400
>>640.5874@19.56,,,20181130_pos_SIR2,Diacylglycerols,12,,Y,N,0,17110900
>>640.5874@19.52,,,20181130_pos_SIR3,Diacylglycerols,12,,Y,N,0,16817200
>>640.5876@19.50,,,20181130_pos_SIS1,Diacylglycerols,12,,Y,N,0,18745500
>>640.5874@19.56,,,20181130_pos_SIS2,Diacylglycerols,12,,N,N,0,7106560
>>640.5874@19.56,,,20181130_pos_SIS3,Diacylglycerols,12,,Y,N,0,10819400
>>640.5875@19.50,,,20181130_pos_VIR1,Diacylglycerols,12,,Y,N,0,26411700
>>640.5874@19.54,,,20181130_pos_VIR2,Diacylglycerols,12,,Y,N,0,14100700
>>640.5875@19.50,,,20181130_pos_VIR3,Diacylglycerols,12,,Y,N,0,16872000
>>640.5876@19.55,,,20181130_pos_VIS1,Diacylglycerols,12,,Y,N,0,23160000
>>640.5875@19.51,,,20181130_pos_VIS2,Diacylglycerols,12,,Y,N,0,24987300
>>640.5874@19.49,,,20181130_pos_VIS3,Diacylglycerols,12,,Y,N,0,17462300
>764.6762@22.37,,Approved,Super Sample,Triacylglycerols,12,,Y,N,15577270.539789878,18241703.333333332
>>764.6762@22.38,,,20181130_pos_SIR1,Triacylglycerols,12,,Y,N,0,7499510
>>764.6762@22.39,,,20181130_pos_SIR2,Triacylglycerols,12,,Y,N,0,7333890
>>764.6760@22.38,,,20181130_pos_SIR3,Triacylglycerols,12,,Y,N,0,7296060
>>764.6767@22.41,,,20181130_pos_SIS1,Triacylglycerols,12,,Y,N,0,60263900
>>764.6764@22.40,,,20181130_pos_SIS2,Triacylglycerols,12,,Y,N,0,40362000
>>764.6762@22.39,,,20181130_pos_SIS3,Triacylglycerols,12,,Y,N,0,8069120
>>764.6762@22.39,,,20181130_pos_VIR1,Triacylglycerols,12,,Y,N,0,12411900
>>764.6762@22.31,,,20181130_pos_VIR2,Triacylglycerols,12,,Y,N,0,14049600
>>764.6761@22.40,,,20181130_pos_VIR3,Triacylglycerols,12,,Y,N,0,7477560
>>764.6763@22.32,,,20181130_pos_VIS1,Triacylglycerols,12,,Y,N,0,16051600
>>764.6762@22.30,,,20181130_pos_VIS2,Triacylglycerols,12,,Y,N,0,22611500
>>764.6763@22.39,,,20181130_pos_VIS3,Triacylglycerols,12,,Y,N,0,15473800
>745.6317@23.08,,Approved,Super Sample,Triacylglycerols,12,,Y,N,19720189.53502983,30850750
>>745.6315@23.08,,,20181130_pos_SIR1,Triacylglycerols,12,,Y,N,0,22614600
>>745.6315@23.08,,,20181130_pos_SIR2,Triacylglycerols,12,,Y,N,0,17437100
>>745.6316@23.08,,,20181130_pos_SIR3,Triacylglycerols,12,,Y,N,0,17401600
>>745.6319@23.07,,,20181130_pos_SIS1,Triacylglycerols,12,,Y,N,0,82903600
>>745.6319@23.07,,,20181130_pos_SIS2,Triacylglycerols,12,,Y,N,0,59007600
>>745.6315@23.08,,,20181130_pos_SIS3,Triacylglycerols,12,,Y,N,0,15492000
>>745.6315@23.08,,,20181130_pos_VIR1,Triacylglycerols,12,,Y,N,0,22464300
>>745.6318@23.07,,,20181130_pos_VIR2,Triacylglycerols,12,,Y,N,0,30137700
>>745.6315@23.07,,,20181130_pos_VIR3,Triacylglycerols,12,,Y,N,0,13385000
>>745.6317@23.08,,,20181130_pos_VIS1,Triacylglycerols,12,,Y,N,0,36489300
>>745.6319@23.08,,,20181130_pos_VIS2,Triacylglycerols,12,,Y,N,0,31593800
>>745.6316@23.08,,,20181130_pos_VIS3,Triacylglycerols,12,,Y,N,0,21282400
>740.6763@23.08,,Approved,Super Sample,Triacylglycerols,12,,Y,N,37956880.63014911,45610083.333333336
>>740.6762@23.08,,,20181130_pos_SIR1,Triacylglycerols,12,,Y,N,0,26565600
>>740.6761@23.08,,,20181130_pos_SIR2,Triacylglycerols,12,,Y,N,0,22122300
>>740.6762@23.08,,,20181130_pos_SIR3,Triacylglycerols,12,,Y,N,0,22338100
>>740.6766@23.08,,,20181130_pos_SIS1,Triacylglycerols,12,,Y,N,0,152916000
>>740.6766@23.08,,,20181130_pos_SIS2,Triacylglycerols,12,,Y,N,0,91846800
>>740.6762@23.07,,,20181130_pos_SIS3,Triacylglycerols,12,,Y,N,0,19372900
>>740.6763@23.08,,,20181130_pos_VIR1,Triacylglycerols,12,,Y,N,0,29124200
>>740.6765@23.09,,,20181130_pos_VIR2,Triacylglycerols,12,,Y,N,0,41012400
>>740.6761@23.07,,,20181130_pos_VIR3,Triacylglycerols,12,,Y,N,0,16316900
>>740.6764@23.08,,,20181130_pos_VIS1,Triacylglycerols,12,,Y,N,0,51029900
>>740.6765@23.08,,,20181130_pos_VIS2,Triacylglycerols,12,,Y,N,0,46684500
>>740.6763@23.08,,,20181130_pos_VIS3,Triacylglycerols,12,,Y,N,0,27991400
>792.7079@23.20,,Approved,Super Sample,Triacylglycerols,12,,Y,N,116677634.87553953,115414983.33333333
>>792.7078@23.25,,,20181130_pos_SIR1,Triacylglycerols,12,,Y,N,0,57179300
>>792.7077@23.19,,,20181130_pos_SIR2,Triacylglycerols,12,,Y,N,0,32994600
>>792.7077@23.17,,,20181130_pos_SIR3,Triacylglycerols,12,,Y,N,0,34909700
>>792.7085@23.26,,,20181130_pos_SIS1,Triacylglycerols,12,,Y,N,0,455087000
>>792.7082@23.18,,,20181130_pos_SIS2,Triacylglycerols,12,,Y,N,0,152927000
>>792.7076@23.19,,,20181130_pos_SIS3,Triacylglycerols,12,,Y,N,0,33304100
>>792.7078@23.18,,,20181130_pos_VIR1,Triacylglycerols,12,,Y,N,0,49917200
>>792.7082@23.20,,,20181130_pos_VIR2,Triacylglycerols,12,,Y,N,0,156309000
>>792.7076@23.18,,,20181130_pos_VIR3,Triacylglycerols,12,,Y,N,0,39126000
>>792.7079@23.20,,,20181130_pos_VIS1,Triacylglycerols,12,,Y,N,0,105987000
>>792.7083@23.17,,,20181130_pos_VIS2,Triacylglycerols,12,,Y,N,0,206551000
>>792.7077@23.18,,,20181130_pos_VIS3,Triacylglycerols,12,,Y,N,0,60687900
>818.7237@23.31,,Approved,Super Sample,Triacylglycerols,12,,Y,N,185496822.99597684,256147258.33333334
>>818.7235@23.31,,,20181130_pos_SIR1,Triacylglycerols,12,,Y,N,0,125013000
>>818.7235@23.30,,,20181130_pos_SIR2,Triacylglycerols,12,,Y,N,0,123428000
>>818.7235@23.32,,,20181130_pos_SIR3,Triacylglycerols,5,,Y,N,0,109842000
>>818.7240@23.31,,,20181130_pos_SIS1,Triacylglycerols,12,,Y,N,0,655798000
>>818.7240@23.30,,,20181130_pos_SIS2,Triacylglycerols,9,,Y,N,0,550170000
>>818.7235@23.31,,,20181130_pos_SIS3,Triacylglycerols,12,,Y,N,0,100943000
>>818.7235@23.31,,,20181130_pos_VIR1,Triacylglycerols,12,,Y,N,0,138394000
>>818.7239@23.32,,,20181130_pos_VIR2,Triacylglycerols,12,,Y,N,0,336574000
>>818.7234@23.30,,,20181130_pos_VIR3,Triacylglycerols,12,,Y,N,0,94642100
>>818.7236@23.31,,,20181130_pos_VIS1,Triacylglycerols,12,,Y,N,0,257972000
>>818.7241@23.31,,,20181130_pos_VIS2,Triacylglycerols,12,,Y,N,0,427706000
>>818.7236@23.30,,,20181130_pos_VIS3,Triacylglycerols,12,,Y,N,0,153285000
>849.6946@23.42,,Approved,Super Sample,Triacylglycerols,12,,Y,N,42365961.41633946,63974058.333333336
>>849.6945@23.46,,,20181130_pos_SIR1,Triacylglycerols,12,,Y,N,0,32908400
>>849.6945@23.45,,,20181130_pos_SIR2,Triacylglycerols,12,,Y,N,0,32389700
>>849.6946@23.45,,,20181130_pos_SIR3,Triacylglycerols,12,,Y,N,0,29919600
>>849.6947@23.44,,,20181130_pos_SIS1,Triacylglycerols,12,,Y,N,0,127944000
>>849.6948@23.43,,,20181130_pos_SIS2,Triacylglycerols,12,,Y,N,0,135307000
>>849.6947@23.44,,,20181130_pos_SIS3,Triacylglycerols,12,,Y,N,0,25125900
>>849.6945@23.45,,,20181130_pos_VIR1,Triacylglycerols,12,,Y,N,0,39706200
>>849.6944@23.41,,,20181130_pos_VIR2,Triacylglycerols,12,,Y,N,0,92885100
>>849.6945@23.39,,,20181130_pos_VIR3,Triacylglycerols,12,,Y,N,0,17535500
>>849.6946@23.39,,,20181130_pos_VIS1,Triacylglycerols,12,,Y,N,0,62761500
>>849.6948@23.37,,,20181130_pos_VIS2,Triacylglycerols,12,,Y,N,0,125653000
>>849.6945@23.39,,,20181130_pos_VIS3,Triacylglycerols,12,,Y,N,0,45552800
>844.7394@23.44,,Approved,Super Sample,Triacylglycerols,12,,Y,N,90042873.84654717,108603775
>>844.7392@23.45,,,20181130_pos_SIR1,Triacylglycerols,10,,Y,N,0,53080400
>>844.7392@23.45,,,20181130_pos_SIR2,Triacylglycerols,12,,Y,N,0,58865300
>>844.7393@23.45,,,20181130_pos_SIR3,Triacylglycerols,1,,Y,N,0,51235100
>>844.7393@23.45,,,20181130_pos_SIS1,Triacylglycerols,12,,Y,N,0,260301000
>>844.7397@23.44,,,20181130_pos_SIS2,Triacylglycerols,12,,Y,N,0,268503000
>>844.7392@23.45,,,20181130_pos_SIS3,Triacylglycerols,12,,Y,N,0,42263000
>>844.7393@23.44,,,20181130_pos_VIR1,Triacylglycerols,12,,Y,N,0,59718800
>>844.7395@23.41,,,20181130_pos_VIR2,Triacylglycerols,12,,Y,N,0,161027000
>>844.7396@23.45,,,20181130_pos_VIR3,Triacylglycerols,12,,N,N,0,22346900
>>844.7395@23.45,,,20181130_pos_VIS1,Triacylglycerols,12,,N,N,0,31706800
>>844.7397@23.40,,,20181130_pos_VIS2,Triacylglycerols,12,,Y,N,0,230791000
>>844.7392@23.42,,,20181130_pos_VIS3,Triacylglycerols,12,,Y,N,0,63407000
>849.6946@23.45,,Approved,Super Sample,Triacylglycerols,12,,Y,N,46889759.33656265,76528408.33333333
>>849.6943@23.45,,,20181130_pos_SIR1,Triacylglycerols,12,,Y,N,0,45502900
>>849.6945@23.45,,,20181130_pos_SIR2,Triacylglycerols,7,,Y,N,0,47184600
>>849.6944@23.45,,,20181130_pos_SIR3,Triacylglycerols,12,,Y,N,0,37493900
>>849.6947@23.45,,,20181130_pos_SIS1,Triacylglycerols,12,,Y,N,0,127765000
>>849.6949@23.44,,,20181130_pos_SIS2,Triacylglycerols,12,,Y,N,0,148231000
>>849.6946@23.45,,,20181130_pos_SIS3,Triacylglycerols,12,,Y,N,0,31551700
>>849.6945@23.44,,,20181130_pos_VIR1,Triacylglycerols,12,,Y,N,0,48711500
>>849.6946@23.41,,,20181130_pos_VIR2,Triacylglycerols,12,,Y,N,0,107400000
>>849.6949@23.45,,,20181130_pos_VIR3,Triacylglycerols,12,,N,N,0,14722200
>>849.6947@23.41,,,20181130_pos_VIS1,Triacylglycerols,12,,Y,N,0,85495800
>>849.6949@23.40,,,20181130_pos_VIS2,Triacylglycerols,12,,Y,N,0,162556000
>>849.6946@23.55,,,20181130_pos_VIS3,Triacylglycerols,12,,Y,N,0,61726300
>844.7396@23.54,,Approved,Super Sample,Triacylglycerols,12,,Y,N,94101249.43624848,124367216.66666667
>>844.7394@23.53,,,20181130_pos_SIR1,Triacylglycerols,12,,Y,N,0,71339100
>>844.7395@23.53,,,20181130_pos_SIR2,Triacylglycerols,12,,Y,N,0,73795600
>>844.7395@23.55,,,20181130_pos_SIR3,Triacylglycerols,12,,Y,N,0,60408100
>>844.7401@23.53,,,20181130_pos_SIS1,Triacylglycerols,12,,Y,N,0,337271000
>>844.7402@23.56,,,20181130_pos_SIS2,Triacylglycerols,2,,Y,N,0,286511000
>>844.7395@23.54,,,20181130_pos_SIS3,Triacylglycerols,12,,Y,N,0,51309900
>>844.7395@23.54,,,20181130_pos_VIR1,Triacylglycerols,12,,Y,N,0,61063600
>>844.7399@23.55,,,20181130_pos_VIR2,Triacylglycerols,12,,Y,N,0,164634000
>>844.7395@23.54,,,20181130_pos_VIR3,Triacylglycerols,12,,Y,N,0,50714300
>>844.7394@23.56,,,20181130_pos_VIS1,Triacylglycerols,12,,Y,N,0,87404200
>>844.7398@23.54,,,20181130_pos_VIS2,Triacylglycerols,12,,Y,N,0,184905000
>>844.7395@23.56,,,20181130_pos_VIS3,Triacylglycerols,12,,Y,N,0,63050800
>849.6950@23.54,,Approved,Super Sample,Triacylglycerols,12,,Y,N,34841431.402267165,65694033.333333336
>>849.6948@23.54,,,20181130_pos_SIR1,Triacylglycerols,12,,Y,N,0,48114600
>>849.6949@23.53,,,20181130_pos_SIR2,Triacylglycerols,12,,Y,N,0,45579000
>>849.6950@23.55,,,20181130_pos_SIR3,Triacylglycerols,12,,Y,N,0,41361200
>>849.6951@23.53,,,20181130_pos_SIS1,Triacylglycerols,12,,Y,N,0,140362000
>>849.6952@23.56,,,20181130_pos_SIS2,Triacylglycerols,12,,Y,N,0,124469000
>>849.6949@23.54,,,20181130_pos_SIS3,Triacylglycerols,4,,Y,N,0,36991700
>>849.6950@23.54,,,20181130_pos_VIR1,Triacylglycerols,12,,Y,N,0,39130900
>>849.6951@23.55,,,20181130_pos_VIR2,Triacylglycerols,12,,Y,N,0,88069000
>>849.6950@23.54,,,20181130_pos_VIR3,Triacylglycerols,12,,Y,N,0,36665000
>>849.6950@23.56,,,20181130_pos_VIS1,Triacylglycerols,9,,Y,N,0,53553600
>>849.6950@23.54,,,20181130_pos_VIS2,Triacylglycerols,9,,Y,N,0,91591900
>>849.6950@23.54,,,20181130_pos_VIS3,Triacylglycerols,4,,Y,N,0,42440500
>896.7690@23.71,,Approved,Super Sample,Triacylglycerols,12,,Y,N,64880477.76656317,91055650
>>896.7696@23.71,,,20181130_pos_SIR1,Triacylglycerols,12,,Y,N,0,56314600
>>896.7682@23.72,,,20181130_pos_SIR2,Triacylglycerols,12,,Y,N,0,71694500
>>896.7680@23.71,,,20181130_pos_SIR3,Triacylglycerols,12,,Y,N,0,49632800
>>896.7700@23.71,,,20181130_pos_SIS1,Triacylglycerols,12,,Y,N,0,216393000
>>896.7700@23.71,,,20181130_pos_SIS2,Triacylglycerols,12,,Y,N,0,224613000
>>896.7694@23.71,,,20181130_pos_SIS3,Triacylglycerols,12,,Y,N,0,33836700
>>896.7684@23.70,,,20181130_pos_VIR1,Triacylglycerols,12,,Y,N,0,50667000
>>896.7696@23.71,,,20181130_pos_VIR2,Triacylglycerols,8,,Y,N,0,121720000
>>896.7703@23.71,,,20181130_pos_VIR3,Triacylglycerols,12,,Y,N,0,38912800
>>896.7682@23.72,,,20181130_pos_VIS1,Triacylglycerols,12,,Y,N,0,53305100
>>896.7689@23.72,,,20181130_pos_VIS2,Triacylglycerols,12,,Y,N,0,130557000
>>896.7680@23.71,,,20181130_pos_VIS3,Triacylglycerols,12,,Y,N,0,45021300
>870.7554@23.84,,Approved,Super Sample,Triacylglycerols,12,,Y,N,35710312.81279164,36086591.666666664
>>870.7554@23.83,,,20181130_pos_SIR1,Triacylglycerols,12,,Y,N,0,24967500
>>870.7555@23.83,,,20181130_pos_SIR2,Triacylglycerols,12,,Y,N,0,20440400
>>870.7554@23.82,,,20181130_pos_SIR3,Triacylglycerols,12,,Y,N,0,15637500
>>870.7552@23.83,,,20181130_pos_SIS1,Triacylglycerols,12,,Y,N,0,121615000
>>870.7553@23.83,,,20181130_pos_SIS2,Triacylglycerols,12,,Y,N,0,105147000
>>870.7554@23.84,,,20181130_pos_SIS3,Triacylglycerols,12,,Y,N,0,17685800
>>870.7554@23.82,,,20181130_pos_VIR1,Triacylglycerols,12,,Y,N,0,14487700
>>870.7555@23.84,,,20181130_pos_VIR2,Triacylglycerols,12,,Y,N,0,42763700
>>870.7554@23.84,,,20181130_pos_VIR3,Triacylglycerols,12,,Y,N,0,11002600
>>870.7555@23.85,,,20181130_pos_VIS1,Triacylglycerols,12,,Y,N,0,15895600
>>870.7554@23.85,,,20181130_pos_VIS2,Triacylglycerols,12,,Y,N,0,29792700
>>870.7554@23.84,,,20181130_pos_VIS3,Triacylglycerols,12,,Y,N,0,13603600
>794.7236@23.84,,Approved,Super Sample,Triacylglycerols,12,,Y,N,256434787.56448597,336825916.6666667
>>794.7236@23.83,,,20181130_pos_SIR1,Triacylglycerols,12,,Y,N,0,199614000
>>794.7235@23.83,,,20181130_pos_SIR2,Triacylglycerols,12,,Y,N,0,174313000
>>794.7235@23.82,,,20181130_pos_SIR3,Triacylglycerols,12,,Y,N,0,152515000
>>794.7238@23.82,,,20181130_pos_SIS1,Triacylglycerols,12,,Y,N,0,976319000
>>794.7238@23.83,,,20181130_pos_SIS2,Triacylglycerols,12,,Y,N,0,735761000
>>794.7235@23.85,,,20181130_pos_SIS3,Triacylglycerols,12,,Y,N,0,136547000
>>794.7235@23.84,,,20181130_pos_VIR1,Triacylglycerols,12,,Y,N,0,188370000
>>794.7237@23.85,,,20181130_pos_VIR2,Triacylglycerols,12,,Y,N,0,421364000
>>794.7235@23.84,,,20181130_pos_VIR3,Triacylglycerols,12,,Y,N,0,134406000
>>794.7237@23.85,,,20181130_pos_VIS1,Triacylglycerols,12,,Y,N,0,300819000
>>794.7236@23.85,,,20181130_pos_VIS2,Triacylglycerols,12,,Y,N,0,431127000
>>794.7236@23.85,,,20181130_pos_VIS3,Triacylglycerols,12,,Y,N,0,190756000
>896.7711@23.87,,Approved,Super Sample,Triacylglycerols,12,,Y,N,23680115.665306386,31263146.666666668
>>896.7712@23.87,,,20181130_pos_SIR1,Triacylglycerols,12,,Y,N,0,21827700
>>896.7713@23.87,,,20181130_pos_SIR2,Triacylglycerols,12,,Y,N,0,16845700
>>896.7710@23.87,,,20181130_pos_SIR3,Triacylglycerols,12,,Y,N,0,14735400
>>896.7710@23.88,,,20181130_pos_SIS1,Triacylglycerols,12,,Y,N,0,87723700
>>896.7709@23.85,,,20181130_pos_SIS2,Triacylglycerols,12,,Y,N,0,55023600
>>896.7711@23.85,,,20181130_pos_SIS3,Triacylglycerols,12,,Y,N,0,14132200
>>896.7710@23.87,,,20181130_pos_VIR1,Triacylglycerols,12,,Y,N,0,10763200
>>896.7712@23.85,,,20181130_pos_VIR2,Triacylglycerols,12,,Y,N,0,50020900
>>896.7712@23.86,,,20181130_pos_VIR3,Triacylglycerols,12,,Y,N,0,9877160
>>896.7713@23.88,,,20181130_pos_VIS1,Triacylglycerols,12,,Y,N,0,28577500
>>896.7713@23.87,,,20181130_pos_VIS2,Triacylglycerols,12,,Y,N,0,53691200
>>896.7711@23.86,,,20181130_pos_VIS3,Triacylglycerols,12,,Y,N,0,11939500
>896.7713@23.94,,Approved,Super Sample,Triacylglycerols,12,,Y,N,43070490.402113385,44921125
>>896.7715@23.97,,,20181130_pos_SIR1,Triacylglycerols,12,,N,N,0,18622700
>>896.7714@23.96,,,20181130_pos_SIR2,Triacylglycerols,12,,N,N,0,38833800
>>896.7715@23.96,,,20181130_pos_SIR3,Triacylglycerols,12,,N,N,0,18193300
