Compound,Confidence,Score,Mass Score,Iso. Pat.Score,Fragment Score,Num Frag Matches,Name,Formula,Lipid Class,Sum Composition,Chains,Mass,Mass delta ppm,Adduct
800.5460@15.53,"3","78.74","98.27","99.83","78.44","4","PC(16:0/18:3(6Z,9Z,12Z))","C42H78NO8P","Diacylglycerophosphocholines","34:3","16:0/18:3","755.5465","1.6","[M+HCOO]-"
871.5352@15.56,"3","78.39","99.06","99.92","69.69","5","PI(17:0/20:4(5Z,8Z,11Z,14Z))","C46H81O13P","Diacylglycerophosphoinositols","37:4","17:0/20:4","872.5415","1.1","[M-H]-"
784.5138@15.66,"3","78.39","99.87","97.44","70.69","3","PS(18:1(9Z)/18:2(9Z,12Z))","C42H76NO10P","Diacylglycerophosphoserines","36:3","18:1/18:2","785.5207","0.4","[M-H]-"
808.5148@15.66,"3","77.76","97.98","99.68","59.60","1","PS(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C44H76NO10P","Diacylglycerophosphoserines","38:5","18:1/20:4","809.5207","1.8","[M-H]-"
788.5450@15.67,"3","78.65","99.93","99.46","73.73","3","PC(15:0/18:2(9Z,12Z))","C41H78NO8P","Diacylglycerophosphocholines","33:2","15:0/18:2","743.5465","0.3","[M+HCOO]-"
730.5847@15.68,"3","72.19","41.50","100.00","60.87","1","PE(P-20:0/16:0)","C41H82NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","36:0","20:0/16:0","731.5829","12.4","[M-H]-"
712.4926@15.69,"3","78.38","99.88","99.89","67.92","2","PE(16:0/18:3(6Z,9Z,12Z))","C39H72NO8P","Diacylglycerophosphoethanolamines","34:3","16:0/18:3","713.4996","0.5","[M-H]-"
738.5084@15.69,"3","78.07","99.81","99.74","62.03","2","PE(18:2(6Z,9Z)/18:2(6Z,9Z))","C41H74NO8P","Diacylglycerophosphoethanolamines","36:4","18:2/18:2","739.5152","0.6","[M-H]-"
852.5747@15.78,"3","78.25","98.31","92.22","76.19","3","PC(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))","C46H82NO8P","Diacylglycerophosphocholines","38:5","18:2/20:3","807.5778","1.5","[M+HCOO]-"
747.5190@15.79,"3","78.41","99.25","98.53","71.19","3","LBPA(16:0/18:1(9Z))","C40H77O10P","Monoacylglycerophosphomonoradylglycerols","34:1","16:0/18:1","748.5254","1.1","[M-H]-"
,"3","78.11","99.25","98.53","65.11","3","PG(16:0/18:1(11Z))","C40H77O10P","Diacylglycerophosphoglycerols","34:1","16:0/18:1","748.5254","1.1","[M-H]-"
826.5606@15.81,"3","78.21","99.96","97.51","66.82","3","PC(16:0/20:4(5E,8E,11E,14E))","C44H80NO8P","Diacylglycerophosphocholines","36:4","16:0/20:4","781.5622","0.2","[M+HCOO]-"
876.5761@15.82,"3","78.58","99.99","96.66","75.06","3","PC(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H82NO8P","Diacylglycerophosphocholines","40:7","18:1/22:6","831.5778","0.1","[M+HCOO]-"
902.5913@15.82,"4","96.34","99.91","47.53","79.56","2","PC(22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))","C50H84NO8P","Diacylglycerophosphocholines","42:8","22:4/20:4","857.5935","0.3","[M+HCOO]-"
850.5604@15.82,"3","79.07","100.00","97.57","83.75","7","PC(16:0/22:6(4E,7E,10E,13E,16E,19E))","C46H80NO8P","Diacylglycerophosphocholines","38:6","16:0/22:6","805.5622","0.0","[M+HCOO]-"
773.5341@15.83,"3","79.16","99.94","99.43","83.82","7","LBPA(18:1(9Z)/18:1(9Z))","C42H79O10P","Monoacylglycerophosphomonoradylglycerols","36:2","18:1/18:1","774.5411","0.3","[M-H]-"
,"3","78.70","99.94","99.43","74.78","7","PG(18:1(9E)/18:1(9E))","C42H79O10P","Diacylglycerophosphoglycerols","36:2","18:1/18:1","774.5411","0.3","[M-H]-"
859.5339@15.84,"3","78.12","99.88","98.92","63.79","3","PI(16:0/20:3(8Z,11Z,14Z))","C45H81O13P","Diacylglycerophosphoinositols","36:3","16:0/20:3","860.5415","0.4","[M-H]-"
911.5631@15.84,"3","76.64","94.76","89.10","54.20","1","PI(18:1(9Z)/22:4(7Z,10Z,13Z,16Z))","C49H85O13P","Diacylglycerophosphoinositols","40:5","18:1/22:4","912.5728","2.6","[M-H]-"
750.5079@15.84,"3","78.49","100.00","99.24","70.58","4","PE(17:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C42H74NO8P","Diacylglycerophosphoethanolamines","37:5","17:1/20:4","751.5152","0.0","[M-H]-"
885.5495@15.85,"3","77.80","99.89","99.60","56.60","2","PI(18:1(9Z)/20:3(8Z,11Z,14Z))","C47H83O13P","Diacylglycerophosphoinositols","38:4","18:1/20:3","886.5571","0.4","[M-H]-"
808.5501@15.86,"3","78.51","99.93","99.76","70.59","2","PC(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))","C44H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:5","16:0/20:5","763.5516","0.3","[M+HCOO]-"
700.4914@15.86,"3","76.24","99.08","67.02","59.72","1","PE(15:0/18:2(9Z,12Z))","C38H72NO8P","Diacylglycerophosphoethanolamines","33:2","15:0/18:2","701.4996","1.3","[M-H]-"
764.5216@15.87,"3","78.00","95.92","96.61","71.50","4","PE(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C43H76NO8P","Diacylglycerophosphoethanolamines","38:5","18:1/20:4","765.5309","2.6","[M-H]-"
790.5409@15.88,"3","77.90","97.28","97.84","65.51","2","PE(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","C45H78NO8P","Diacylglycerophosphoethanolamines","40:6","20:2/20:4","791.5465","2.1","[M-H]-"
909.5514@15.93,"3","77.05","97.67","91.25","54.34","1","PI(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C49H83O13P","Diacylglycerophosphoinositols","40:6","18:0/22:6","910.5571","1.7","[M-H]-"
784.5130@15.94,"3","77.26","99.81","91.59","54.00","1","PS(18:1(9Z)/18:2(9Z,12Z))","C42H76NO10P","Diacylglycerophosphoserines","36:3","18:1/18:2","785.5207","0.6","[M-H]-"
736.4924@15.98,"3","77.91","99.98","97.99","60.25","2","PE(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C41H72NO8P","Diacylglycerophosphoethanolamines","36:5","16:1/20:4","737.4996","0.2","[M-H]-"
750.5285@16.01,"3","79.29","99.67","99.38","87.03","7","PC(16:0/14:0)","C38H76NO8P","Diacylglycerophosphocholines","30:0","16:0/14:0","705.5309","0.7","[M+HCOO]-"
690.5068@16.01,"3","76.09","98.65","64.31","60.16","2","PE(16:0/16:0)","C37H74NO8P","Diacylglycerophosphoethanolamines","32:0","16:0/16:0","691.5152","1.6","[M-H]-"
835.5333@16.06,"4","98.93","99.13","99.79","80.46","7","PI(16:0/18:1(9Z))","C43H81O13P","Diacylglycerophosphoinositols","34:1","16:0/18:1","836.5415","1.1","[M-H]-"
830.4952@16.07,"3","77.18","93.68","99.84","56.48","1","PS(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C46H74NO10P","Diacylglycerophosphoserines","40:8","18:2/22:6","831.5050","3.1","[M-H]-"
762.5075@16.07,"3","78.59","99.79","99.92","72.30","4","PE(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C43H74NO8P","Diacylglycerophosphoethanolamines","38:6","16:0/22:6","763.5152","0.6","[M-H]-"
788.5232@16.09,"3","78.29","99.88","99.43","66.69","2","PE(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C45H76NO8P","Diacylglycerophosphoethanolamines","40:7","18:1/22:6","789.5309","0.4","[M-H]-"
784.5493@16.09,"3","78.60","99.79","99.86","72.65","2","PC(P-16:0/18:3(6Z,9Z,12Z))","C42H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","34:3","16:0/18:3","739.5516","0.6","[M+HCOO]-"
726.5076@16.10,"3","77.86","99.85","97.73","59.86","1","PE(17:1(9Z)/18:2(9Z,12Z))","C40H74NO8P","Diacylglycerophosphoethanolamines","35:3","17:1/18:2","727.5152","0.5","[M-H]-"
861.5476@16.10,"3","77.38","95.26","98.74","58.41","5","PI(14:0/22:2(13Z,16Z))","C45H83O13P","Diacylglycerophosphoinositols","36:2","-","862.5571","2.6","[M-H]-"
776.5443@16.11,"3","79.24","99.84","98.51","86.53","7","PC(16:0/16:1(9Z))","C40H78NO8P","Diacylglycerophosphocholines","32:1","16:0/16:1","731.5465","0.5","[M+HCOO]-"
,"3","77.90","99.83","99.53","58.74","2","PS(16:0/19:0)","C41H80NO10P","Diacylglycerophosphoserines","35:0","16:0/19:0","777.5520","0.5","[M-H]-"
716.5220@16.12,"3","77.91","97.23","97.12","66.66","2","PE(18:0/16:1(9Z))","C39H76NO8P","Diacylglycerophosphoethanolamines","34:1","18:0/16:1","717.5309","2.2","[M-H]-"
810.5648@16.13,"3","78.24","99.64","92.26","73.22","2","PC(O-16:0/20:5(5Z,8Z,11Z,14Z,17Z))","C44H80NO7P","1-alkyl,2-acylglycerophosphocholines","36:5","16:0/20:5","765.5672","0.7","[M+HCOO]-"
802.5600@16.13,"3","79.35","99.84","99.90","87.40","7","PC(18:1(11Z)/16:1(9Z))","C42H80NO8P","Diacylglycerophosphocholines","34:2","18:1/16:1","757.5622","0.5","[M+HCOO]-"
,"3","78.14","99.84","99.94","63.22","2","PS(16:1(9Z)/21:0)","C43H82NO10P","Diacylglycerophosphoserines","37:1","16:1/21:0","803.5676","0.5","[M-H]-"
740.5240@16.14,"3","78.07","99.85","99.48","62.31","1","PE(18:1(9Z)/18:2(9Z,12Z))","C41H76NO8P","Diacylglycerophosphoethanolamines","36:3","18:1/18:2","741.5309","0.5","[M-H]-"
720.4970@16.15,"3","78.75","99.85","96.67","78.54","5","PE(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))","C41H72NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","36:5","16:0/20:5","721.5046","0.5","[M-H]-"
766.5379@16.18,"3","75.27","98.06","40.43","68.83","3","PE(18:0/20:4(5E,8E,11E,14E))","C43H78NO8P","Diacylglycerophosphoethanolamines","38:4","18:0/20:4","767.5465","1.8","[M-H]-"
826.5600@16.18,"3","79.36","99.87","98.60","88.89","8","PC(16:0/20:4(5E,8E,11E,14E))","C44H80NO8P","Diacylglycerophosphocholines","36:4","16:0/20:4","781.5622","0.4","[M+HCOO]-"
852.5754@16.20,"3","79.20","99.67","98.84","85.77","7","PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C46H82NO8P","Diacylglycerophosphocholines","38:5","18:1/20:4","807.5778","0.7","[M+HCOO]-"
,"3","77.93","99.66","99.71","59.66","1","PS(20:4(5Z,8Z,11Z,14Z)/21:0)","C47H84NO10P","Diacylglycerophosphoserines","41:4","20:4/21:0","853.5833","0.7","[M-H]-"
662.4761@16.23,"3","78.19","99.65","98.82","65.63","2","PE-NMe2(14:0/14:0)","C35H70NO8P","Diacylglycerophosphoethanolamines","28:0","14:0/14:0","663.4839","0.8","[M-H]-"
,"3","78.01","99.65","98.82","62.11","1","PE(16:0/14:0)","C35H70NO8P","Diacylglycerophosphoethanolamines","30:0","16:0/14:0","663.4839","0.8","[M-H]-"
792.5518@16.24,"3","71.96","90.60","0.00","58.10","1","PE(20:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C45H80NO8P","Diacylglycerophosphoethanolamines","40:5","20:1/20:4","793.5622","3.9","[M-H]-"
885.5493@16.24,"4","99.33","99.66","99.46","87.84","14","PI(18:0/20:4(5Z,8Z,11Z,14Z))","C47H83O13P","Diacylglycerophosphoinositols","38:4","18:0/20:4","886.5571","0.7","[M-H]-"
878.5915@16.33,"4","98.84","99.98","95.21","81.57","4","PC(18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C48H84NO8P","Diacylglycerophosphocholines","40:6","18:1/22:5","833.5935","0.2","[M+HCOO]-"
688.4917@16.34,"3","78.16","99.64","99.78","64.14","2","PE(16:0/16:1(9Z))","C37H72NO8P","Diacylglycerophosphoethanolamines","32:1","16:0/16:1","689.4996","0.8","[M-H]-"
,"3","77.76","99.64","99.78","56.04","1","PE(15:0/16:0(9Cp))","C37H72NO8P","Diacylglycerophosphoethanolamines","31:0","15:0/16:0","689.4996","0.8","[M-H]-"
760.5132@16.34,"4","99.51","99.95","99.59","90.76","8","PS(16:0/18:1(11Z))","C40H76NO10P","Diacylglycerophosphoserines","34:1","16:0/18:1","761.5207","0.3","[M-H]-"
786.5284@16.36,"4","97.94","99.60","85.59","74.02","2","PC(15:0/18:3(6Z,9Z,12Z))","C41H76NO8P","Diacylglycerophosphocholines","33:3","15:0/18:3","741.5309","0.8","[M+HCOO]-"
696.4971@16.36,"3","78.47","99.94","100.00","69.61","2","PE(P-16:0/18:3(6Z,9Z,12Z))","C39H72NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","34:3","16:0/18:3","697.5046","0.3","[M-H]-"
714.5077@16.37,"3","78.35","99.94","99.31","67.88","2","PE(16:1(9Z)/18:1(9Z))","C39H74NO8P","Diacylglycerophosphoethanolamines","34:2","16:1/18:1","715.5152","0.3","[M-H]-"
760.5133@16.38,"4","98.97","99.99","92.61","86.73","6","PS(16:0/18:1(11Z))","C40H76NO10P","Diacylglycerophosphoserines","34:1","16:0/18:1","761.5207","0.1","[M-H]-"
802.5601@16.39,"3","79.29","99.93","98.67","87.18","7","PC(16:0/18:2(10E,12Z))","C42H80NO8P","Diacylglycerophosphocholines","34:2","16:0/18:2","757.5622","0.3","[M+HCOO]-"
834.5652@16.40,"3","78.24","99.95","85.62","79.36","4","PC(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C46H80NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:6","16:0/22:6","789.5672","0.3","[M+HCOO]-"
742.5378@16.40,"3","78.35","97.86","97.72","73.64","4","PE(18:0/18:2(9Z,12Z))","C41H78NO8P","Diacylglycerophosphoethanolamines","36:2","18:0/18:2","743.5465","1.9","[M-H]-"
,"3","77.66","97.86","97.72","59.68","2","PE(18:0(11Cp)/16:0(9Cp))","C41H78NO8P","Diacylglycerophosphoethanolamines","34:0","18:0/16:0","743.5465","1.9","[M-H]-"
861.5490@16.42,"3","78.41","99.33","99.44","70.02","6","PI(18:0/18:2(9Z,12Z))","C45H83O13P","Diacylglycerophosphoinositols","36:2","18:0/18:2","862.5571","1.0","[M-H]-"
828.5745@16.42,"3","79.26","97.80","98.58","91.09","9","PC(18:1(11Z)/18:2(9Z,12Z))","C44H82NO8P","Diacylglycerophosphocholines","36:3","18:1/18:2","783.5778","1.8","[M+HCOO]-"
,"3","77.95","97.78","99.32","64.12","2","PS(18:2(9Z,12Z)/21:0)","C45H84NO10P","Diacylglycerophosphoserines","39:2","18:2/21:0","829.5833","1.8","[M-H]-"
738.5078@16.42,"3","78.73","99.97","99.67","74.91","4","PE(16:0/20:4(5Z,8Z,11Z,14Z))","C41H74NO8P","Diacylglycerophosphoethanolamines","36:4","16:0/20:4","739.5152","0.2","[M-H]-"
768.5530@16.43,"3","77.71","96.51","99.24","61.92","1","PE(20:1(11Z)/18:2(9Z,12Z))","C43H80NO8P","Diacylglycerophosphoethanolamines","38:3","20:1/18:2","769.5622","2.4","[M-H]-"
806.4954@16.44,"3","77.36","94.51","99.26","59.00","1","PS(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","C44H74NO10P","Diacylglycerophosphoserines","38:6","18:2/20:4","807.5050","2.9","[M-H]-"
764.5231@16.45,"3","78.79","99.77","99.71","76.55","5","PE(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C43H76NO8P","Diacylglycerophosphoethanolamines","38:5","18:1/20:4","765.5309","0.6","[M-H]-"
852.5755@16.48,"3","78.73","99.75","95.52","79.68","4","PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C46H82NO8P","Diacylglycerophosphocholines","38:5","18:1/20:4","807.5778","0.6","[M+HCOO]-"
,"3","77.87","99.74","97.47","60.50","1","PS(20:4(5Z,8Z,11Z,14Z)/21:0)","C47H84NO10P","Diacylglycerophosphoserines","41:4","20:4/21:0","853.5833","0.6","[M-H]-"
696.4970@16.49,"3","78.11","99.85","99.94","62.63","1","PE(P-16:0/18:3(6Z,9Z,12Z))","C39H72NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","34:3","16:0/18:3","697.5046","0.5","[M-H]-"
832.5111@16.50,"3","77.17","94.97","97.13","56.34","1","PS(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","C46H76NO10P","Diacylglycerophosphoserines","40:7","20:3/20:4","833.5207","2.7","[M-H]-"
797.5344@16.52,"3","77.94","99.70","99.90","59.44","2","PG(18:0/20:4(5Z,8Z,11Z,14Z))","C44H79O10P","Diacylglycerophosphoglycerols","38:4","18:0/20:4","798.5411","0.7","[M-H]-"
810.5290@16.52,"4","99.43","99.99","99.59","89.02","7","PS(18:0/20:4(5Z,8Z,11Z,14Z))","C44H78NO10P","Diacylglycerophosphoserines","38:4","18:0/20:4","811.5363","0.1","[M-H]-"
,"4","98.71","99.99","98.65","75.60","3","PC(15:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C43H76NO8P","Diacylglycerophosphocholines","35:5","15:1/20:4","765.5309","0.1","[M+HCOO]-"
836.5444@16.59,"4","98.69","99.87","95.97","78.04","4","PS(20:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C46H80NO10P","Diacylglycerophosphoserines","40:5","20:1/20:4","837.5520","0.4","[M-H]-"
,"4","98.43","99.87","93.62","75.28","3","PC(17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","C45H78NO8P","Diacylglycerophosphocholines","37:6","17:2/20:4","791.5465","0.4","[M+HCOO]-"
782.4949@16.64,"3","77.38","91.63","98.91","65.48","2","PS(18:2(9Z,12Z)/18:2(9Z,12Z))","C42H74NO10P","Diacylglycerophosphoserines","36:4","18:2/18:2","783.5050","3.7","[M-H]-"
840.5757@16.64,"3","78.18","99.90","98.53","65.25","2","PC(17:0/20:4(5Z,8Z,11Z,14Z))","C45H82NO8P","Diacylglycerophosphocholines","37:4","17:0/20:4","795.5778","0.4","[M+HCOO]-"
714.5078@16.64,"3","78.51","99.97","98.40","71.90","3","PE(16:0/18:2(9Z,12Z))","C39H74NO8P","Diacylglycerophosphoethanolamines","34:2","16:0/18:2","715.5152","0.2","[M-H]-"
,"3","77.88","99.97","98.40","59.16","2","PE(16:0(9Cp)/16:0(9Cp))","C39H74NO8P","Diacylglycerophosphoethanolamines","32:0","16:0/16:0","715.5152","0.2","[M-H]-"
740.5226@16.65,"3","78.71","98.92","99.25","77.14","4","PE(18:1(9Z)/18:2(9Z,12Z))","C41H76NO8P","Diacylglycerophosphoethanolamines","36:3","18:1/18:2","741.5309","1.4","[M-H]-"
862.5960@16.66,"3","77.89","99.46","94.61","64.27","2","PC(P-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","40:6","18:0/22:6","817.5985","0.9","[M+HCOO]-"
808.5098@16.66,"3","76.84","87.74","99.46","61.87","4","PS(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C44H76NO10P","Diacylglycerophosphoserines","38:5","18:1/20:4","809.5207","4.4","[M-H]-"
764.5234@16.68,"3","78.37","99.95","99.96","67.57","4","PE(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C43H76NO8P","Diacylglycerophosphoethanolamines","38:5","18:1/20:4","765.5309","0.3","[M-H]-"
746.5127@16.68,"3","78.49","99.92","99.85","70.03","3","PE(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C43H74NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","38:6","16:0/22:6","747.5203","0.4","[M-H]-"
734.5338@16.69,"3","78.98","99.91","99.89","79.96","4","PC(P-16:0/14:0)","C38H76NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","30:0","16:0/14:0","689.5359","0.4","[M+HCOO]-"
786.5288@16.69,"4","99.51","99.95","99.95","90.38","9","PS(18:0/18:2(9Z,12Z))","C42H78NO10P","Diacylglycerophosphoserines","36:2","18:0/18:2","787.5363","0.3","[M-H]-"
,"4","98.84","99.95","99.89","76.91","4","PC(15:1(9Z)/18:2(9Z,12Z))","C41H76NO8P","Diacylglycerophosphocholines","33:3","15:1/18:2","741.5309","0.3","[M+HCOO]-"
772.5282@16.70,"3","75.69","99.80","46.51","67.68","3","PE(P-18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C45H76NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","40:7","18:1/22:6","773.5359","0.6","[M-H]-"
852.5756@16.74,"3","78.55","99.86","97.94","73.27","3","PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))","C46H82NO8P","Diacylglycerophosphocholines","38:5","18:0/20:5","807.5778","0.4","[M+HCOO]-"
764.5437@16.75,"3","78.48","99.04","95.51","76.04","5","PC(16:0/15:0)","C39H78NO8P","Diacylglycerophosphocholines","31:0","16:0/15:0","719.5465","1.3","[M+HCOO]-"
828.5759@16.76,"3","79.07","99.98","97.36","84.13","8","PC(16:0/20:3(5Z,8Z,11Z))","C44H82NO8P","Diacylglycerophosphocholines","36:3","16:0/20:3","783.5778","0.2","[M+HCOO]-"
,"3","77.90","99.98","98.80","59.23","3","PS(18:2(9Z,12Z)/21:0)","C45H84NO10P","Diacylglycerophosphoserines","39:2","18:2/21:0","829.5833","0.2","[M-H]-"
887.5650@16.76,"4","99.05","99.79","99.55","81.96","8","PI(18:0/20:3(8Z,11Z,14Z))","C47H85O13P","Diacylglycerophosphoinositols","38:3","18:0/20:3","888.5728","0.5","[M-H]-"
722.5128@16.77,"3","78.15","99.93","96.04","67.07","2","PE(P-16:0/20:4(5Z,8Z,11Z,14Z))","C41H74NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","36:4","16:0/20:4","723.5203","0.4","[M-H]-"
760.5490@16.78,"3","78.90","99.41","99.81","79.31","3","PC(P-16:0/16:1(9Z))","C40H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","32:1","16:0/16:1","715.5516","1.0","[M+HCOO]-"
854.5886@16.78,"3","77.70","91.46","94.25","76.81","4","PC(18:1(11Z)/20:3(5Z,8Z,11Z))","C46H84NO8P","Diacylglycerophosphocholines","38:4","18:1/20:3","809.5935","3.5","[M+HCOO]-"
,"3","77.03","91.41","95.69","62.08","2","PS(20:3(8Z,11Z,14Z)/21:0)","C47H86NO10P","Diacylglycerophosphoserines","41:3","20:3/21:0","855.5989","3.5","[M-H]-"
810.5652@16.79,"3","79.53","99.94","99.06","91.60","8","PC(O-16:1(9Z)/20:4(8Z,11Z,14Z,17Z))","C44H80NO7P","1-alkyl,2-acylglycerophosphocholines","36:5","16:1/20:4","765.5672","0.3","[M+HCOO]-"
,"3","79.53","99.94","99.06","91.60","8","PC(P-16:0/20:4(5Z,8Z,11Z,14Z))","C44H80NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:4","16:0/20:4","765.5672","0.3","[M+HCOO]-"
790.5597@16.79,"3","78.37","99.50","98.11","70.23","3","PC(15:0/18:1(11Z))","C41H80NO8P","Diacylglycerophosphocholines","33:1","15:0/18:1","745.5622","0.9","[M+HCOO]-"
,"3","77.66","99.49","99.25","55.00","1","PS(15:0/21:0)","C42H82NO10P","Diacylglycerophosphoserines","36:0","15:0/21:0","791.5676","0.9","[M-H]-"
816.5754@16.86,"3","78.16","99.59","98.70","65.28","3","PC(17:0/18:2(9Z,12Z))","C43H82NO8P","Diacylglycerophosphocholines","35:2","17:0/18:2","771.5778","0.8","[M+HCOO]-"
,"3","77.68","99.58","99.59","54.86","1","PS(18:1(9Z)/20:0)","C44H84NO10P","Diacylglycerophosphoserines","38:1","18:1/20:0","817.5833","0.8","[M-H]-"
808.5089@16.91,"3","75.90","81.62","97.13","57.57","2","PS(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","C44H76NO10P","Diacylglycerophosphoserines","38:5","18:2/20:3","809.5207","5.5","[M-H]-"
840.5755@16.92,"3","78.75","99.78","98.19","77.18","3","PC(17:0/20:4(5Z,8Z,11Z,14Z))","C45H82NO8P","Diacylglycerophosphocholines","37:4","17:0/20:4","795.5778","0.6","[M+HCOO]-"
646.4815@16.94,"3","76.85","99.97","81.09","56.08","1","PE(P-16:0/14:0)","C35H70NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","30:0","16:0/14:0","647.4890","0.3","[M-H]-"
772.5282@16.94,"3","78.39","99.80","99.85","68.32","2","PE(P-18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C45H76NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","40:7","18:1/22:6","773.5359","0.6","[M-H]-"
832.5107@16.95,"3","76.54","93.16","89.08","55.44","1","PS(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C46H76NO10P","Diacylglycerophosphoserines","40:7","20:2/20:5","833.5207","3.2","[M-H]-"
764.5231@16.96,"3","78.30","99.78","99.91","66.57","3","PE(18:0/20:5(5Z,8Z,11Z,14Z,17Z))","C43H76NO8P","Diacylglycerophosphoethanolamines","38:5","18:0/20:5","765.5309","0.6","[M-H]-"
740.5234@16.97,"3","78.24","99.96","99.85","65.01","3","PE(16:0/20:3(8Z,11Z,14Z))","C41H76NO8P","Diacylglycerophosphoethanolamines","36:3","16:0/20:3","741.5309","0.3","[M-H]-"
838.5927@17.01,"3","77.20","84.91","93.01","81.12","4","PC(O-18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C46H84NO7P","1-alkyl,2-acylglycerophosphocholines","38:5","18:1/20:4","793.5985","4.8","[M+HCOO]-"
,"3","77.20","84.91","93.01","81.12","4","PC(P-18:0/20:4(5Z,8Z,11Z,14Z))","C46H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:4","18:0/20:4","793.5985","4.8","[M+HCOO]-"
762.5647@17.02,"3","78.52","99.45","99.82","71.73","2","PC(O-16:0/16:1(9Z))","C40H80NO7P","1-alkyl,2-acylglycerophosphocholines","32:1","16:0/16:1","717.5672","1.0","[M+HCOO]-"
702.5081@17.02,"3","77.30","99.96","89.93","56.14","1","PE(15:0/18:1(9Z))","C38H74NO8P","Diacylglycerophosphoethanolamines","33:1","15:0/18:1","703.5152","0.3","[M-H]-"
672.4973@17.02,"3","78.45","99.99","99.94","69.05","2","PE(P-16:0/16:1(9Z))","C37H72NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","32:1","16:0/16:1","673.5046","0.2","[M-H]-"
758.6138@17.03,"3","73.62","60.88","96.49","54.10","1","PE(P-20:0/18:0)","C43H86NO7P","1-(1Z-alkenyl),2-acylglycerophosphoethanolamines","38:0","20:0/18:0","759.6142","9.1","[M-H]-"
740.5233@17.03,"3","78.00","99.91","95.37","64.76","2","PE(18:0/18:3(6Z,9Z,12Z))","C41H76NO8P","Diacylglycerophosphoethanolamines","36:3","18:0/18:3","741.5309","0.4","[M-H]-"
786.5650@17.05,"3","79.33","99.77","99.80","87.35","6","PC(O-16:1(9Z)/18:2(9Z,12Z))","C42H80NO7P","1-alkyl,2-acylglycerophosphocholines","34:3","16:1/18:2","741.5672","0.6","[M+HCOO]-"
