GroupId,ID,Inchi,m/z,RT,Adduct,Sum composition,Common name,Lipid class,Session,Identification name
146,LMGP01011390,KFGSHFVDCHWRGE-LULHKCDZSA-N,730.5385,14.70,[M+H]+,32:2,"PC(14:1(9Z)/18:1(9Z))","Diacylglycerophosphocholines",,"PL"
146,LMGP01011414,AMZOQMSYHQXJOZ-LTIPFYSGSA-N,730.5385,14.70,[M+H]+,32:2,"PC(15:0/17:2(9Z,12Z))","Diacylglycerophosphocholines",,"PL"
147,LMGP01020023,KRRFXAFWBWXGHS-VZUYHUTRSA-N,776.6539,14.70,[M+H]+,36:0,"PC(O-14:0/22:0)","1-alkyl,2-acylglycerophosphocholines",,"PL"
147,LMGP01020051,QFZSBLJYDQLBAG-VZUYHUTRSA-N,776.6539,14.70,[M+H]+,36:0,"PC(O-16:0/20:0)","1-alkyl,2-acylglycerophosphocholines",,"PL"
147,LMGP01020091,BKEDGKIMIUGHDV-VZUYHUTRSA-N,776.6539,14.70,[M+H]+,36:0,"PC(O-18:0/18:0)","1-alkyl,2-acylglycerophosphocholines",,"PL"
147,LMGP01020122,LYTUERCDYBANSA-VZUYHUTRSA-N,776.6539,14.70,[M+H]+,36:0,"PC(O-20:0/16:0)","1-alkyl,2-acylglycerophosphocholines",,"PL"
148,LMGP01010947,FCTKCFNDGVBOBD-YZXVGOFNSA-N,830.5695,14.76,[M+H]+,40:8,"PC(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
148,LMGP01011729,UCZAOBSWZIZTLK-HRVYGAIYSA-N,830.5695,14.76,[M+H]+,40:8,"PC(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))","Diacylglycerophosphocholines",,"PL"
148,LMGP01011890,HPXVUIIWTAPGLC-IBSYIIJISA-N,830.5695,14.76,[M+H]+,40:8,"PC(20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Diacylglycerophosphocholines",,"PL"
148,LMGP01011047,LZLVZIFMYXDKCN-JAOIGVIDSA-N,830.5695,14.76,[M+H]+,40:8,"PC(20:4(5E,8E,11E,14E)/20:4(5E,8E,11E,14E))","Diacylglycerophosphocholines",,"PL"
148,LMGP01011052,LZLVZIFMYXDKCN-QJWFYWCHSA-N,830.5695,14.76,[M+H]+,40:8,"PC(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
149,LMGP01010947,FCTKCFNDGVBOBD-YZXVGOFNSA-N,852.5526,14.76,[M+Na]+,40:8,"PC(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
149,LMGP01011729,UCZAOBSWZIZTLK-HRVYGAIYSA-N,852.5526,14.76,[M+Na]+,40:8,"PC(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))","Diacylglycerophosphocholines",,"PL"
149,LMGP01011890,HPXVUIIWTAPGLC-IBSYIIJISA-N,852.5526,14.76,[M+Na]+,40:8,"PC(20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Diacylglycerophosphocholines",,"PL"
149,LMGP01011047,LZLVZIFMYXDKCN-JAOIGVIDSA-N,852.5526,14.76,[M+Na]+,40:8,"PC(20:4(5E,8E,11E,14E)/20:4(5E,8E,11E,14E))","Diacylglycerophosphocholines",,"PL"
149,LMGP01011052,LZLVZIFMYXDKCN-QJWFYWCHSA-N,852.5526,14.76,[M+Na]+,40:8,"PC(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
150,LMGP01012130,MGUTYWPZCZBAGE-JZDIRDTQSA-N,802.5363,14.77,[M+Na]+,36:5,"PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))","Diacylglycerophosphocholines",,"PL"
150,LMGP01012131,SFEMWZZGMMRGCX-DYPKKMQZSA-N,802.5363,14.77,[M+Na]+,36:5,"PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
150,LMGP01011407,XBLSNYPBWMKQLW-WPNBCRARSA-N,802.5363,14.77,[M+Na]+,36:5,"PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))","Diacylglycerophosphocholines",,"PL"
150,LMGP01010633,KLTHQSWIRFFBRI-CPFPVJFHSA-N,802.5363,14.77,[M+Na]+,36:5,"PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))","Diacylglycerophosphocholines",,"PL"
150,LMGP01011305,ZPJMUNXMKJHRFH-NWYCBROKSA-N,802.5363,14.77,[M+Na]+,36:5,"PC(16:1(7Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
151,LMGP01012130,MGUTYWPZCZBAGE-JZDIRDTQSA-N,780.5545,14.77,[M+H]+,36:5,"PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))","Diacylglycerophosphocholines",,"PL"
151,LMGP01012131,SFEMWZZGMMRGCX-DYPKKMQZSA-N,780.5545,14.77,[M+H]+,36:5,"PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
151,LMGP01011407,XBLSNYPBWMKQLW-WPNBCRARSA-N,780.5545,14.77,[M+H]+,36:5,"PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))","Diacylglycerophosphocholines",,"PL"
151,LMGP01010633,KLTHQSWIRFFBRI-CPFPVJFHSA-N,780.5545,14.77,[M+H]+,36:5,"PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))","Diacylglycerophosphocholines",,"PL"
151,LMGP01011305,ZPJMUNXMKJHRFH-NWYCBROKSA-N,780.5545,14.77,[M+H]+,36:5,"PC(16:1(7Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
152,LMGP01011361,OROZWUJCDDCYAU-IPUAOQJZSA-N,768.5543,14.78,[M+H]+,35:4,"PC(13:0/22:4(7Z,10Z,13Z,16Z))","Diacylglycerophosphocholines",,"PL"
152,LMGP01011424,ZSWHHKKYMMYPPD-MSZSINMWSA-N,768.5543,14.78,[M+H]+,35:4,"PC(15:0/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
152,LMGP01011453,WAJMRNCBPDLVAS-UEBFWZTFSA-N,768.5543,14.78,[M+H]+,35:4,"PC(15:1(9Z)/20:3(8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
152,LMGP01011508,MOCVVIONFSWTPR-XCDXPQOWSA-N,768.5543,14.78,[M+H]+,35:4,"PC(17:0/18:4(6Z,9Z,12Z,15Z))","Diacylglycerophosphocholines",,"PL"
152,LMGP01011534,DDAWGTLWZAVFDH-PDRBVJKUSA-N,768.5543,14.78,[M+H]+,35:4,"PC(17:1(9Z)/18:3(6Z,9Z,12Z))","Diacylglycerophosphocholines",,"PL"
153,LMGP01030015,QICWUUGBNFIZAZ-KMPUTSBYSA-N,790.5615,14.79,[M+H]+,38:6,"PC(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","1-(1Z-alkenyl),2-acylglycerophosphocholines",,"PL"
154,LMGP06010958,KIQYUSYSJTUGFZ-GWAZTMTOSA-N,859.5318,14.82,[M+H]+,36:4,"PI(16:0/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphoinositols",,"PL"
154,LMGP06010828,WPXXYOUAQYYXER-BFRKKRKTSA-N,859.5318,14.82,[M+H]+,36:4,"PI(20:4(5Z,8Z,11Z,14Z)/16:0)","Diacylglycerophosphoinositols",,"PL"
155,LMGP06010869,GROKQQJYJNMCSC-RWJCGYMSSA-N,881.5161,14.82,[M+H]+,38:7,"PI(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphoinositols",,"PL"
155,LMGP06010328,PJGBJPJEYMOHKG-DPKVPEGPSA-N,881.5161,14.82,[M+H]+,38:7,"PI(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Diacylglycerophosphoinositols",,"PL"
155,LMGP06010357,RCLVRJSULMPKNE-SECKWVSWSA-N,881.5161,14.82,[M+H]+,38:7,"PI(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphoinositols",,"PL"
155,LMGP06010385,RFWMVHQDOHQJEL-QOIIDIFXSA-N,881.5161,14.82,[M+H]+,38:7,"PI(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphoinositols",,"PL"
155,LMGP06010415,MUDQNCVGYLGPLW-VJWPEZSTSA-N,881.5161,14.82,[M+H]+,38:7,"PI(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))","Diacylglycerophosphoinositols",,"PL"
156,LMGP06010958,KIQYUSYSJTUGFZ-GWAZTMTOSA-N,876.5601,14.82,[M+NH4]+,36:4,"PI(16:0/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphoinositols",,"PL"
156,LMGP06010828,WPXXYOUAQYYXER-BFRKKRKTSA-N,876.5601,14.82,[M+NH4]+,36:4,"PI(20:4(5Z,8Z,11Z,14Z)/16:0)","Diacylglycerophosphoinositols",,"PL"
157,LMGP06010958,KIQYUSYSJTUGFZ-GWAZTMTOSA-N,859.5364,14.82,[M+H]+,36:4,"PI(16:0/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphoinositols",,"PL"
157,LMGP06010828,WPXXYOUAQYYXER-BFRKKRKTSA-N,859.5364,14.82,[M+H]+,36:4,"PI(20:4(5Z,8Z,11Z,14Z)/16:0)","Diacylglycerophosphoinositols",,"PL"
158,LMGP01011330,IABPRJCFINAMLD-JSHIBXJCSA-N,752.5188,14.87,[M+Na]+,32:2,"PC(12:0/20:2(11Z,14Z))","Diacylglycerophosphocholines",,"PL"
158,LMGP01010494,YWALDFWAPQLRPE-URBYTNCHSA-N,752.5188,14.87,[M+Na]+,32:2,"PC(14:0/18:2(11Z,14Z))","Diacylglycerophosphocholines",,"PL"
158,LMGP01010496,IWXJKHSPEQSQMD-GMGFYYQASA-N,752.5188,14.87,[M+Na]+,32:2,"PC(14:0/18:2(9Z,12Z))","Diacylglycerophosphocholines",,"PL"
158,LMGP01011390,KFGSHFVDCHWRGE-LULHKCDZSA-N,752.5188,14.87,[M+Na]+,32:2,"PC(14:1(9Z)/18:1(9Z))","Diacylglycerophosphocholines",,"PL"
158,LMGP01011414,AMZOQMSYHQXJOZ-LTIPFYSGSA-N,752.5188,14.87,[M+Na]+,32:2,"PC(15:0/17:2(9Z,12Z))","Diacylglycerophosphocholines",,"PL"
159,LMGP01011330,IABPRJCFINAMLD-JSHIBXJCSA-N,730.5385,14.87,[M+H]+,32:2,"PC(12:0/20:2(11Z,14Z))","Diacylglycerophosphocholines",,"PL"
159,LMGP01010494,YWALDFWAPQLRPE-URBYTNCHSA-N,730.5385,14.87,[M+H]+,32:2,"PC(14:0/18:2(11Z,14Z))","Diacylglycerophosphocholines",,"PL"
159,LMGP01010496,IWXJKHSPEQSQMD-GMGFYYQASA-N,730.5385,14.87,[M+H]+,32:2,"PC(14:0/18:2(9Z,12Z))","Diacylglycerophosphocholines",,"PL"
159,LMGP01011390,KFGSHFVDCHWRGE-LULHKCDZSA-N,730.5385,14.87,[M+H]+,32:2,"PC(14:1(9Z)/18:1(9Z))","Diacylglycerophosphocholines",,"PL"
159,LMGP01011414,AMZOQMSYHQXJOZ-LTIPFYSGSA-N,730.5385,14.87,[M+H]+,32:2,"PC(15:0/17:2(9Z,12Z))","Diacylglycerophosphocholines",,"PL"
160,LMGP06010844,FGJIPINHJVAJIH-IWQQQDIDSA-N,907.5316,14.88,[M+H]+,40:8,"PI(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphoinositols",,"PL"
160,LMGP06010422,GZAAJIYXCCRJLL-IWFHVZPCSA-N,907.5316,14.88,[M+H]+,40:8,"PI(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))","Diacylglycerophosphoinositols",,"PL"
160,LMGP06010581,IOCKXQVUUKOYTO-OJBFKZRISA-N,907.5316,14.88,[M+H]+,40:8,"PI(20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Diacylglycerophosphoinositols",,"PL"
160,LMGP06010827,LNIFOSYXONRIDT-OSYPFGHQSA-N,907.5316,14.88,[M+H]+,40:8,"PI(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphoinositols",,"PL"
160,LMGP06010638,DYTUHXQCMCKAHL-UTIHASRESA-N,907.5316,14.88,[M+H]+,40:8,"PI(20:5(5Z,8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z))","Diacylglycerophosphoinositols",,"PL"
161,LMGP06010849,SHIZRFSRTKXRQL-VKUXDMFFSA-N,902.5759,14.88,[M+NH4]+,38:5,"PI(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphoinositols",,"PL"
161,LMGP06010599,WDEXQPPLSHRNLR-ZGNZFFCSSA-N,902.5759,14.88,[M+NH4]+,38:5,"PI(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))","Diacylglycerophosphoinositols",,"PL"
162,LMGP06010849,SHIZRFSRTKXRQL-VKUXDMFFSA-N,885.5492,14.88,[M+H]+,38:5,"PI(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphoinositols",,"PL"
162,LMGP06010599,WDEXQPPLSHRNLR-ZGNZFFCSSA-N,885.5492,14.88,[M+H]+,38:5,"PI(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))","Diacylglycerophosphoinositols",,"PL"
163,LMGP01030033,DFANIYFZNIJQEP-FAVOOIQCSA-N,738.5441,14.89,[M+H]+,34:4,"PC(P-16:0/18:4(6Z,9Z,12Z,15Z))","1-(1Z-alkenyl),2-acylglycerophosphocholines",,"PL"
164,LMGP02011242,PCNMLNCECLPPIO-CIAQOEIVSA-N,712.4916,14.91,[M+H]+,34:4,"PE(14:0/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphoethanolamines",,"PL"
164,LMGP02010935,SMMLJVRDXGMNEE-DDQYBZRVSA-N,712.4916,14.91,[M+H]+,34:4,"PE(20:4(5Z,8Z,11Z,14Z)/14:0)","Diacylglycerophosphoethanolamines",,"PL"
164,LMGP02010380,NMEDKQOSUIBTAE-AWZIVJJRSA-N,712.4916,14.91,[M+H]+,34:4,"PE(12:0/22:4(7Z,10Z,13Z,16Z))","Diacylglycerophosphoethanolamines",,"PL"
164,LMGP02010443,WUDDUXUZWUAVKC-UGDGXCRESA-N,712.4916,14.91,[M+H]+,34:4,"PE(14:1(9Z)/20:3(8Z,11Z,14Z))","Diacylglycerophosphoethanolamines",,"PL"
164,LMGP02011223,VEDXGCJMLWGROU-RBVMJMICSA-N,712.4916,14.91,[M+H]+,34:4,"PE(16:0/18:4(6Z,9Z,12Z,15Z))","Diacylglycerophosphoethanolamines",,"PL"
165,LMGP01010394,UPBDHGWIURTORP-PGUFJCEWSA-N,692.5229,14.91,[M+H]+,29:0,"PC(10:0/19:0)","Diacylglycerophosphocholines",,"PL"
165,LMGP01011320,UHQZAGLLHJLILZ-PGUFJCEWSA-N,692.5229,14.91,[M+H]+,29:0,"PC(12:0/17:0)","Diacylglycerophosphocholines",,"PL"
165,LMGP01011342,GYPKSXNFKICCOR-PGUFJCEWSA-N,692.5229,14.91,[M+H]+,29:0,"PC(13:0/16:0)","Diacylglycerophosphocholines",,"PL"
165,LMGP01010479,JERIBPHBOOFETI-PGUFJCEWSA-N,692.5229,14.91,[M+H]+,29:0,"PC(14:0/15:0)","Diacylglycerophosphocholines",,"PL"
165,LMGP01011410,NRUYJKRRJLLXGF-PGUFJCEWSA-N,692.5229,14.91,[M+H]+,29:0,"PC(15:0/14:0)","Diacylglycerophosphocholines",,"PL"
166,LMGP01020191,XEARCBSNHUZUFX-QJXAMRCTSA-N,800.6633,14.91,[M+H]+,38:2,"PC(O-16:0/22:2(13Z,16Z))","1-alkyl,2-acylglycerophosphocholines",,"PL"
166,LMGP01020210,ZPMPMVZOAKWOIA-QJXAMRCTSA-N,800.6633,14.91,[M+H]+,38:2,"PC(O-18:0/20:2(11Z,14Z))","1-alkyl,2-acylglycerophosphocholines",,"PL"
166,LMGP01020266,OALUPVKKQYLXOY-OGPXCXTMSA-N,800.6633,14.91,[M+H]+,38:2,"PC(O-18:1(9Z)/20:1(11Z))","1-alkyl,2-acylglycerophosphocholines",,"PL"
166,LMGP01020271,MOCFTDNEKLRJLC-HRGHQQQCSA-N,800.6633,14.91,[M+H]+,38:2,"PC(O-18:2(9Z,12Z)/20:0)","1-alkyl,2-acylglycerophosphocholines",,"PL"
166,LMGP01020228,KSVCHPBKMOYADU-KDVWGDQKSA-N,800.6633,14.91,[M+H]+,38:2,"PC(O-20:0/18:2(9Z,12Z))","1-alkyl,2-acylglycerophosphocholines",,"PL"
167,LMGP01020053,VYKSGWCIVDQIQR-MEAIPJDCSA-N,770.6151,14.92,[M+H]+,36:3,"PC(O-16:0/20:3(8Z,11Z,14Z))","1-alkyl,2-acylglycerophosphocholines",,"PL"
167,LMGP01020204,MDZVCBQVXWZBOL-QEGPCSBISA-N,770.6151,14.92,[M+H]+,36:3,"PC(O-18:0/18:3(6Z,9Z,12Z))","1-alkyl,2-acylglycerophosphocholines",,"PL"
167,LMGP01020205,GKKOTWSKEIRXDA-JUUDQZDJSA-N,770.6151,14.92,[M+H]+,36:3,"PC(O-18:0/18:3(9Z,12Z,15Z))","1-alkyl,2-acylglycerophosphocholines",,"PL"
167,LMGP01020262,KBRIWDRDGVERBB-VXKJXORPSA-N,770.6151,14.92,[M+H]+,36:3,"PC(O-18:1(11Z)/18:2(9Z,12Z))","1-alkyl,2-acylglycerophosphocholines",,"PL"
167,LMGP01020264,MFZLAZYUXHHSIA-HVODBARTSA-N,770.6151,14.92,[M+H]+,36:3,"PC(O-18:1(9Z)/18:2(9Z,12Z))","1-alkyl,2-acylglycerophosphocholines",,"PL"
168,LMGP01030084,CMXVZLDXNTVNKR-TZYRJPHESA-N,784.6299,14.96,[M+H]+,37:2,"PC(P-20:0/17:2(9Z,12Z))","1-(1Z-alkenyl),2-acylglycerophosphocholines",,"PL"
169,LMGP06010034,HMKLBPWYTVRPAU-WOLQQTSQSA-N,852.5601,15.00,[M+NH4]+,34:2,"PI(12:0/22:2(13Z,16Z))","Diacylglycerophosphoinositols",,"PL"
169,LMGP06010071,NVXSVVHTRBZAIT-WIJQURQTSA-N,852.5601,15.00,[M+NH4]+,34:2,"PI(14:0/20:2(11Z,14Z))","Diacylglycerophosphoinositols",,"PL"
169,LMGP06010096,VJHUXXDOAGHRAV-JIKCFTRASA-N,852.5601,15.00,[M+NH4]+,34:2,"PI(14:1(9Z)/20:1(11Z))","Diacylglycerophosphoinositols",,"PL"
169,LMGP06010147,OTEGTTFEUOKIBO-MGBXTIEUSA-N,852.5601,15.00,[M+NH4]+,34:2,"PI(15:1(9Z)/19:1(9Z))","Diacylglycerophosphoinositols",,"PL"
169,LMGP06010959,BSNJSZUDOMPYIR-KOHXHNRGSA-N,852.5601,15.00,[M+NH4]+,34:2,"PI(16:0/18:2(9Z,12Z))","Diacylglycerophosphoinositols",,"PL"
170,LMGP02011191,HIZMZVSEIXACMP-JDWCRHTJSA-N,788.5244,15.00,[M+H]+,40:8,"PE(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphoethanolamines",,"PL"
170,LMGP02010767,HMUNESAIQZELST-AQPMPDAQSA-N,788.5244,15.00,[M+H]+,40:8,"PE(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))","Diacylglycerophosphoethanolamines",,"PL"
170,LMGP02010926,LBHCPUQJFAPNQP-VTYCKMDNSA-N,788.5244,15.00,[M+H]+,40:8,"PE(20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Diacylglycerophosphoethanolamines",,"PL"
170,LMGP02011173,JTERLNYVBOZRHI-PPBJBQABSA-N,788.5244,15.00,[M+H]+,40:8,"PE(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphoethanolamines",,"PL"
170,LMGP02010983,KFOCZCMIYPPYOG-IYIXANGHSA-N,788.5244,15.00,[M+H]+,40:8,"PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z))","Diacylglycerophosphoethanolamines",,"PL"
171,LMGP01012127,XWHIBISICRMDDW-ZLBNXBDKSA-N,756.5543,15.01,[M+H]+,34:3,"PC(14:0/20:3(5Z,8Z,11Z))","Diacylglycerophosphocholines",,"PL"
171,LMGP01011374,ZAUFLMLTXNKVAB-AFYHZPHLSA-N,756.5543,15.01,[M+H]+,34:3,"PC(14:0/20:3(8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
171,LMGP01011399,KBHCBANQRIOXLD-FRPVHTQQSA-N,756.5543,15.01,[M+H]+,34:3,"PC(14:1(9Z)/20:2(11Z,14Z))","Diacylglycerophosphocholines",,"PL"
171,LMGP01010598,CNNSEHUKQJCGTE-UPPWDXJYSA-N,756.5543,15.01,[M+H]+,34:3,"PC(16:0/18:3(6Z,9Z,12Z))","Diacylglycerophosphocholines",,"PL"
171,LMGP01010601,JMAYDGBZRHQJAT-QWFQJEORSA-N,756.5543,15.01,[M+H]+,34:3,"PC(16:0/18:3(9Z,12Z,15Z))","Diacylglycerophosphocholines",,"PL"
172,LMGP01030033,DFANIYFZNIJQEP-FAVOOIQCSA-N,738.5436,15.01,[M+H]+,34:4,"PC(P-16:0/18:4(6Z,9Z,12Z,15Z))","1-(1Z-alkenyl),2-acylglycerophosphocholines",,"PL"
173,LMGP01010690,QJWDAOSZZYVBJZ-KXESGEQTSA-N,778.5368,15.02,[M+Na]+,34:3,"PC(16:1(9Z)/18:2(9Z,12Z))","Diacylglycerophosphocholines",,"PL"
173,LMGP01011620,PPCVNZFMCABQCL-KXESGEQTSA-N,778.5368,15.02,[M+Na]+,34:3,"PC(18:2(9Z,12Z)/16:1(9Z))","Diacylglycerophosphocholines",,"PL"
173,LMGP01011838,MYWHURBVYAKZKD-FRPVHTQQSA-N,778.5368,15.02,[M+Na]+,34:3,"PC(20:2(11Z,14Z)/14:1(9Z))","Diacylglycerophosphocholines",,"PL"
173,LMGP01011399,KBHCBANQRIOXLD-FRPVHTQQSA-N,778.5368,15.02,[M+Na]+,34:3,"PC(14:1(9Z)/20:2(11Z,14Z))","Diacylglycerophosphocholines",,"PL"
174,LMGP02011217,SRMGFLRYVIOGEG-ZHOJSJNFSA-N,738.5072,15.03,[M+H]+,36:5,"PE(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphoethanolamines",,"PL"
174,LMGP02010939,KRIQKSFNIOZHLE-WCBZMFJDSA-N,738.5072,15.03,[M+H]+,36:5,"PE(20:4(5Z,8Z,11Z,14Z)/16:1(9Z))","Diacylglycerophosphoethanolamines",,"PL"
174,LMGP02010450,YUJQBXOEHWTQIZ-GEQLDFBFSA-N,738.5072,15.03,[M+H]+,36:5,"PE(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))","Diacylglycerophosphoethanolamines",,"PL"
174,LMGP02011221,KHLRCNXJXSYNCK-ZIEHFRHMSA-N,738.5072,15.03,[M+H]+,36:5,"PE(16:0/20:5(5Z,8Z,11Z,14Z,17Z))","Diacylglycerophosphoethanolamines",,"PL"
174,LMGP02010644,UMXDTECRBMWOSU-GPWDKVOISA-N,738.5072,15.03,[M+H]+,36:5,"PE(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))","Diacylglycerophosphoethanolamines",,"PL"
175,LMGP06010104,HJLVYYUNPVRBLH-WCCNXEDCSA-N,861.5491,15.06,[M+H]+,36:3,"PI(14:1(9Z)/22:2(13Z,16Z))","Diacylglycerophosphoinositols",,"PL"
175,LMGP06010875,VZEJFGXIOVVAES-PVJQQWEWSA-N,861.5491,15.06,[M+H]+,36:3,"PI(16:0/20:3(8Z,11Z,14Z))","Diacylglycerophosphoinositols",,"PL"
175,LMGP06010186,QZHZNZWNWGUIGP-TXTPJZEJSA-N,861.5491,15.06,[M+H]+,36:3,"PI(16:1(9Z)/20:2(11Z,14Z))","Diacylglycerophosphoinositols",,"PL"
175,LMGP06010263,ISTIZMXMXPNQES-ATLZMIKOSA-N,861.5491,15.06,[M+H]+,36:3,"PI(17:2(9Z,12Z)/19:1(9Z))","Diacylglycerophosphoinositols",,"PL"
175,LMGP06010283,WSWLAMCUBAIQKH-XZMLFBLDSA-N,861.5491,15.06,[M+H]+,36:3,"PI(18:0/18:3(6Z,9Z,12Z))","Diacylglycerophosphoinositols",,"PL"
176,LMGP06010104,HJLVYYUNPVRBLH-WCCNXEDCSA-N,878.5756,15.06,[M+NH4]+,36:3,"PI(14:1(9Z)/22:2(13Z,16Z))","Diacylglycerophosphoinositols",,"PL"
176,LMGP06010875,VZEJFGXIOVVAES-PVJQQWEWSA-N,878.5756,15.06,[M+NH4]+,36:3,"PI(16:0/20:3(8Z,11Z,14Z))","Diacylglycerophosphoinositols",,"PL"
176,LMGP06010186,QZHZNZWNWGUIGP-TXTPJZEJSA-N,878.5756,15.06,[M+NH4]+,36:3,"PI(16:1(9Z)/20:2(11Z,14Z))","Diacylglycerophosphoinositols",,"PL"
176,LMGP06010263,ISTIZMXMXPNQES-ATLZMIKOSA-N,878.5756,15.06,[M+NH4]+,36:3,"PI(17:2(9Z,12Z)/19:1(9Z))","Diacylglycerophosphoinositols",,"PL"
176,LMGP06010283,WSWLAMCUBAIQKH-XZMLFBLDSA-N,878.5756,15.06,[M+NH4]+,36:3,"PI(18:0/18:3(6Z,9Z,12Z))","Diacylglycerophosphoinositols",,"PL"
177,LMGP01010650,IESVDEZGAHUQJU-PYFUMDFMSA-N,806.5701,15.07,[M+H]+,38:6,"PC(16:0/22:6(4E,7E,10E,13E,16E,19E))","Diacylglycerophosphocholines",,"PL"
177,LMGP01012137,IESVDEZGAHUQJU-ZLBXKVHBSA-N,806.5701,15.07,[M+H]+,38:6,"PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
177,LMGP01012140,WCODZEYPAWOVBI-UMQSOSPQSA-N,806.5701,15.07,[M+H]+,38:6,"PC(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Diacylglycerophosphocholines",,"PL"
177,LMGP01012141,WNHOGFDQJFYPDE-GBGUCBAQSA-N,806.5701,15.07,[M+H]+,38:6,"PC(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
177,LMGP01010844,BLXFIBZJVTVAKI-BLPZMAMRSA-N,806.5701,15.07,[M+H]+,38:6,"PC(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Diacylglycerophosphocholines",,"PL"
178,LMGP01010650,IESVDEZGAHUQJU-PYFUMDFMSA-N,828.5519,15.07,[M+Na]+,38:6,"PC(16:0/22:6(4E,7E,10E,13E,16E,19E))","Diacylglycerophosphocholines",,"PL"
178,LMGP01012137,IESVDEZGAHUQJU-ZLBXKVHBSA-N,828.5519,15.07,[M+Na]+,38:6,"PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
