Compound,Adduct info,Approved,Sample,Lipid Class,Num. of samples,Adducts,Has MS/MS,Has OX Chain,StdDev,Area
>>738.5067@15.52,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphoethanolamines,10,,Y,N,0,2616520
>>738.5142@15.52,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphoethanolamines,6,,N,N,0,2934170
>>738.5056@15.52,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphoethanolamines,11,,Y,N,0,2242010
>>738.5055@15.52,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphoethanolamines,12,,Y,N,0,3020410
>>738.5047@15.51,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphoethanolamines,12,,N,N,0,3746190
>>738.5066@15.52,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphoethanolamines,12,,Y,N,0,3343540
>>738.5063@15.52,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphoethanolamines,4,,Y,N,0,6092550
>794.5683@15.52,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,687570.5222026926,3442442.5
>>794.5681@15.52,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphocholines,7,,Y,N,0,3435670
>>794.5790@15.52,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphocholines,8,,Y,N,0,2881620
>>794.5674@15.53,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphocholines,12,,Y,N,0,2726750
>>794.5676@15.52,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphocholines,12,,Y,N,0,3739060
>>794.5670@15.52,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphocholines,12,,Y,N,0,1934310
>>794.5648@15.52,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphocholines,11,,Y,N,0,3263690
>>794.5759@15.53,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphocholines,7,,Y,N,0,3953620
>>794.5670@15.51,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphocholines,12,,Y,N,0,3182160
>>794.5650@15.53,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphocholines,5,,Y,N,0,3712860
>>794.5649@15.52,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphocholines,12,,Y,N,0,4732540
>>794.5669@15.54,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphocholines,12,,Y,N,0,3790800
>>794.5662@15.52,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphocholines,2,,Y,N,0,3956230
>760.5126@15.53,,Approved,Super Sample,Diacylglycerophosphoserines,12,,Y,N,235850.281516097,736581.6666666666
>>760.5108@15.46,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphoserines,7,,N,N,0,485993
>>760.5209@15.56,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphoserines,5,,Y,N,0,733210
>>760.5101@15.47,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphoserines,12,,Y,N,0,643451
>>760.5105@15.55,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphoserines,12,,Y,N,0,885324
>>760.5110@15.44,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphoserines,12,,Y,N,0,402808
>>760.5126@15.57,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphoserines,12,,N,N,0,504829
>>760.5200@15.56,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphoserines,10,,Y,N,0,845673
>>760.5110@15.56,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphoserines,12,,Y,N,0,700704
>>760.5108@15.56,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphoserines,12,,Y,N,0,1280110
>>760.5102@15.56,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphoserines,12,,N,N,0,624494
>>760.5118@15.55,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphoserines,12,,N,N,0,1030530
>>760.5111@15.57,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphoserines,12,,N,N,0,701854
>764.5234@15.55,,Approved,Super Sample,Diacylglycerophosphoethanolamines,12,,Y,N,689768.5993594911,2052777.75
>>764.5219@15.56,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphocholines,12,,N,N,0,1687530
>>764.5323@15.56,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphocholines,5,,N,N,0,1721900
>>764.5213@15.56,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphocholines,12,,N,N,0,1585850
>>764.5213@15.55,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphocholines,12,,N,N,0,2273650
>>764.5221@15.54,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphocholines,12,,N,N,0,933033
>>764.5233@15.55,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphocholines,11,,N,N,0,1630500
>>764.5301@15.56,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphocholines,12,,Y,N,0,1768800
>>764.5221@15.55,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphoethanolamines,12,,Y,N,0,1618080
>>764.5215@15.55,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphoethanolamines,12,,Y,N,0,2767350
>>764.5208@15.54,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphoethanolamines,12,,Y,N,0,2505500
>>764.5226@15.55,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphoethanolamines,12,,Y,N,0,2474520
>>764.5215@15.55,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphoethanolamines,12,,Y,N,0,3666620
>858.6004@15.55,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,115093.40865345948,331870.1666666667
>>858.5984@15.52,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphocholines,12,,Y,N,0,346997
>>858.6072@15.54,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphocholines,12,,N,N,0,220029
>>858.5997@15.54,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphocholines,12,,N,N,0,351828
>>858.5975@15.56,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphocholines,12,,N,N,0,291486
>>858.6025@15.54,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphocholines,12,,N,N,0,99808
>>858.5983@15.54,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphocholines,12,,N,N,0,292850
>>858.6094@15.57,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphocholines,12,,N,N,0,342808
>>858.5984@15.68,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphocholines,12,,N,N,0,344448
>>858.5966@15.53,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphocholines,12,,N,N,0,315014
>>858.5993@15.54,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphocholines,12,,N,N,0,588296
>>858.5998@15.55,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphocholines,12,,N,N,0,308794
>>858.5983@15.52,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphocholines,12,,Y,N,0,480084
>873.5479@15.56,,Approved,Super Sample,Diacylglycerophosphoinositols,12,,Y,N,263499.8426341903,778967.9166666666
>>873.5474@15.55,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphoinositols,11,,Y,N,0,595543
>>873.5574@15.55,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphoinositols,2,,N,N,0,747413
>>873.5446@15.56,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphoinositols,12,,Y,N,0,581359
>>873.5451@15.56,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphoinositols,11,,Y,N,0,757868
>>873.5466@15.56,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphoinositols,12,,Y,N,0,281773
>>873.5473@15.56,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphoinositols,11,,Y,N,0,673534
>>873.5556@15.56,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphoinositols,12,,Y,N,0,959413
>>873.5474@15.56,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphoinositols,12,,Y,N,0,504487
>>873.5453@15.56,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphoinositols,12,,Y,N,0,1141970
>>873.5434@15.55,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphoinositols,12,,N,N,0,850525
>>873.5479@15.56,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphoinositols,12,,Y,N,0,1210160
>>873.5473@15.56,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphoinositols,4,,Y,N,0,1043570
>890.5757@15.56,,Approved,Super Sample,Diacylglycerophosphoinositols,12,,Y,N,318120.56055182224,1101241.1666666667
>>890.5739@15.56,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphoinositols,3,,Y,N,0,840422
>>890.5858@15.56,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphoinositols,12,,Y,N,0,949368
>>890.5738@15.56,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphoinositols,12,,Y,N,0,924941
>>890.5733@15.56,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphoinositols,12,,Y,N,0,1097160
>>890.5738@15.56,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphoinositols,12,,Y,N,0,551144
>>890.5751@15.56,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphoinositols,11,,Y,N,0,923095
>>890.5843@15.56,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphoinositols,12,,Y,N,0,1535380
>>890.5736@15.56,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphoinositols,12,,Y,N,0,839644
>>890.5736@15.56,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphoinositols,10,,Y,N,0,1615110
>>890.5727@15.56,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphoinositols,12,,Y,N,0,1063200
>>890.5750@15.56,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphoinositols,12,,Y,N,0,1504900
>>890.5740@15.56,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphoinositols,12,,Y,N,0,1370530
>714.5435@15.56,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,625398.9858912512,1517654.1666666667
>>714.5420@15.56,,,"QE_18_45_0,05p_SIR1_20181110072802","1-alkyl,2-acylglycerophosphocholines",3,,Y,N,0,2488700
>>714.5516@15.57,,,"QE_18_45_0,05p_SIR2_20181110080303","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1858840
>>714.5413@15.54,,,"QE_18_45_0,05p_SIR3_20181110083804","1-alkyl,2-acylglycerophosphocholines",3,,Y,N,0,1749760
>>714.5415@15.56,,,"QE_18_45_0,05p_SIS1_20181110050800","1-alkyl,2-acylglycerophosphocholines",5,,Y,N,0,2464230
>>714.5419@15.57,,,"QE_18_45_0,05p_SIS2_20181110054301","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1111550
>>714.5431@15.58,,,"QE_18_45_0,05p_SIS3_20181110061802","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,2431950
>>714.5502@15.60,,,"QE_18_45_0,05p_VIR1_20181110124308","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,874423
>>714.5423@15.57,,,"QE_18_45_0,05p_VIR2_20181110131811","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,774149
>>714.5417@15.54,,,"QE_18_45_0,05p_VIR3_20181110135312","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,925868
>>714.5410@15.55,,,"QE_18_45_0,05p_VIS1_20181110094805","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1066000
>>714.5429@15.56,,,"QE_18_45_0,05p_VIS2_20181110102309","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1253490
>>714.5421@15.56,,,"QE_18_45_0,05p_VIS3_20181110105810","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1212890
>790.5383@15.56,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,139530.76233066453,479969.5833333333
>>790.5366@15.53,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphocholines,10,,N,N,0,350168
>>790.5474@15.50,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphocholines,12,,N,N,0,502335
>>790.5360@15.64,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphocholines,12,,N,N,0,391642
>>790.5360@15.67,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphocholines,4,,N,N,0,538394
>>790.5362@15.65,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphocholines,12,,N,N,0,224355
>>790.5385@15.51,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphocholines,12,,N,N,0,559586
>>790.5458@15.53,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphocholines,11,,N,N,0,578634
>>790.5384@15.50,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphocholines,3,,N,N,0,368878
>>790.5366@15.61,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphocholines,5,,Y,N,0,498901
>>790.5353@15.50,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphocholines,12,,N,N,0,548818
>>790.5368@15.48,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphocholines,12,,N,N,0,401615
>>790.5365@15.66,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphocholines,12,,N,N,0,796309
>740.5222@15.57,,Approved,Super Sample,Diacylglycerophosphoethanolamines,12,,Y,N,949256.0028782045,2481651.8333333335
>>740.5215@15.57,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphocholines,12,,N,N,0,1785490
>>740.5302@15.57,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphocholines,12,,Y,N,0,1828840
>>740.5196@15.57,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphoethanolamines,12,,Y,N,0,2014990
>>740.5200@15.56,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphoethanolamines,12,,N,N,0,2545180
>>740.5221@15.57,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphocholines,9,,N,N,0,967112
>>740.5218@15.58,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphocholines,3,,N,N,0,1748780
>>740.5295@15.57,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphoethanolamines,12,,Y,N,0,2593390
>>740.5211@15.56,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphoethanolamines,12,,N,N,0,2555450
>>740.5202@15.57,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphoethanolamines,7,,N,N,0,2782220
>>740.5194@15.57,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphoethanolamines,12,,Y,N,0,3263800
>>740.5211@15.56,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphoethanolamines,2,,N,N,0,2751940
>>740.5204@15.56,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphoethanolamines,12,,N,N,0,4942630
>786.5276@15.59,,Approved,Super Sample,Diacylglycerophosphoserines,12,,Y,N,429807.16659983277,1171558.5833333333
>>786.5273@15.46,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphoserines,12,,Y,N,0,785253
>>786.5359@15.61,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphoserines,12,,Y,N,0,1442700
>>786.5248@15.72,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphoserines,12,,Y,N,0,953270
>>786.5249@15.60,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphoserines,12,,Y,N,0,1431850
>>786.5253@15.59,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphoserines,12,,N,N,0,508094
>>786.5260@15.58,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphoserines,12,,Y,N,0,762771
>>786.5349@15.60,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphoserines,12,,Y,N,0,1500050
>>786.5276@15.58,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphoserines,10,,Y,N,0,877965
>>786.5257@15.60,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphoserines,12,,Y,N,0,2080380
>>786.5255@15.59,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphoserines,11,,Y,N,0,1122620
>>786.5271@15.59,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphoserines,10,,Y,N,0,1626650
>>786.5262@15.59,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphoserines,12,,Y,N,0,967100
>770.6145@15.62,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,851033.7450787262,855712.6666666666
>>770.6134@15.59,,,"QE_18_45_0,05p_SIR1_20181110072802","1-alkyl,2-acylglycerophosphocholines",10,,N,N,0,539007
>>770.6221@15.43,,,"QE_18_45_0,05p_SIR2_20181110080303","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,373623
>>770.6118@15.61,,,"QE_18_45_0,05p_SIR3_20181110083804","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,879183
>>770.6125@15.56,,,"QE_18_45_0,05p_SIS1_20181110050800","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,1019750
>>770.6129@15.57,,,"QE_18_45_0,05p_SIS2_20181110054301","1-alkyl,2-acylglycerophosphocholines",1,,Y,N,0,1570560
>>770.6139@15.58,,,"QE_18_45_0,05p_SIS3_20181110061802","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,604495
>>770.6218@15.57,,,"QE_18_45_0,05p_VIR1_20181110124308","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,533737
>>770.6137@15.57,,,"QE_18_45_0,05p_VIR2_20181110131811","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,3378930
>>770.6129@15.75,,,"QE_18_45_0,05p_VIR3_20181110135312","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,144988
>>770.6121@15.54,,,"QE_18_45_0,05p_VIS1_20181110094805","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,348082
>>770.6135@15.84,,,"QE_18_45_0,05p_VIS2_20181110102309","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,733815
>>770.6129@15.77,,,"QE_18_45_0,05p_VIS3_20181110105810","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,142382
>822.5982@15.63,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,266916.4812350667,863943.0833333334
>>822.5986@15.65,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphocholines,12,,N,N,0,1243530
>>822.6062@15.65,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphocholines,12,,N,N,0,1058980
>>822.5974@15.66,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphocholines,12,,Y,N,0,1112770
>>822.5962@15.63,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphocholines,2,,N,N,0,930384
>>822.6006@15.66,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphocholines,9,,N,N,0,339232
>>822.5994@15.66,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphocholines,12,,N,N,0,1054720
>>822.5956@15.49,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphocholines,12,,N,N,0,433798
>>822.5950@15.50,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphocholines,12,,N,N,0,683804
>>822.5963@15.65,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphocholines,11,,N,N,0,795144
>>822.5954@15.65,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphocholines,12,,Y,N,0,699871
>>822.5990@15.66,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphocholines,12,,Y,N,0,960684
>>822.5986@15.66,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphocholines,12,,Y,N,0,1054400
>798.6463@15.63,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,661642.1706904722,942937
>>798.6438@15.62,,,"QE_18_45_0,05p_SIR1_20181110072802","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,2081380
>>798.6553@15.63,,,"QE_18_45_0,05p_SIR2_20181110080303","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,462957
>>798.6440@15.63,,,"QE_18_45_0,05p_SIR3_20181110083804","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,711226
>>798.6443@15.63,,,"QE_18_45_0,05p_SIS1_20181110050800","1-alkyl,2-acylglycerophosphocholines",3,,Y,N,0,1973850
>>798.6443@15.69,,,"QE_18_45_0,05p_SIS2_20181110054301","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,536153
>>798.6447@15.63,,,"QE_18_45_0,05p_SIS3_20181110061802","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,1803520
>>798.6540@15.63,,,"QE_18_45_0,05p_VIR1_20181110124308","1-alkyl,2-acylglycerophosphocholines",3,,Y,N,0,609440
>>798.6448@15.61,,,"QE_18_45_0,05p_VIR2_20181110131811","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1562820
>>798.6443@15.62,,,"QE_18_45_0,05p_VIR3_20181110135312","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,413691
>>798.6456@15.65,,,"QE_18_45_0,05p_VIS1_20181110094805","1-alkyl,2-acylglycerophosphocholines",11,,N,N,0,374504
>>798.6450@15.62,,,"QE_18_45_0,05p_VIS2_20181110102309","1-alkyl,2-acylglycerophosphocholines",10,,N,N,0,406680
>>798.6453@15.63,,,"QE_18_45_0,05p_VIS3_20181110105810","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,379023
>824.6616@15.64,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,882729.640061861,1244889.9166666667
>>824.6605@15.62,,,"QE_18_45_0,05p_SIR1_20181110072802","1-alkyl,2-acylglycerophosphocholines",11,,Y,N,0,2676860
>>824.6711@15.62,,,"QE_18_45_0,05p_SIR2_20181110080303","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,652700
>>824.6592@15.64,,,"QE_18_45_0,05p_SIR3_20181110083804","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,985692
>>824.6590@15.61,,,"QE_18_45_0,05p_SIS1_20181110050800","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,2367470
>>824.6600@15.59,,,"QE_18_45_0,05p_SIS2_20181110054301","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,349012
>>824.6610@15.65,,,"QE_18_45_0,05p_SIS3_20181110061802","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,2843610
>>824.6699@15.62,,,"QE_18_45_0,05p_VIR1_20181110124308","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,854935
>>824.6605@15.73,,,"QE_18_45_0,05p_VIR2_20181110131811","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1837290
>>824.6597@15.64,,,"QE_18_45_0,05p_VIR3_20181110135312","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,710070
>>824.6576@15.65,,,"QE_18_45_0,05p_VIS1_20181110094805","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,581974
>>824.6605@15.66,,,"QE_18_45_0,05p_VIS2_20181110102309","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,398306
>>824.6602@15.63,,,"QE_18_45_0,05p_VIS3_20181110105810","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,680760
>744.5541@15.67,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,11855541.331690872,52020408.333333336
>>744.5523@15.67,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerophosphocholines,12,,Y,N,0,46805800
>>744.5627@15.67,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerophosphocholines,12,,Y,N,0,40497100
>>744.5521@15.68,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerophosphocholines,12,,Y,N,0,43982300
>>744.5515@15.67,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerophosphocholines,12,,Y,N,0,50408900
>>744.5524@15.68,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerophosphocholines,12,,Y,N,0,28805800
>>744.5537@15.67,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerophosphocholines,12,,Y,N,0,45334900
>>744.5610@15.68,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerophosphocholines,12,,Y,N,0,64364500
>>744.5529@15.66,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerophosphocholines,12,,Y,N,0,47067500
>>744.5527@15.66,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerophosphocholines,12,,Y,N,0,56663900
>>744.5511@15.68,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerophosphocholines,5,,Y,N,0,70806400
>>744.5535@15.67,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerophosphocholines,11,,Y,N,0,65052500
>>744.5529@15.67,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerophosphocholines,12,,Y,N,0,64455300
>740.5590@15.68,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,8250498.323471597,16530375.833333334
>>740.5573@15.68,,,"QE_18_45_0,05p_SIR1_20181110072802","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,28082500
>>740.5671@15.68,,,"QE_18_45_0,05p_SIR2_20181110080303","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,26922000
>>740.5566@15.68,,,"QE_18_45_0,05p_SIR3_20181110083804","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,21346900
>>740.5570@15.67,,,"QE_18_45_0,05p_SIS1_20181110050800","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,25707600
>>740.5571@15.68,,,"QE_18_45_0,05p_SIS2_20181110054301","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,14982600
>>740.5584@15.67,,,"QE_18_45_0,05p_SIS3_20181110061802","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,26871900
>>740.5659@15.68,,,"QE_18_45_0,05p_VIR1_20181110124308","1-alkyl,2-acylglycerophosphocholines",2,,Y,N,0,11963300
