Compound,Adduct info,Approved,Sample,Lipid Class,Num. of samples,Adducts,Has MS/MS,Has OX Chain,StdDev,Area
>>792.6033@6.55,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,490600
>>792.6034@6.57,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,385883
>>792.6036@6.54,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,901121
>>792.6035@6.54,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,417820
>>792.6043@6.52,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,826913
>>792.6035@6.61,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",9,,Y,N,0,334851
>>792.6037@6.58,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,390560
>>792.6035@6.63,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",8,,Y,N,0,464435
>>792.6036@6.52,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,328593
>>792.6035@6.56,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,609339
>768.5885@6.57,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,190262.844294318,272141.3666666667
>>768.5884@6.58,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,80941
>>768.5890@6.58,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,202485
>>768.5882@6.59,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,190258
>>768.5885@6.55,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,148267
>>768.5884@6.58,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,384147
>>768.5885@6.57,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,312648
>>768.5889@6.58,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,596796
>>768.5880@6.57,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,659106
>>768.5884@6.58,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,31931
>>768.5885@6.56,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,293191
>>768.5884@6.58,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,300356
>>768.5893@6.56,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,65571
>776.5109@6.67,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,102820.99743850016,228103.41666666666
>>776.5110@6.65,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,86232
>>776.5111@6.69,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,95861
>>776.5110@6.68,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,299988
>>776.5107@6.70,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,71530
>>776.5106@6.68,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,287803
>>776.5105@6.66,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,272913
>>776.5115@6.70,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,103759
>>776.5108@6.68,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,370401
>>776.5108@6.65,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,264919
>>776.5108@6.66,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,342180
>>776.5106@6.64,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,282362
>>776.5108@6.66,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,259293
>776.5358@6.67,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,70951.84781224673,240059.83333333334
>>776.5362@6.68,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,208160
>>776.5356@6.69,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,175373
>>776.5357@6.68,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,272073
>>776.5357@6.72,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,200671
>>776.5355@6.67,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,183866
>>776.5356@6.70,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,6,,N,N,0,197634
>>776.5363@6.65,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,283813
>>776.5357@6.66,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,239055
>>776.5356@6.66,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,134868
>>776.5357@6.66,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,339135
>>776.5356@6.64,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,248511
>>776.5361@6.64,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,397559
>786.5987@6.79,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,896062.0011890918,2697955
>>786.5988@6.81,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,2171300
>>786.5989@6.80,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,2234270
>>786.5984@6.77,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,2360140
>>786.5986@6.75,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,1891660
>>786.5983@6.79,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,1248660
>>786.5987@6.80,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,2696390
>>786.5992@6.80,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,3403980
>>786.5986@6.80,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,4952660
>>786.5986@6.80,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,2479760
>>786.5988@6.79,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,3202510
>>786.5989@6.81,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,3277260
>>786.5989@6.75,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,2456870
>748.5833@6.81,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,101770.58828261183,285499.6666666667
>>748.5832@6.81,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,263024
>>748.5835@6.88,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,293902
>>748.5831@6.80,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,222673
>>748.5829@6.84,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,186184
>>748.5833@6.84,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,267632
>>748.5829@6.78,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,214038
>>748.5837@6.83,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,513231
>>748.5834@6.82,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,452765
>>748.5834@6.81,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,178197
>>748.5833@6.79,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,338701
>>748.5833@6.78,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,186783
>>748.5834@6.78,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,308866
>748.5833@6.86,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,135725.40807850382,353685.4166666667
>>748.5831@6.87,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,117513
>>748.5836@6.89,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,557030
>>748.5830@6.80,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,304135
>>748.5831@6.89,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,611720
>>748.5832@6.85,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,301789
>>748.5832@6.86,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,316758
>>748.5838@6.83,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,389017
>>748.5833@6.83,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,476366
>>748.5832@6.87,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,229809
>>748.5834@6.88,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,379472
>>748.5833@6.85,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,342592
>>748.5835@6.92,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,218024
>810.5988@6.90,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,786993.3519862689,1093699.5
>>810.5988@6.90,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,426469
>>810.5992@6.90,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,618810
>>810.5983@6.90,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,674295
>>810.5988@6.89,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,586564
>>810.5985@6.89,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,909053
>>810.5984@6.89,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,697447
>>810.5994@6.89,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,2303080
>>810.5987@6.90,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,3150760
>>810.5985@6.90,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,694519
>>810.5989@6.89,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,1294070
>>810.5988@6.90,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,1164310
>>810.5989@6.91,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,605017
>718.5364@6.93,,Approved,Super Sample,Diacylglycerophosphoethanolamines,12,,Y,N,109432.95103098614,148647.525
>>718.5364@6.92,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,N,N,0,64667
>>718.5363@6.94,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,N,N,0,36355
>>718.5362@6.91,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,N,N,0,136909
>>718.5347@6.96,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,N,N,0,30461
>>718.5360@6.93,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,N,N,0,38860
>>718.5362@6.91,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,N,N,0,115906
>>718.5375@6.93,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,Y,N,0,283548
>>718.5363@6.92,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,Y,N,0,400651
>>718.5368@6.92,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,N,N,0,110830
>>718.5368@6.92,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,N,N,0,252200
>>718.5364@6.91,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,N,N,0,194287
>>718.5369@6.92,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,N,N,0,119096
>786.5990@6.97,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,1813222.0450674952,3751027.5
>>786.5990@6.97,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,2237980
>>786.5992@6.97,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,2636800
>>786.5987@6.99,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,2898710
>>786.5989@6.99,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,2790280
>>786.5987@6.96,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,2650700
>>786.5990@6.98,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,2639260
>>786.5995@6.98,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,6424270
>>786.5990@6.97,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,8524460
>>786.5991@6.98,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,2772130
>>786.5990@6.98,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,4345250
>>786.5989@6.97,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,4045820
>>786.5994@6.97,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,3046670
>718.5732@7.05,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,122163.31221571205,238256.225
>>718.5733@7.04,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,173824
>>718.5731@7.03,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,193543
>>718.5730@7.04,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,263829
>>718.5730@7.03,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,161908
>>718.5729@7.06,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,212669
>>718.5732@7.04,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,297653
>>718.5738@7.03,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,305857
>>718.5728@7.05,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,551111
>>718.5734@7.07,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,92711
>>718.5733@7.06,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,319885
>>718.5733@7.05,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,226241
>>718.5734@7.07,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,59844
>746.6047@7.12,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,43443.88467289985,212535.16666666666
>>746.6047@7.13,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,203158
>>746.6046@7.14,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,119249
>>746.6048@7.21,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,163081
>>746.6047@7.17,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,214698
>>746.6045@7.09,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,200665
>>746.6045@7.08,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,285332
>>746.6051@7.12,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,186034
>>746.6048@7.11,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,271463
>>746.6044@7.09,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,236793
>>746.6045@7.08,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,216669
>>746.6043@7.08,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,246506
>>746.6051@7.09,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,206774
>774.5992@7.13,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,74551.93266493088,287155.9166666667
>>774.5988@7.10,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,234140
>>774.5992@7.14,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,306666
>>774.5990@7.15,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,217806
>>774.5992@7.12,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,272794
>>774.5991@7.11,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,315519
>>774.5991@7.07,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,349089
>>774.5998@7.14,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,378271
>>774.5992@7.13,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,402490
>>774.5989@7.10,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,149392
>>774.5992@7.19,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,321618
>>774.5991@7.13,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,181319
>>774.5993@7.16,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,316767
>768.5523@7.13,,Approved,Super Sample,Diacylglycerophosphoethanolamines,12,,Y,N,229179.99943488135,354146.1666666667
>>768.5526@7.16,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,N,N,0,136031
>>768.5520@7.14,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,N,N,0,208768
>>768.5519@7.13,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,N,N,0,245088
>>768.5523@7.13,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,N,N,0,145471
>>768.5521@7.12,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,N,N,0,136063
>>768.5523@7.12,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,Y,N,0,323055
>>768.5529@7.13,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,Y,N,0,661845
>>768.5522@7.15,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,Y,N,0,921609
>>768.5523@7.14,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,Y,N,0,289066
>>768.5523@7.14,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,Y,N,0,527143
>>768.5520@7.14,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,Y,N,0,379592
>>768.5526@7.12,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphoethanolamines,12,,Y,N,0,276023
>812.6150@7.27,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,164668.67777316013,216123.44999999998
>>812.6151@7.26,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,56451
>>812.6153@7.26,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,79434
>>812.6146@7.26,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,111277
>>812.6144@7.31,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,86738
>>812.6145@7.26,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,139279
>>812.6149@7.27,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,142867
>>812.6157@7.25,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,494240
>>812.6149@7.25,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,592826
>>812.6155@7.26,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,143233
>>812.6149@7.27,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,289360
>>812.6149@7.26,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,306183
>>812.6153@7.28,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,151593
>746.6051@7.27,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,225356.77449694442,526804
>>746.6058@7.27,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,146450
>>746.6051@7.29,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,510639
>>746.6046@7.28,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,307332
