Compound,Adduct info,Approved,Sample,Lipid Class,Num. of samples,Adducts,Has MS/MS,Has OX Chain,StdDev,Area
>>874.5615@14.76,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphocholines,2,,Y,N,0,772365
>>874.5612@14.77,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphocholines,6,,Y,N,0,858313
>>874.5610@14.76,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphocholines,12,,Y,N,0,1119710
>>874.5612@14.76,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphocholines,5,,Y,N,0,875203
>>874.5615@14.75,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphocholines,12,,Y,N,0,1331620
>824.5458@14.77,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,497311.8350769856,2208359.1666666665
>>824.5460@14.76,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphocholines,5,,Y,N,0,1744620
>>824.5461@14.76,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphocholines,12,,Y,N,0,1656640
>>824.5458@14.78,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphocholines,12,,Y,N,0,1616150
>>824.5457@14.76,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphocholines,3,,Y,N,0,2262820
>>824.5460@14.77,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphocholines,7,,Y,N,0,1502030
>>824.5459@14.76,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphocholines,12,,Y,N,0,2303870
>>824.5457@14.77,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphocholines,2,,Y,N,0,2507340
>>824.5458@14.77,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphocholines,2,,Y,N,0,2155390
>>824.5456@14.78,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphocholines,8,,Y,N,0,2416120
>>824.5454@14.77,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphocholines,12,,Y,N,0,3336820
>>824.5455@14.78,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphocholines,8,,Y,N,0,2433470
>>824.5457@14.76,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphocholines,11,,Y,N,0,2565040
>771.5189@14.80,,Approved,Super Sample,Diacylglycerophosphoglycerols,12,,Y,N,251708.1260593419,2003954.1666666667
>>771.5191@14.80,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphoglycerols,12,,Y,N,0,2017100
>>771.5192@14.78,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphoglycerols,12,,Y,N,0,1794680
>>771.5190@14.80,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphoglycerols,12,,Y,N,0,2189570
>>771.5189@14.81,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphoglycerols,3,,Y,N,0,2247030
>>771.5192@14.80,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphoglycerols,12,,Y,N,0,1462590
>>771.5191@14.79,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphoglycerols,5,,Y,N,0,1738330
>>771.5189@14.79,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphoglycerols,12,,Y,N,0,2099420
>>771.5185@14.79,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphoglycerols,1,,Y,N,0,1774110
>>771.5187@14.80,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphoglycerols,10,,Y,N,0,2098170
>>771.5186@14.79,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphoglycerols,12,,Y,N,0,2134920
>>771.5188@14.80,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphoglycerols,11,,Y,N,0,2410430
>>771.5189@14.80,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphoglycerols,2,,Y,N,0,2081100
>857.5193@14.82,,Approved,Super Sample,Diacylglycerophosphoinositols,12,,Y,N,3536504.068981726,11927280.833333334
>>857.5196@14.82,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphoinositols,12,,Y,N,0,8909300
>>857.5197@14.82,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphoinositols,12,,Y,N,0,8267230
>>857.5193@14.82,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphoinositols,1,,Y,N,0,9931210
>>857.5193@14.82,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphoinositols,12,,Y,N,0,12289000
>>857.5196@14.82,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphoinositols,12,,Y,N,0,6514360
>>857.5195@14.82,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphoinositols,2,,Y,N,0,9024750
>>857.5192@14.81,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphoinositols,12,,Y,N,0,16465800
>>857.5194@14.82,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphoinositols,4,,Y,N,0,9764420
>>857.5190@14.82,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphoinositols,8,,Y,N,0,18083300
>>857.5188@14.82,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphoinositols,2,,Y,N,0,13952500
>>857.5190@14.82,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphoinositols,5,,Y,N,0,14828100
>>857.5193@14.82,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphoinositols,1,,Y,N,0,15097400
>774.5297@14.87,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,1062659.0153438998,4242555
>>774.5299@14.87,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphocholines,5,,Y,N,0,3492370
>>774.5300@14.87,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphocholines,12,,Y,N,0,3228460
>>774.5297@14.87,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphocholines,6,,Y,N,0,3454280
>>774.5295@14.87,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphocholines,7,,Y,N,0,4416410
>>774.5304@14.86,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphocholines,2,,Y,N,0,2619890
>>774.5298@14.87,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphocholines,3,,Y,N,0,3709060
>>774.5295@14.88,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphocholines,12,,Y,N,0,4937860
>>774.5298@14.87,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphocholines,4,,Y,N,0,3473420
>>774.5295@14.87,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphocholines,4,,Y,N,0,4538270
>>774.5291@14.86,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphocholines,12,,Y,N,0,6485930
>>774.5295@14.87,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphocholines,5,,Y,N,0,5441190
>>774.5297@14.87,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphocholines,12,,Y,N,0,5113520
>883.5349@14.88,,Approved,Super Sample,Diacylglycerophosphoinositols,12,,Y,N,4525216.988374701,13677675
>>883.5351@14.87,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphoinositols,2,,Y,N,0,10003300
>>883.5353@14.87,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphoinositols,12,,Y,N,0,8882000
>>883.5350@14.88,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphoinositols,12,,Y,N,0,11050700
>>883.5347@14.88,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphoinositols,6,,Y,N,0,12142100
>>883.5352@14.88,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphoinositols,12,,Y,N,0,6702000
>>883.5351@14.88,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphoinositols,12,,Y,N,0,10289000
>>883.5347@14.88,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphoinositols,12,,Y,N,0,18452200
>>883.5349@14.88,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphoinositols,3,,Y,N,0,11340800
>>883.5346@14.87,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphoinositols,12,,Y,N,0,19370400
>>883.5344@14.88,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphoinositols,12,,Y,N,0,18889100
>>883.5345@14.87,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphoinositols,5,,Y,N,0,20147700
>>883.5348@14.87,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphoinositols,12,,Y,N,0,16862800
>686.4772@14.93,,Approved,Super Sample,Diacylglycerophosphoethanolamines,12,,Y,N,54748.250804705945,75495.7275
>>686.4776@14.91,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphoethanolamines,2,,N,N,0,34684
>>686.4774@14.94,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphoethanolamines,5,,N,N,0,8519
>>686.4773@14.93,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphoethanolamines,9,,N,N,0,24913
>>686.4772@14.94,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphoethanolamines,1,,Y,N,0,43735
>>686.4774@14.92,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphoethanolamines,5,,N,N,0,22782
>>686.4774@14.93,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphoethanolamines,12,,Y,N,0,49611
>>686.4773@14.93,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphoethanolamines,7,,Y,N,0,66715
>>686.4773@14.93,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphoethanolamines,12,,Y,N,0,68919
>>686.4769@14.93,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphoethanolamines,4,,Y,N,0,127197
>>686.4768@14.92,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphoethanolamines,8,,Y,N,0,189116
>>686.4768@14.92,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphoethanolamines,1,,Y,N,0,139632
>>686.4770@14.92,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphoethanolamines,12,,Y,N,0,130126
>771.5190@14.97,,Approved,Super Sample,Diacylglycerophosphoglycerols,12,,Y,N,75917.5001366615,252139
>>771.5194@15.04,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphoglycerols,4,,Y,N,0,227360
>>771.5195@15.03,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphoglycerols,2,,Y,N,0,247889
>>771.5192@15.03,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphoglycerols,12,,Y,N,0,208824
>>771.5187@14.91,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphoglycerols,12,,Y,N,0,325713
>>771.5193@15.04,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphoglycerols,3,,Y,N,0,178936
>>771.5198@15.03,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphoglycerols,12,,Y,N,0,162468
>>771.5191@14.92,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphoglycerols,12,,Y,N,0,240640
>>771.5180@14.90,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphoglycerols,8,,Y,N,0,250361
>>771.5189@14.94,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphoglycerols,1,,Y,N,0,234590
>>771.5188@14.94,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphoglycerols,12,,Y,N,0,243035
>>771.5189@14.86,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphoglycerols,4,,Y,N,0,469112
>>771.5190@14.94,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphoglycerols,12,,Y,N,0,236740
>732.4829@14.97,,Approved,Super Sample,Diacylglycerophosphoserines,12,,Y,N,130644.85681299321,359656.25
>>732.4831@14.97,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphoserines,2,,Y,N,0,386666
>>732.4832@14.96,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphoserines,9,,Y,N,0,269063
>>732.4830@14.97,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphoserines,12,,Y,N,0,312427
>>732.4828@14.95,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphoserines,12,,Y,N,0,643507
>>732.4832@15.00,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphoserines,11,,Y,N,0,171298
>>732.4830@14.96,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphoserines,12,,Y,N,0,335379
>>732.4827@14.99,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphoserines,1,,Y,N,0,305788
>>732.4831@14.97,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphoserines,12,,Y,N,0,257898
>>732.4828@14.97,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphoserines,5,,Y,N,0,524443
>>732.4825@14.97,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphoserines,1,,Y,N,0,469042
>>732.4826@14.99,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphoserines,12,,Y,N,0,423906
>>732.4830@14.97,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphoserines,12,,Y,N,0,216458
>786.5089@15.00,,Approved,Super Sample,Diacylglycerophosphoethanolamines,12,,Y,N,61508.915949911956,192930
>>786.5094@15.00,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphoethanolamines,7,,Y,N,0,172814
>>786.5092@14.99,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphoethanolamines,12,,Y,N,0,165922
>>786.5088@14.99,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphoethanolamines,4,,Y,N,0,144429
>>786.5086@15.00,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphoethanolamines,2,,Y,N,0,323613
>>786.5089@15.01,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphoethanolamines,8,,Y,N,0,129409
>>786.5095@15.01,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphoethanolamines,3,,Y,N,0,184349
>>786.5084@15.00,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphoethanolamines,12,,Y,N,0,237566
>>786.5088@15.00,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphoethanolamines,3,,Y,N,0,136054
>>786.5085@15.00,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphoethanolamines,12,,Y,N,0,176663
>>786.5084@14.99,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphoethanolamines,11,,Y,N,0,186103
>>786.5086@14.99,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphoethanolamines,12,,Y,N,0,149843
>>786.5103@15.00,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphoethanolamines,12,,Y,N,0,308395
>833.5193@15.00,,Approved,Super Sample,Diacylglycerophosphoinositols,12,,Y,N,677884.2609548108,1562630.5
>>833.5194@15.00,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphoinositols,1,,Y,N,0,1106680
>>833.5196@15.00,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphoinositols,11,,Y,N,0,910199
>>833.5194@15.00,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphoinositols,12,,Y,N,0,1281210
>>833.5191@15.00,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphoinositols,12,,Y,N,0,1197870
>>833.5194@15.00,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphoinositols,12,,Y,N,0,565649
>>833.5196@15.00,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphoinositols,12,,Y,N,0,905608
>>833.5192@14.99,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphoinositols,7,,Y,N,0,2871920
>>833.5195@15.00,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphoinositols,12,,Y,N,0,1628150
>>833.5191@15.00,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphoinositols,12,,Y,N,0,2338880
>>833.5187@15.00,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphoinositols,12,,Y,N,0,1513810
>>833.5190@15.00,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphoinositols,12,,Y,N,0,2033940
>>833.5192@15.00,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphoinositols,12,,Y,N,0,2397650
>800.5455@15.00,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,2123883.247399776,7178422.5
>>800.5457@15.00,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphocholines,12,,Y,N,0,5459350
>>800.5457@15.01,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphocholines,5,,Y,N,0,5349450
>>800.5456@15.00,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphocholines,4,,Y,N,0,5435670
>>800.5454@15.02,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphocholines,12,,Y,N,0,6713110
>>800.5458@15.00,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphocholines,9,,Y,N,0,3456940
>>800.5456@15.01,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphocholines,11,,Y,N,0,6144300
>>800.5454@15.00,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphocholines,11,,Y,N,0,8735070
>>800.5456@15.01,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphocholines,7,,Y,N,0,6806790
>>800.5454@15.01,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphocholines,2,,Y,N,0,7806130
>>800.5450@15.00,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphocholines,12,,Y,N,0,10682400
>>800.5453@15.00,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphocholines,12,,Y,N,0,10458000
>>800.5455@15.01,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphocholines,12,,Y,N,0,9093860
>736.4932@15.02,,Approved,Super Sample,Diacylglycerophosphoethanolamines,12,,Y,N,86435.26508844478,276401.4166666667
>>736.4932@15.02,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphoethanolamines,12,,Y,N,0,201538
>>736.4936@15.02,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphoethanolamines,11,,Y,N,0,204269
>>736.4930@15.03,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphoethanolamines,12,,Y,N,0,219084
>>736.4932@15.02,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphoethanolamines,4,,Y,N,0,341554
>>736.4932@15.02,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphoethanolamines,3,,Y,N,0,150667
>>736.4932@15.02,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphoethanolamines,12,,Y,N,0,271913
>>736.4933@15.02,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphoethanolamines,12,,Y,N,0,300131
>>736.4932@15.02,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphoethanolamines,3,,Y,N,0,192900
>>736.4929@15.03,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphoethanolamines,4,,Y,N,0,318343
>>736.4931@15.03,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphoethanolamines,12,,Y,N,0,443657
>>736.4928@15.02,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphoethanolamines,12,,Y,N,0,262146
>>736.4933@15.02,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphoethanolamines,12,,Y,N,0,410615
>859.5349@15.06,,Approved,Super Sample,Diacylglycerophosphoinositols,12,,Y,N,1385953.605767874,3070490.8333333335
>>859.5348@15.05,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphoinositols,2,,Y,N,0,2651220
>>859.5353@15.06,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphoinositols,12,,Y,N,0,2017520
>>859.5351@15.06,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphoinositols,12,,Y,N,0,2941500
>>859.5348@15.06,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphoinositols,12,,Y,N,0,2010550
>>859.5353@15.06,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphoinositols,3,,Y,N,0,1011640
>>859.5347@15.06,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphoinositols,12,,Y,N,0,2061580
>>859.5342@15.06,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphoinositols,12,,Y,N,0,6375820
>>859.5350@15.06,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphoinositols,10,,Y,N,0,2425500
>>859.5349@15.06,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphoinositols,4,,Y,N,0,4863760
>>859.5348@15.06,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphoinositols,12,,Y,N,0,3581650
>>859.5347@15.06,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphoinositols,3,,Y,N,0,3812230
>>859.5349@15.06,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphoinositols,12,,Y,N,0,3092920
>850.5612@15.07,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,812433.5953616285,3269496.6666666665
>>850.5616@15.07,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphocholines,4,,Y,N,0,2797680
>>850.5615@15.08,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphocholines,12,,Y,N,0,2918500
>>850.5613@15.07,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphocholines,5,,Y,N,0,2488590
>>850.5612@15.06,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphocholines,12,,Y,N,0,3206760
>>850.5614@15.07,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphocholines,2,,Y,N,0,1833100
>>850.5613@15.07,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphocholines,1,,Y,N,0,3046490
>>850.5612@15.06,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphocholines,12,,Y,N,0,4721570
>>850.5614@15.07,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphocholines,1,,Y,N,0,2831630
>>850.5610@15.07,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphocholines,5,,Y,N,0,3229000
>>850.5608@15.07,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphocholines,12,,Y,N,0,4401250
>>850.5610@15.07,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphocholines,12,,Y,N,0,3369490
>>850.5613@15.07,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphocholines,5,,Y,N,0,4389900
>782.4987@15.10,,Approved,Super Sample,Diacylglycerophosphoserines,12,,Y,N,131115.34962136712,412105
>>782.4989@15.10,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphoserines,4,,Y,N,0,534986
>>782.4989@15.10,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphoserines,8,,Y,N,0,406690
>>782.4988@15.10,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphoserines,12,,Y,N,0,362424
>>782.4986@15.10,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphoserines,12,,Y,N,0,661047
>>782.4987@15.09,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphoserines,4,,Y,N,0,225630
>>782.4987@15.10,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphoserines,2,,Y,N,0,348406
>>782.4986@15.10,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphoserines,8,,Y,N,0,493573
>>782.4988@15.10,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphoserines,1,,Y,N,0,259896
>>782.4989@15.10,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphoserines,12,,Y,N,0,595927
>>782.4982@15.10,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphoserines,12,,Y,N,0,439240
>>782.4986@15.10,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphoserines,10,,Y,N,0,341787
>>782.4987@15.10,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphoserines,2,,Y,N,0,275654
>795.5192@15.12,,Approved,Super Sample,Diacylglycerophosphoglycerols,12,,Y,N,40630.01414663248,214551.33333333334
>>795.5191@15.11,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphoglycerols,9,,Y,N,0,217998
>>795.5192@15.11,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphoglycerols,12,,Y,N,0,222820
>>795.5190@15.11,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphoglycerols,8,,Y,N,0,183184
>>795.5188@15.13,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphoglycerols,12,,Y,N,0,253808
>>795.5191@15.12,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphoglycerols,6,,Y,N,0,185721
>>795.5190@15.11,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphoglycerols,4,,Y,N,0,297528
>>795.5190@15.13,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphoglycerols,8,,Y,N,0,263916
>>795.5194@15.14,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphoglycerols,12,,Y,N,0,140435
>>795.5192@15.12,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphoglycerols,2,,Y,N,0,179128
>>795.5186@15.13,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphoglycerols,12,,Y,N,0,222147
>>795.5190@15.12,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphoglycerols,12,,Y,N,0,200703
>>795.5209@15.11,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphoglycerols,5,,Y,N,0,207228
>686.4771@15.13,,Approved,Super Sample,Diacylglycerophosphoethanolamines,12,,Y,N,42135.87731463648,109562.15833333333
>>686.4774@15.14,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphoethanolamines,5,,Y,N,0,71669
>>686.4772@15.12,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphoethanolamines,12,,Y,N,0,77342
>>686.4772@15.12,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphoethanolamines,12,,Y,N,0,70440
>>686.4771@15.13,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphoethanolamines,12,,Y,N,0,110735
>>686.4773@15.12,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphoethanolamines,11,,N,N,0,48557
>>686.4773@15.13,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphoethanolamines,1,,Y,N,0,77373
>>686.4771@15.13,,,"QE_18_45_0,05p_VIR1",Diacylglycerophosphoethanolamines,12,,Y,N,0,155927
>>686.4771@15.14,,,"QE_18_45_0,05p_VIR2",Diacylglycerophosphoethanolamines,12,,Y,N,0,90404
>>686.4770@15.13,,,"QE_18_45_0,05p_VIR3",Diacylglycerophosphoethanolamines,12,,Y,N,0,132113
>>686.4768@15.13,,,"QE_18_45_0,05p_VIS1",Diacylglycerophosphoethanolamines,12,,Y,N,0,192785
>>686.4769@15.12,,,"QE_18_45_0,05p_VIS2",Diacylglycerophosphoethanolamines,12,,Y,N,0,132311
>>686.4771@15.13,,,"QE_18_45_0,05p_VIS3",Diacylglycerophosphoethanolamines,12,,Y,N,0,155089
>883.5349@15.14,,Approved,Super Sample,Diacylglycerophosphoinositols,12,,Y,N,887206.938933061,4184794.1666666665
>>883.5351@15.14,,,"QE_18_45_0,05p_SIR1",Diacylglycerophosphoinositols,1,,Y,N,0,3338220
>>883.5350@15.14,,,"QE_18_45_0,05p_SIR2",Diacylglycerophosphoinositols,8,,Y,N,0,3538320
>>883.5350@15.14,,,"QE_18_45_0,05p_SIR3",Diacylglycerophosphoinositols,2,,Y,N,0,4165070
>>883.5348@15.14,,,"QE_18_45_0,05p_SIS1",Diacylglycerophosphoinositols,12,,Y,N,0,4653290
>>883.5352@15.14,,,"QE_18_45_0,05p_SIS2",Diacylglycerophosphoinositols,1,,Y,N,0,2947430
>>883.5350@15.14,,,"QE_18_45_0,05p_SIS3",Diacylglycerophosphoinositols,12,,Y,N,0,3358990
