Compound,Confidence,Score,Mass Score,Iso. Pat.Score,Fragment Score,Num Frag Matches,Name,Formula,Lipid Class,Sum Composition,Chains,Mass,Mass delta ppm,Adduct
785.4339@11.13,"3","77.05","93.73","97.55","56.09","1","PG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))","C42H67O10P","Diacylglycerophosphoglycerols","36:8","-","762.4472","3.2","[M+Na]+"
816.6421@11.26,"3","74.94","73.03","97.76","54.97","1","PC(14:0/24:1(15Z))","C46H90NO8P","Diacylglycerophosphocholines","38:1","-","815.6404","6.8","[M+H]+"
538.4245@11.34,"3","77.77","97.52","96.42","64.03","1","PC(O-20:0/0:0)","C28H60NO6P","Monoalkylglycerophosphocholines","20:0","-","537.4158","2.6","[M+H]+"
674.4780@11.52,"3","72.47","93.25","0.00","62.95","1","PC(10:0/18:2(9Z,12Z))","C36H68NO8P","Diacylglycerophosphocholines","28:2","-","673.4683","3.7","[M+H]+"
818.5923@11.81,"3","70.44","16.06","96.00","80.64","1","PC(P-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","40:6","-","817.5985","16.5","[M+H]+"
826.6260@11.83,"3","69.70","69.11","0.00","55.86","1","PC(17:1(9Z)/22:2(13Z,16Z))","C47H88NO8P","Diacylglycerophosphocholines","39:3","-","825.6248","7.3","[M+H]+"
756.5546@12.08,"3","78.41","99.31","99.55","69.94","1","PC(14:0/20:3(5Z,8Z,11Z))","C42H78NO8P","Diacylglycerophosphocholines","34:3","-","755.5465","1.1","[M+H]+"
840.6418@12.14,"3","73.24","71.23","63.68","58.70","1","PC(18:0/22:3(10Z,13Z,16Z))","C48H90NO8P","Diacylglycerophosphocholines","40:3","-","839.6404","7.0","[M+H]+"
782.5719@12.17,"3","72.91","93.91","0.00","70.40","1","PC(14:0/22:4(7Z,10Z,13Z,16Z))","C44H80NO8P","Diacylglycerophosphocholines","36:4","-","781.5622","3.2","[M+H]+"
818.5925@12.28,"3","70.57","16.95","99.87","77.64","2","PC(P-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","40:6","-","817.5985","16.2","[M+H]+"
814.6420@12.32,"3","71.52","36.38","96.41","61.15","1","PC(16:0/22:2(13Z,16Z))","C46H88NO8P","Diacylglycerophosphocholines","38:2","-","813.6248","12.3","[M+H]+"
806.5705@12.41,"3","73.12","98.93","0.00","64.56","1","PC(16:0/22:6(4E,7E,10E,13E,16E,19E))","C46H80NO8P","Diacylglycerophosphocholines","38:6","-","805.5622","1.3","[M+H]+"
538.3903@12.53,"3","77.13","85.59","97.83","73.64","2","LysoPE(0:0/22:0)","C27H56NO7P","Monoacylglycerophosphoethanolamines","22:0","-","537.3794","6.6","[M+H]+"
885.5522@12.69,"4","98.41","89.48","99.02","90.24","2","PI(18:0/20:5(5Z,8Z,11Z,14Z,17Z))","C47H81O13P","Diacylglycerophosphoinositols","38:5","18:0/20:5","884.5415","3.8","[M+H]+"
650.4769@12.72,"3","75.93","97.92","61.72","61.03","1","PC(10:0/16:0)","C34H68NO8P","Diacylglycerophosphocholines","26:0","-","649.4683","2.1","[M+H]+"
756.5552@12.81,"3","77.87","97.76","99.87","62.04","1","PC(14:0/20:3(5Z,8Z,11Z))","C42H78NO8P","Diacylglycerophosphocholines","34:3","-","755.5465","1.9","[M+H]+"
650.4771@12.86,"3","78.03","97.18","99.03","67.16","1","PC(10:0/16:0)","C34H68NO8P","Diacylglycerophosphocholines","26:0","-","649.4683","2.4","[M+H]+"
782.5711@12.89,"3","78.28","97.09","98.96","72.44","2","PC(14:0/22:4(7Z,10Z,13Z,16Z))","C44H80NO8P","Diacylglycerophosphocholines","36:4","-","781.5622","2.2","[M+H]+"
676.4923@12.93,"3","78.23","98.57","99.37","68.12","1","PC(10:0/18:1(9Z))","C36H70NO8P","Diacylglycerophosphocholines","28:1","-","675.4839","1.7","[M+H]+"
650.4767@13.16,"3","72.90","98.53","0.00","60.87","1","PC(10:0/16:0)","C34H68NO8P","Diacylglycerophosphocholines","26:0","-","649.4683","1.8","[M+H]+"
784.5865@13.17,"3","77.51","97.83","89.64","64.91","1","PC(14:1(9Z)/22:2(13Z,16Z))","C44H82NO8P","Diacylglycerophosphocholines","36:3","-","783.5778","1.9","[M+H]+"
756.5551@13.20,"3","78.32","98.26","99.41","70.47","1","PC(14:0/20:3(5Z,8Z,11Z))","C42H78NO8P","Diacylglycerophosphocholines","34:3","-","755.5465","1.7","[M+H]+"
702.5084@13.25,"3","77.53","97.35","88.18","67.68","1","PC(12:0/18:2(9Z,12Z))","C38H72NO8P","Diacylglycerophosphocholines","30:2","-","701.4996","2.2","[M+H]+"
828.6788@13.33,"3","75.17","75.84","84.56","67.19","1","PC(O-18:0/22:2(13Z,16Z))","C48H94NO7P","1-alkyl,2-acylglycerophosphocholines","40:2","-","827.6768","6.3","[M+H]+"
,"3","75.17","75.84","84.56","67.19","1","PC(P-18:0/22:1(11Z))","C48H94NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","40:1","-","827.6768","6.3","[M+H]+"
566.3134@13.36,"3","71.98","42.97","98.15","55.46","1","LysoPC(20:4(8Z,11Z,14Z,17Z))","C28H50NO7P","Monoacylglycerophosphocholines","20:4","-","543.3325","14.7","[M+Na]+"
857.5199@13.40,"3","72.12","94.13","0.00","54.23","1","PI(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))","C45H77O13P","Diacylglycerophosphoinositols","36:5","-","856.5102","2.9","[M+H]+"
852.5556@13.41,"3","78.08","96.78","98.72","69.41","1","PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C50H78NO8P","Diacylglycerophosphocholines","42:11","-","851.5465","2.1","[M+H]+"
702.5084@13.57,"3","72.63","97.40","0.00","57.85","1","PC(12:0/18:2(9Z,12Z))","C38H72NO8P","Diacylglycerophosphocholines","30:2","-","701.4996","2.2","[M+H]+"
812.6259@13.58,"3","69.43","40.36","48.20","59.69","1","PC(16:1(9Z)/22:2(13Z,16Z))","C46H86NO8P","Diacylglycerophosphocholines","38:3","-","811.6091","11.7","[M+H]+"
784.5869@13.70,"3","77.52","96.65","89.43","67.67","1","PC(14:1(9Z)/22:2(13Z,16Z))","C44H82NO8P","Diacylglycerophosphocholines","36:3","-","783.5778","2.3","[M+H]+"
734.5788@13.70,"3","71.41","38.80","94.88","55.70","1","PC(10:0/22:0)","C40H80NO8P","Diacylglycerophosphocholines","32:0","-","733.5622","12.8","[M+H]+"
778.5397@13.77,"3","78.17","97.51","99.72","68.62","1","PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C44H76NO8P","Diacylglycerophosphocholines","36:6","-","777.5309","2.0","[M+H]+"
828.5554@13.78,"3","78.11","97.39","98.95","68.48","1","PC(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H78NO8P","Diacylglycerophosphocholines","40:9","-","827.5465","2.0","[M+H]+"
728.5229@13.83,"3","78.20","99.83","94.89","69.48","1","PC(12:0/20:3(8Z,11Z,14Z))","C40H74NO8P","Diacylglycerophosphocholines","32:3","-","727.5152","0.5","[M+H]+"
754.5381@13.97,"3","78.39","100.00","98.05","69.79","1","PC(12:0/22:4(7Z,10Z,13Z,16Z))","C42H76NO8P","Diacylglycerophosphocholines","34:4","-","753.5309","0.0","[M+H]+"
878.5703@14.04,"3","78.20","99.30","98.14","67.24","1","PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C52H80NO8P","Diacylglycerophosphocholines","44:12","-","877.5622","1.0","[M+H]+"
716.5240@14.08,"3","72.61","97.62","0.00","57.02","1","PC(13:0/18:2(9Z,12Z))","C39H74NO8P","Diacylglycerophosphocholines","31:2","-","715.5152","2.1","[M+H]+"
804.5549@14.08,"3","78.29","98.83","96.45","71.65","2","PC(16:1(7Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C46H78NO8P","Diacylglycerophosphocholines","38:7","-","803.5465","1.3","[M+H]+"
826.5368@14.10,"3","72.98","98.32","0.00","62.95","2","PC(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H76NO8P","Diacylglycerophosphocholines","40:10","-","825.5309","1.6","[M+H]+"
,"3","72.84","98.78","0.00","59.30","2","PC(16:1(7Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C46H78NO8P","Diacylglycerophosphocholines","38:7","-","803.5465","1.3","[M+Na]+"
754.5389@14.13,"3","77.67","99.39","85.19","69.43","1","PC(12:0/22:4(7Z,10Z,13Z,16Z))","C42H76NO8P","Diacylglycerophosphocholines","34:4","-","753.5309","1.0","[M+H]+"
608.4655@14.22,"3","73.40","99.73","0.00","68.49","2","PC(24:0/0:0)","C32H66NO7P","Monoacylglycerophosphocholines","24:0","-","607.4577","0.8","[M+H]+"
778.5400@14.28,"3","77.89","96.45","96.85","68.11","1","PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C44H76NO8P","Diacylglycerophosphocholines","36:6","-","777.5309","2.4","[M+H]+"
780.5519@14.30,"3","78.14","96.52","96.54","73.27","3","PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))","C44H78NO8P","Diacylglycerophosphocholines","36:5","-","779.5465","2.4","[M+H]+"
764.5452@14.34,"3","69.42","13.95","94.21","66.27","1","PC(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))","C44H78NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:5","-","763.5516","17.9","[M+H]+"
804.5547@14.38,"3","78.34","99.18","95.58","72.86","3","PC(16:1(7Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C46H78NO8P","Diacylglycerophosphocholines","38:7","-","803.5465","1.1","[M+H]+"
854.5727@14.40,"3","77.55","89.86","98.26","72.99","3","PC(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C50H80NO8P","Diacylglycerophosphocholines","42:10","-","853.5622","3.9","[M+H]+"
678.5080@14.41,"3","78.44","98.58","99.75","71.94","2","PC(10:0/18:0)","C36H72NO8P","Diacylglycerophosphocholines","28:0","-","677.4996","1.7","[M+H]+"
876.5526@14.41,"3","76.59","98.50","77.52","57.37","2","PC(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C50H80NO8P","Diacylglycerophosphocholines","42:10","-","853.5622","1.4","[M+Na]+"
826.5357@14.42,"3","72.42","94.32","0.00","59.83","1","PC(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H76NO8P","Diacylglycerophosphocholines","40:10","-","825.5309","2.9","[M+H]+"
726.5050@14.53,"3","78.64","99.61","92.44","81.13","4","PC(12:0/18:1(9Z))","C38H74NO8P","Diacylglycerophosphocholines","30:1","-","703.5152","0.8","[M+Na]+"
768.5987@14.53,"3","72.79","46.92","94.24","67.66","1","PC(O-16:0/20:4(5E,8E,11E,14E))","C44H82NO7P","1-alkyl,2-acylglycerophosphocholines","36:4","-","767.5829","11.1","[M+H]+"
,"3","72.79","46.92","94.24","67.66","1","PC(P-16:0/20:3(5Z,8Z,11Z))","C44H82NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:3","-","767.5829","11.1","[M+H]+"
704.5229@14.54,"3","78.55","99.79","99.57","71.93","2","PC(12:0/18:1(9Z))","C38H74NO8P","Diacylglycerophosphocholines","30:1","-","703.5152","0.6","[M+H]+"
742.5360@14.57,"3","77.40","95.28","94.36","63.05","1","PC(13:0/20:3(8Z,11Z,14Z))","C41H76NO8P","Diacylglycerophosphocholines","33:3","-","741.5309","2.9","[M+H]+"
768.5993@14.59,"3","67.99","41.75","0.00","76.27","1","PC(O-16:0/20:4(5E,8E,11E,14E))","C44H82NO7P","1-alkyl,2-acylglycerophosphocholines","36:4","-","767.5829","11.9","[M+H]+"
,"3","67.99","41.75","0.00","76.27","1","PC(P-16:0/20:3(5Z,8Z,11Z))","C44H82NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:3","-","767.5829","11.9","[M+H]+"
754.5394@14.65,"3","78.41","98.39","99.39","71.99","2","PC(12:0/22:4(7Z,10Z,13Z,16Z))","C42H76NO8P","Diacylglycerophosphocholines","34:4","-","753.5309","1.6","[M+H]+"
776.5210@14.66,"3","78.79","99.16","99.44","78.13","3","PC(12:0/22:4(7Z,10Z,13Z,16Z))","C42H76NO8P","Diacylglycerophosphocholines","34:4","-","753.5309","1.2","[M+Na]+"
,"3","78.68","97.67","99.87","78.46","3","PC(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C44H74NO8P","Diacylglycerophosphocholines","36:7","-","775.5152","1.9","[M+H]+"
738.5436@14.66,"3","78.81","99.84","98.83","77.71","1","PC(P-16:0/18:4(6Z,9Z,12Z,15Z))","C42H76NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","34:4","-","737.5359","0.5","[M+H]+"
730.5385@14.70,"3","78.60","99.88","99.89","72.30","2","PC(12:0/20:2(11Z,14Z))","C40H76NO8P","Diacylglycerophosphocholines","32:2","-","729.5309","0.5","[M+H]+"
776.6539@14.70,"3","76.32","98.68","63.81","65.30","1","PC(O-14:0/22:0)","C44H90NO7P","1-alkyl,2-acylglycerophosphocholines","36:0","-","775.6455","1.5","[M+H]+"
830.5695@14.76,"3","78.56","100.00","99.53","71.73","2","PC(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H80NO8P","Diacylglycerophosphocholines","40:8","-","829.5622","0.0","[M+H]+"
852.5526@14.76,"3","78.69","98.50","99.56","77.18","3","PC(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H80NO8P","Diacylglycerophosphocholines","40:8","-","829.5622","1.5","[M+Na]+"
,"3","78.52","98.67","97.13","76.01","3","PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C50H78NO8P","Diacylglycerophosphocholines","42:11","-","851.5465","1.4","[M+H]+"
,"3","73.64","61.20","95.58","54.75","1","PI(12:0/22:2(13Z,16Z))","C43H79O13P","Diacylglycerophosphoinositols","34:2","-","834.5258","8.3","[M+NH4]+"
802.5363@14.77,"3","78.59","99.70","95.98","76.33","3","PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))","C44H78NO8P","Diacylglycerophosphocholines","36:5","-","779.5465","0.7","[M+Na]+"
,"3","78.41","96.51","99.10","76.14","3","PC(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C46H76NO8P","Diacylglycerophosphocholines","38:8","-","801.5309","2.3","[M+H]+"
780.5545@14.77,"3","78.50","99.48","98.82","72.19","2","PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))","C44H78NO8P","Diacylglycerophosphocholines","36:5","-","779.5465","0.9","[M+H]+"
768.5543@14.78,"3","73.01","99.71","0.00","60.86","1","PC(13:0/22:4(7Z,10Z,13Z,16Z))","C43H78NO8P","Diacylglycerophosphocholines","35:4","-","767.5465","0.7","[M+H]+"
790.5615@14.79,"3","70.09","17.50","93.80","73.05","1","PC(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C46H80NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:6","-","789.5672","16.5","[M+H]+"
859.5318@14.82,"4","99.10","98.44","99.81","85.22","2","PI(16:0/20:4(5Z,8Z,11Z,14Z))","C45H79O13P","Diacylglycerophosphoinositols","36:4","16:0/20:4","858.5258","1.5","[M+H]+"
881.5161@14.82,"3","77.55","98.28","99.93","54.60","1","PI(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C47H77O13P","Diacylglycerophosphoinositols","38:7","-","880.5102","1.5","[M+H]+"
876.5601@14.82,"4","99.34","99.80","99.64","87.65","2","PI(16:0/20:4(5Z,8Z,11Z,14Z))","C45H79O13P","Diacylglycerophosphoinositols","36:4","16:0/20:4","858.5258","0.5","[M+NH4]+"
859.5364@14.82,"4","93.23","89.70","0.00","85.22","2","PI(16:0/20:4(5Z,8Z,11Z,14Z))","C45H79O13P","Diacylglycerophosphoinositols","36:4","16:0/20:4","858.5258","3.9","[M+H]+"
752.5188@14.87,"3","78.77","98.34","98.69","79.96","4","PC(12:0/20:2(11Z,14Z))","C40H76NO8P","Diacylglycerophosphocholines","32:2","-","729.5309","1.7","[M+Na]+"
,"3","77.37","86.77","98.07","75.78","3","PC(14:0/20:5(5Z,8Z,11Z,14Z,17Z))","C42H74NO8P","Diacylglycerophosphocholines","34:5","-","751.5152","4.9","[M+H]+"
730.5385@14.87,"3","78.59","99.82","99.92","72.29","2","PC(12:0/20:2(11Z,14Z))","C40H76NO8P","Diacylglycerophosphocholines","32:2","-","729.5309","0.6","[M+H]+"
907.5316@14.88,"3","77.34","97.89","96.30","54.78","1","PI(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C49H79O13P","Diacylglycerophosphoinositols","40:8","-","906.5258","1.7","[M+H]+"
902.5759@14.88,"4","99.09","99.71","98.03","84.40","2","PI(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C47H81O13P","Diacylglycerophosphoinositols","38:5","18:1/20:4","884.5415","0.6","[M+NH4]+"
885.5492@14.88,"4","99.55","99.78","99.79","91.62","3","PI(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C47H81O13P","Diacylglycerophosphoinositols","38:5","18:1/20:4","884.5415","0.5","[M+H]+"
738.5441@14.89,"3","73.26","99.17","0.00","66.77","1","PC(P-16:0/18:4(6Z,9Z,12Z,15Z))","C42H76NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","34:4","-","737.5359","1.2","[M+H]+"
712.4916@14.91,"3","77.32","99.80","71.77","75.09","2","PE(14:0/20:4(5Z,8Z,11Z,14Z))","C39H70NO8P","Diacylglycerophosphoethanolamines","34:4","14:0/20:4","711.4839","0.6","[M+H]+"
,"3","76.07","91.64","66.71","71.50","2","PE(14:0/18:1(9Z))","C37H72NO8P","Diacylglycerophosphoethanolamines","32:1","14:0/18:1","689.4996","4.0","[M+Na]+"
,"3","75.75","91.64","66.71","65.05","1","PE(15:0/16:0(9Cp))","C37H72NO8P","Diacylglycerophosphoethanolamines","31:0","-","689.4996","4.0","[M+Na]+"
692.5229@14.91,"3","76.42","99.84","67.30","61.35","1","PC(10:0/19:0)","C37H74NO8P","Diacylglycerophosphocholines","29:0","-","691.5152","0.6","[M+H]+"
800.6633@14.91,"3","70.60","32.16","84.91","62.80","1","PC(O-16:0/22:2(13Z,16Z))","C46H90NO7P","1-alkyl,2-acylglycerophosphocholines","38:2","-","799.6455","13.2","[M+H]+"
,"3","70.60","32.16","84.91","62.80","1","PC(P-16:0/22:1(11Z))","C46H90NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:1","-","799.6455","13.2","[M+H]+"
770.6151@14.92,"3","69.92","40.74","55.03","61.96","1","PC(O-16:0/20:3(8Z,11Z,14Z))","C44H84NO7P","1-alkyl,2-acylglycerophosphocholines","36:3","-","769.5985","12.0","[M+H]+"
,"3","69.92","40.74","55.03","61.96","1","PC(P-16:0/20:2(11Z,14Z))","C44H84NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","36:2","-","769.5985","12.0","[M+H]+"
784.6299@14.96,"3","70.31","48.37","49.79","59.76","1","PC(P-20:0/17:2(9Z,12Z))","C45H86NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","37:2","-","783.6142","10.7","[M+H]+"
852.5601@15.00,"3","78.14","99.80","99.65","63.62","1","PI(12:0/22:2(13Z,16Z))","C43H79O13P","Diacylglycerophosphoinositols","34:2","-","834.5258","0.5","[M+NH4]+"
788.5244@15.00,"3","77.27","96.38","95.51","57.10","1","PE(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C45H74NO8P","Diacylglycerophosphoethanolamines","40:8","-","787.5152","2.4","[M+H]+"
,"3","75.94","82.68","97.72","55.82","1","PE(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))","C43H76NO8P","Diacylglycerophosphoethanolamines","38:5","-","765.5309","5.5","[M+Na]+"
756.5543@15.01,"3","78.59","99.69","99.86","72.54","2","PC(14:0/20:3(5Z,8Z,11Z))","C42H78NO8P","Diacylglycerophosphocholines","34:3","-","755.5465","0.7","[M+H]+"
738.5436@15.01,"3","77.46","99.81","83.75","65.85","1","PC(P-16:0/18:4(6Z,9Z,12Z,15Z))","C42H76NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","34:4","-","737.5359","0.6","[M+H]+"
778.5368@15.02,"4","99.07","98.92","99.97","83.63","5","PC(16:1(9Z)/18:2(9Z,12Z))","C42H78NO8P","Diacylglycerophosphocholines","34:3","16:1/18:2","755.5465","1.3","[M+Na]+"
738.5072@15.03,"3","78.35","99.86","98.33","68.94","2","PE(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C41H72NO8P","Diacylglycerophosphoethanolamines","36:5","16:1/20:4","737.4996","0.5","[M+H]+"
,"3","77.95","99.86","98.33","61.05","1","PC(13:0/20:5(5Z,8Z,11Z,14Z,17Z))","C41H72NO8P","Diacylglycerophosphocholines","33:5","-","737.4996","0.5","[M+H]+"
,"3","77.25","92.11","94.57","66.23","2","PE(16:1(9Z)/18:1(9Z))","C39H74NO8P","Diacylglycerophosphoethanolamines","34:2","16:1/18:1","715.5152","3.8","[M+Na]+"
861.5491@15.06,"3","78.06","99.87","97.87","63.65","1","PI(14:1(9Z)/22:2(13Z,16Z))","C45H81O13P","Diacylglycerophosphoinositols","36:3","-","860.5415","0.4","[M+H]+"
878.5756@15.06,"3","78.04","99.95","98.85","62.15","1","PI(14:1(9Z)/22:2(13Z,16Z))","C45H81O13P","Diacylglycerophosphoinositols","36:3","-","860.5415","0.3","[M+NH4]+"
806.5701@15.07,"3","78.45","99.58","97.85","72.05","2","PC(16:0/22:6(4E,7E,10E,13E,16E,19E))","C46H80NO8P","Diacylglycerophosphocholines","38:6","-","805.5622","0.8","[M+H]+"
828.5519@15.07,"3","79.02","99.74","100.00","80.91","4","PC(16:0/22:6(4E,7E,10E,13E,16E,19E))","C46H80NO8P","Diacylglycerophosphocholines","38:6","-","805.5622","0.6","[M+Na]+"
,"3","78.40","96.46","98.92","76.23","3","PC(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H78NO8P","Diacylglycerophosphocholines","40:9","-","827.5465","2.3","[M+H]+"
784.5127@15.10,"3","77.93","99.82","93.73","65.16","2","PS(16:0/20:4(5Z,8Z,11Z,14Z))","C42H74NO10P","Diacylglycerophosphoserines","36:4","16:0/20:4","783.5050","0.5","[M+H]+"
907.5336@15.13,"3","72.71","99.76","0.00","54.77","1","PI(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C49H79O13P","Diacylglycerophosphoinositols","40:8","-","906.5258","0.6","[M+H]+"
902.5759@15.14,"4","99.11","99.64","99.74","83.21","2","PI(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C47H81O13P","Diacylglycerophosphoinositols","38:5","18:1/20:4","884.5415","0.7","[M+NH4]+"
907.5312@15.14,"3","77.26","96.46","97.48","54.78","1","PI(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C49H79O13P","Diacylglycerophosphoinositols","40:8","-","906.5258","2.1","[M+H]+"
885.5493@15.14,"4","99.04","99.69","93.63","87.71","2","PI(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","C47H81O13P","Diacylglycerophosphoinositols","38:5","18:1/20:4","884.5415","0.6","[M+H]+"
832.5853@15.15,"3","78.64","99.93","99.94","72.94","3","PC(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H82NO8P","Diacylglycerophosphocholines","40:7","-","831.5778","0.3","[M+H]+"
768.5543@15.16,"3","73.51","99.74","0.00","70.75","2","PC(13:0/22:4(7Z,10Z,13Z,16Z))","C43H78NO8P","Diacylglycerophosphocholines","35:4","-","767.5465","0.7","[M+H]+"
734.5740@15.19,"3","75.54","80.39","92.08","57.90","1","PC(10:0/22:0)","C40H80NO8P","Diacylglycerophosphocholines","32:0","-","733.5622","6.1","[M+H]+"
800.6617@15.19,"3","72.28","44.23","88.30","68.90","1","PC(O-16:0/22:2(13Z,16Z))","C46H90NO7P","1-alkyl,2-acylglycerophosphocholines","38:2","-","799.6455","11.2","[M+H]+"
,"3","72.28","44.23","88.30","68.90","1","PC(P-16:0/22:1(11Z))","C46H90NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:1","-","799.6455","11.2","[M+H]+"
692.5229@15.22,"3","78.54","99.77","99.99","71.31","2","PC(10:0/19:0)","C37H74NO8P","Diacylglycerophosphocholines","29:0","-","691.5152","0.7","[M+H]+"
806.5699@15.23,"3","73.57","99.75","0.00","71.92","2","PC(16:0/22:6(4E,7E,10E,13E,16E,19E))","C46H80NO8P","Diacylglycerophosphocholines","38:6","-","805.5622","0.6","[M+H]+"
798.6463@15.24,"3","72.66","42.67","97.95","69.85","1","PC(O-18:0/20:3(8Z,11Z,14Z))","C46H88NO7P","1-alkyl,2-acylglycerophosphocholines","38:3","-","797.6298","11.4","[M+H]+"
,"3","72.66","42.67","97.95","69.85","1","PC(P-16:0/22:2(13Z,16Z))","C46H88NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","38:2","-","797.6298","11.4","[M+H]+"
714.5044@15.25,"3","77.66","100.00","90.85","62.39","1","PE(12:0/20:0)","C37H74NO8P","Diacylglycerophosphoethanolamines","32:0","-","691.5152","0.0","[M+Na]+"
,"3","77.62","93.98","95.07","69.29","2","PE(16:1(9Z)/18:2(9Z,12Z))","C39H72NO8P","Diacylglycerophosphoethanolamines","34:3","16:1/18:2","713.4996","3.3","[M+H]+"
828.5516@15.25,"3","77.73","99.93","75.57","79.10","3","PC(16:0/22:6(4E,7E,10E,13E,16E,19E))","C46H80NO8P","Diacylglycerophosphocholines","38:6","-","805.5622","0.3","[M+Na]+"
,"3","77.64","95.52","83.67","78.12","3","PC(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C48H78NO8P","Diacylglycerophosphocholines","40:9","-","827.5465","2.6","[M+H]+"
802.5369@15.26,"4","99.02","98.68","99.78","83.20","5","PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))","C44H78NO8P","Diacylglycerophosphocholines","36:5","16:0/20:5","779.5465","1.4","[M+Na]+"
780.5545@15.27,"3","78.56","99.49","99.85","72.32","2","PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))","C44H78NO8P","Diacylglycerophosphocholines","36:5","-","779.5465","0.9","[M+H]+"
738.5438@15.29,"3","78.74","99.63","95.92","79.55","1","PC(P-16:0/18:4(6Z,9Z,12Z,15Z))","C42H76NO7P","1-(1Z-alkenyl),2-acylglycerophosphocholines","34:4","-","737.5359","0.8","[M+H]+"
760.5131@15.30,"3","78.13","99.41","98.39","65.47","3","PS(12:0/22:2(13Z,16Z))","C40H74NO10P","Diacylglycerophosphoserines","34:2","-","759.5050","1.0","[M+H]+"
782.5678@15.32,"3","78.32","97.42","99.31","72.26","2","PC(14:0/22:4(7Z,10Z,13Z,16Z))","C44H80NO8P","Diacylglycerophosphocholines","36:4","-","781.5622","2.0","[M+H]+"
