Compound,Adduct info,Approved,Sample,Lipid Class,Num. of samples,Adducts,Has MS/MS,Has OX Chain,StdDev,Area
>>786.5702@14.71,,,20181130_neg_VIS2,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,13986400
>>786.5702@14.72,,,20181130_neg_VIS3,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,14648000
>>786.5702@14.70,,,20181130_neg_SIS1_20181201153718,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,27077200
>816.5810@14.75,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,264716.2416941331,1428770
>>816.5809@14.76,,,20181130_neg_SIR1,Diacylglycerophosphocholines,12,,N,N,0,1458900
>>816.5810@14.74,,,20181130_neg_SIR2,Diacylglycerophosphocholines,12,,N,N,0,1620720
>>816.5811@14.73,,,20181130_neg_SIR3,Diacylglycerophosphocholines,12,,N,N,0,1331840
>>816.5813@14.77,,,20181130_neg_SIS2,Diacylglycerophosphocholines,12,,N,N,0,1104460
>>816.5809@14.74,,,20181130_neg_SIS3,Diacylglycerophosphocholines,12,,N,N,0,1304350
>>816.5809@14.75,,,20181130_neg_VIR1,Diacylglycerophosphocholines,12,,Y,N,0,2172400
>>816.5811@14.77,,,20181130_neg_VIR2,Diacylglycerophosphocholines,12,,Y,N,0,1380750
>>816.5812@14.75,,,20181130_neg_VIR3,Diacylglycerophosphocholines,12,,N,N,0,1177400
>>816.5810@14.75,,,20181130_neg_VIS1,Diacylglycerophosphocholines,12,,N,N,0,1428910
>>816.5811@14.76,,,20181130_neg_VIS2,Diacylglycerophosphocholines,12,,N,N,0,1217990
>>816.5810@14.79,,,20181130_neg_VIS3,Diacylglycerophosphocholines,12,,Y,N,0,1529150
>>816.5810@14.74,,,20181130_neg_SIS1_20181201153718,Diacylglycerophosphocholines,12,,N,N,0,1418370
>778.5649@14.86,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,8913189.962244468,38496616.666666664
>>778.5650@14.86,,,20181130_neg_SIR1,Diacylglycerophosphocholines,12,,Y,N,0,34644600
>>778.5649@14.85,,,20181130_neg_SIR2,Diacylglycerophosphocholines,12,,Y,N,0,35905100
>>778.5649@14.86,,,20181130_neg_SIR3,Diacylglycerophosphocholines,12,,Y,N,0,31238600
>>778.5650@14.85,,,20181130_neg_SIS2,Diacylglycerophosphocholines,12,,Y,N,0,27158900
>>778.5649@14.85,,,20181130_neg_SIS3,Diacylglycerophosphocholines,12,,Y,N,0,37851700
>>778.5649@14.85,,,20181130_neg_VIR1,Diacylglycerophosphocholines,12,,Y,N,0,61199700
>>778.5649@14.87,,,20181130_neg_VIR2,Diacylglycerophosphocholines,12,,Y,N,0,40341600
>>778.5650@14.85,,,20181130_neg_VIR3,Diacylglycerophosphocholines,12,,Y,N,0,40722100
>>778.5649@14.86,,,20181130_neg_VIS1,Diacylglycerophosphocholines,12,,Y,N,0,50199300
>>778.5650@14.85,,,20181130_neg_VIS2,Diacylglycerophosphocholines,12,,Y,N,0,36613700
>>778.5649@14.87,,,20181130_neg_VIS3,Diacylglycerophosphocholines,12,,Y,N,0,29411800
>>778.5649@14.85,,,20181130_neg_SIS1_20181201153718,Diacylglycerophosphocholines,12,,Y,N,0,36672300
>722.5169@14.90,,Approved,Super Sample,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,8316222.113882635,29026041.666666668
>>722.5169@14.90,,,20181130_neg_SIR1,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,26790200
>>722.5169@14.89,,,20181130_neg_SIR2,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,29338800
>>722.5170@14.89,,,20181130_neg_SIR3,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,22891600
>>722.5170@14.90,,,20181130_neg_SIS2,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,14885600
>>722.5170@14.91,,,20181130_neg_SIS3,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,33989400
>>722.5169@14.90,,,20181130_neg_VIR1,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,39300000
>>722.5170@14.91,,,20181130_neg_VIR2,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,23554100
>>722.5170@14.91,,,20181130_neg_VIR3,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,30710500
>>722.5169@14.90,,,20181130_neg_VIS1,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,48654200
>>722.5170@14.90,,,20181130_neg_VIS2,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,23571400
>>722.5169@14.90,,,20181130_neg_VIS3,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,26013100
>>722.5169@14.90,,,20181130_neg_SIS1_20181201153718,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",5,,Y,N,0,28613600
>698.5167@15.09,,Approved,Super Sample,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,4064649.426884723,7505505.833333333
>>698.5167@15.08,,,20181130_neg_SIR1,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,5454210
>>698.5167@15.10,,,20181130_neg_SIR2,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,5383540
>>698.5168@15.08,,,20181130_neg_SIR3,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,4444080
>>698.5162@15.09,,,20181130_neg_SIS2,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,2637650
>>698.5168@15.09,,,20181130_neg_SIS3,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,5286510
>>698.5166@15.09,,,20181130_neg_VIR1,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,13253600
>>698.5168@15.09,,,20181130_neg_VIR2,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,4544270
>>698.5167@15.10,,,20181130_neg_VIR3,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,8715010
>>698.5167@15.10,,,20181130_neg_VIS1,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,17134600
>>698.5168@15.10,,,20181130_neg_VIS2,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,9888580
>>698.5167@15.10,,,20181130_neg_VIS3,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",3,,N,N,0,8718680
>>698.5167@15.08,,,20181130_neg_SIS1_20181201153718,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,4605340
>778.5441@15.18,,Approved,Super Sample,Diacylglycerophosphoethanolamines,12,,Y,N,1033293.0319089869,3486725
>>778.5441@15.18,,,20181130_neg_SIR1,Diacylglycerophosphoethanolamines,12,,Y,N,0,3474330
>>778.5440@15.18,,,20181130_neg_SIR2,Diacylglycerophosphoethanolamines,12,,Y,N,0,4832900
>>778.5440@15.18,,,20181130_neg_SIR3,Diacylglycerophosphoethanolamines,12,,Y,N,0,5432010
>>778.5442@15.17,,,20181130_neg_SIS2,Diacylglycerophosphoethanolamines,12,,Y,N,0,3380280
>>778.5441@15.18,,,20181130_neg_SIS3,Diacylglycerophosphoethanolamines,12,,Y,N,0,4237170
>>778.5442@15.18,,,20181130_neg_VIR1,Diacylglycerophosphoethanolamines,12,,Y,N,0,3257380
>>778.5441@15.17,,,20181130_neg_VIR2,Diacylglycerophosphoethanolamines,12,,Y,N,0,3830080
>>778.5442@15.19,,,20181130_neg_VIR3,Diacylglycerophosphoethanolamines,12,,Y,N,0,2815000
>>778.5442@15.18,,,20181130_neg_VIS1,Diacylglycerophosphoethanolamines,12,,N,N,0,2185460
>>778.5442@15.19,,,20181130_neg_VIS2,Diacylglycerophosphoethanolamines,12,,N,N,0,1553770
>>778.5441@15.19,,,20181130_neg_VIS3,Diacylglycerophosphoethanolamines,12,,Y,N,0,2881970
>>778.5441@15.18,,,20181130_neg_SIS1_20181201153718,Diacylglycerophosphoethanolamines,12,,Y,N,0,3960350
>830.5968@15.28,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,3110842.4535427517,20110691.666666668
>>830.5969@15.27,,,20181130_neg_SIR1,Diacylglycerophosphocholines,12,,Y,N,0,19456400
>>830.5967@15.29,,,20181130_neg_SIR2,Diacylglycerophosphocholines,12,,Y,N,0,20360000
>>830.5968@15.29,,,20181130_neg_SIR3,Diacylglycerophosphocholines,12,,Y,N,0,18760300
>>830.5969@15.28,,,20181130_neg_SIS2,Diacylglycerophosphocholines,12,,Y,N,0,13428100
>>830.5968@15.29,,,20181130_neg_SIS3,Diacylglycerophosphocholines,12,,Y,N,0,20243600
>>830.5967@15.28,,,20181130_neg_VIR1,Diacylglycerophosphoserines,12,,Y,N,0,25694900
>>830.5969@15.26,,,20181130_neg_VIR2,Diacylglycerophosphocholines,12,,Y,N,0,21235500
>>830.5969@15.29,,,20181130_neg_VIR3,Diacylglycerophosphocholines,12,,Y,N,0,19654000
>>830.5968@15.28,,,20181130_neg_VIS1,Diacylglycerophosphocholines,12,,Y,N,0,25417300
>>830.5969@15.27,,,20181130_neg_VIS2,Diacylglycerophosphocholines,12,,Y,N,0,19936500
>>830.5968@15.30,,,20181130_neg_VIS3,Diacylglycerophosphocholines,12,,Y,N,0,17238600
>>830.5968@15.27,,,20181130_neg_SIS1_20181201153718,Diacylglycerophosphocholines,12,,Y,N,0,19903100
>716.5276@15.44,,Approved,Super Sample,Diacylglycerophosphoethanolamines,12,,Y,N,1750804.2346915572,5477398.333333333
>>716.5275@15.44,,,20181130_neg_SIR1,Diacylglycerophosphoethanolamines,12,,Y,N,0,4676320
>>716.5276@15.44,,,20181130_neg_SIR2,Diacylglycerophosphoethanolamines,12,,Y,N,0,4959180
>>716.5276@15.42,,,20181130_neg_SIR3,Diacylglycerophosphoethanolamines,12,,Y,N,0,3748290
>>716.5276@15.43,,,20181130_neg_SIS2,Diacylglycerophosphoethanolamines,12,,N,N,0,2456380
>>716.5275@15.43,,,20181130_neg_SIS3,Diacylglycerophosphoethanolamines,12,,Y,N,0,4886140
>>716.5275@15.43,,,20181130_neg_VIR1,Diacylglycerophosphoethanolamines,12,,Y,N,0,7489950
>>716.5276@15.43,,,20181130_neg_VIR2,Diacylglycerophosphoethanolamines,12,,Y,N,0,4641740
>>716.5276@15.44,,,20181130_neg_VIR3,Diacylglycerophosphoethanolamines,12,,Y,N,0,6258550
>>716.5276@15.44,,,20181130_neg_VIS1,Diacylglycerophosphoethanolamines,12,,Y,N,0,9665110
>>716.5275@15.44,,,20181130_neg_VIS2,Diacylglycerophosphoethanolamines,12,,Y,N,0,5380530
>>716.5276@15.44,,,20181130_neg_VIS3,Diacylglycerophosphoethanolamines,12,,Y,N,0,6180290
>>716.5276@15.44,,,20181130_neg_SIS1_20181201153718,Diacylglycerophosphoethanolamines,12,,Y,N,0,5386300
>854.5974@15.44,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,5520408.376971913,25378975
>>854.5974@15.44,,,20181130_neg_SIR1,Diacylglycerophosphocholines,12,,Y,N,0,24521500
>>854.5974@15.44,,,20181130_neg_SIR2,Diacylglycerophosphocholines,12,,Y,N,0,27553700
>>854.5974@15.45,,,20181130_neg_SIR3,Diacylglycerophosphocholines,12,,Y,N,0,22234600
>>854.5974@15.43,,,20181130_neg_SIS2,Diacylglycerophosphocholines,12,,Y,N,0,20406500
>>854.5974@15.45,,,20181130_neg_SIS3,Diacylglycerophosphocholines,12,,Y,N,0,28494800
>>854.5973@15.43,,,20181130_neg_VIR1,Diacylglycerophosphocholines,5,,Y,N,0,40706300
>>854.5975@15.44,,,20181130_neg_VIR2,Diacylglycerophosphocholines,12,,Y,N,0,24928100
>>854.5975@15.44,,,20181130_neg_VIR3,Diacylglycerophosphocholines,12,,Y,N,0,21621200
>>854.5974@15.44,,,20181130_neg_VIS1,Diacylglycerophosphocholines,12,,Y,N,0,26276100
>>854.5974@15.44,,,20181130_neg_VIS2,Diacylglycerophosphocholines,12,,Y,N,0,19123000
>>854.5974@15.44,,,20181130_neg_VIS3,Diacylglycerophosphocholines,12,,Y,N,0,20836300
>>854.5974@15.45,,,20181130_neg_SIS1_20181201153718,Diacylglycerophosphocholines,12,,Y,N,0,27845600
>880.6133@15.55,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,273102.2884864855,1328502.3333333333
>>880.6133@15.53,,,20181130_neg_SIR1,Diacylglycerophosphocholines,12,,Y,N,0,1194930
>>880.6134@15.55,,,20181130_neg_SIR2,Diacylglycerophosphocholines,12,,N,N,0,1373250
>>880.6133@15.54,,,20181130_neg_SIR3,Diacylglycerophosphocholines,12,,Y,N,0,1118380
>>880.6134@15.55,,,20181130_neg_SIS2,Diacylglycerophosphocholines,12,,Y,N,0,1044450
>>880.6133@15.55,,,20181130_neg_SIS3,Diacylglycerophosphocholines,12,,Y,N,0,1440660
>>880.6132@15.53,,,20181130_neg_VIR1,Diacylglycerophosphocholines,12,,Y,N,0,2040240
>>880.6134@15.55,,,20181130_neg_VIR2,Diacylglycerophosphocholines,12,,Y,N,0,1349430
>>880.6134@15.53,,,20181130_neg_VIR3,Diacylglycerophosphocholines,12,,Y,N,0,1219990
>>880.6133@15.56,,,20181130_neg_VIS1,Diacylglycerophosphocholines,12,,N,N,0,1508220
>>880.6133@15.55,,,20181130_neg_VIS2,Diacylglycerophosphocholines,12,,Y,N,0,984328
>>880.6134@15.57,,,20181130_neg_VIS3,Diacylglycerophosphocholines,12,,Y,N,0,1149470
>>880.6134@15.58,,,20181130_neg_SIS1_20181201153718,Diacylglycerophosphocholines,12,,Y,N,0,1518680
>830.5971@15.57,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,9907043.427962838,54024825
>>830.5970@15.56,,,20181130_neg_SIR1,Diacylglycerophosphocholines,12,,Y,N,0,54644000
>>830.5970@15.57,,,20181130_neg_SIR2,Diacylglycerophosphocholines,12,,Y,N,0,61167200
>>830.5971@15.56,,,20181130_neg_SIR3,Diacylglycerophosphocholines,12,,Y,N,0,50286700
>>830.5971@15.56,,,20181130_neg_SIS2,Diacylglycerophosphocholines,12,,Y,N,0,41374400
>>830.5970@15.57,,,20181130_neg_SIS3,Diacylglycerophosphocholines,12,,Y,N,0,48322800
>>830.5970@15.57,,,20181130_neg_VIR1,Diacylglycerophosphocholines,12,,Y,N,0,81046000
>>830.5971@15.58,,,20181130_neg_VIR2,Diacylglycerophosphocholines,12,,Y,N,0,54940800
>>830.5971@15.59,,,20181130_neg_VIR3,Diacylglycerophosphocholines,12,,Y,N,0,42451300
>>830.5970@15.59,,,20181130_neg_VIS1,Diacylglycerophosphocholines,12,,Y,N,0,54139100
>>830.5971@15.57,,,20181130_neg_VIS2,Diacylglycerophosphocholines,12,,Y,N,0,47422500
>>830.5971@15.57,,,20181130_neg_VIS3,Diacylglycerophosphocholines,12,,Y,N,0,57096400
>>830.5971@15.58,,,20181130_neg_SIS1_20181201153718,Diacylglycerophosphocholines,12,,Y,N,0,55406700
>742.5435@15.62,,Approved,Super Sample,Diacylglycerophosphoethanolamines,12,,Y,N,1080755.7223484355,2916826.6666666665
>>742.5433@15.62,,,20181130_neg_SIR1,Diacylglycerophosphoethanolamines,12,,N,N,0,2213450
>>742.5434@15.61,,,20181130_neg_SIR2,Diacylglycerophosphoethanolamines,12,,N,N,0,2496920
>>742.5434@15.61,,,20181130_neg_SIR3,Diacylglycerophosphoethanolamines,12,,N,N,0,2019480
>>742.5435@15.62,,,20181130_neg_SIS2,Diacylglycerophosphoethanolamines,12,,N,N,0,1233400
>>742.5435@15.62,,,20181130_neg_SIS3,Diacylglycerophosphoethanolamines,12,,N,N,0,2418110
>>742.5434@15.63,,,20181130_neg_VIR1,Diacylglycerophosphoethanolamines,12,,Y,N,0,3734300
>>742.5435@15.61,,,20181130_neg_VIR2,Diacylglycerophosphoethanolamines,12,,Y,N,0,2921740
>>742.5435@15.63,,,20181130_neg_VIR3,Diacylglycerophosphoethanolamines,12,,Y,N,0,3544320
>>742.5434@15.62,,,20181130_neg_VIS1,Diacylglycerophosphoethanolamines,12,,Y,N,0,5743670
>>742.5435@15.62,,,20181130_neg_VIS2,Diacylglycerophosphoethanolamines,12,,Y,N,0,2859800
>>742.5435@15.62,,,20181130_neg_VIS3,Diacylglycerophosphoethanolamines,5,,Y,N,0,3356130
>>742.5435@15.61,,,20181130_neg_SIS1_20181201153718,Diacylglycerophosphoethanolamines,12,,N,N,0,2460600
>766.5438@15.77,,Approved,Super Sample,Diacylglycerophosphoethanolamines,12,,Y,N,3715978.114919932,11180918.333333334
>>766.5437@15.76,,,20181130_neg_SIR1,Diacylglycerophosphoethanolamines,12,,Y,N,0,9488360
>>766.5438@15.77,,,20181130_neg_SIR2,Diacylglycerophosphoethanolamines,12,,Y,N,0,10492400
>>766.5438@15.77,,,20181130_neg_SIR3,Diacylglycerophosphoethanolamines,12,,Y,N,0,7938020
>>766.5438@15.77,,,20181130_neg_SIS2,Diacylglycerophosphoethanolamines,12,,Y,N,0,5252620
>>766.5437@15.77,,,20181130_neg_SIS3,Diacylglycerophosphoethanolamines,12,,Y,N,0,11564100
>>766.5437@15.78,,,20181130_neg_VIR1,Diacylglycerophosphoethanolamines,12,,Y,N,0,16924700
>>766.5438@15.77,,,20181130_neg_VIR2,Diacylglycerophosphoethanolamines,5,,Y,N,0,9646200
>>766.5437@15.77,,,20181130_neg_VIR3,Diacylglycerophosphoethanolamines,12,,Y,N,0,11433400
>>766.5437@15.77,,,20181130_neg_VIS1,Diacylglycerophosphoethanolamines,12,,Y,N,0,19767400
>>766.5438@15.78,,,20181130_neg_VIS2,Diacylglycerophosphoethanolamines,5,,Y,N,0,8805320
>>766.5438@15.78,,,20181130_neg_VIS3,Diacylglycerophosphoethanolamines,12,,Y,N,0,12337700
>>766.5438@15.77,,,20181130_neg_SIS1_20181201153718,Diacylglycerophosphoethanolamines,12,,Y,N,0,10520800
>742.5436@15.91,,Approved,Super Sample,Diacylglycerophosphoethanolamines,12,,Y,N,1914283.959650267,5509045.833333333
>>742.5435@15.92,,,20181130_neg_SIR1,Diacylglycerophosphoethanolamines,12,,Y,N,0,4417790
>>742.5436@15.91,,,20181130_neg_SIR2,Diacylglycerophosphoethanolamines,12,,Y,N,0,5037600
>>742.5435@15.91,,,20181130_neg_SIR3,Diacylglycerophosphoethanolamines,12,,Y,N,0,3759200
>>742.5436@15.92,,,20181130_neg_SIS2,Diacylglycerophosphoethanolamines,12,,Y,N,0,2184210
>>742.5436@15.91,,,20181130_neg_SIS3,Diacylglycerophosphoethanolamines,12,,Y,N,0,4483780
>>742.5436@15.92,,,20181130_neg_VIR1,Diacylglycerophosphoethanolamines,12,,Y,N,0,7391110
>>742.5436@15.90,,,20181130_neg_VIR2,Diacylglycerophosphoethanolamines,12,,Y,N,0,6904890
>>742.5435@15.92,,,20181130_neg_VIR3,Diacylglycerophosphoethanolamines,4,,Y,N,0,5458620
>>742.5435@15.92,,,20181130_neg_VIS1,Diacylglycerophosphoethanolamines,12,,Y,N,0,9432780
>>742.5436@15.91,,,20181130_neg_VIS2,Diacylglycerophosphoethanolamines,12,,Y,N,0,5027460
>>742.5435@15.91,,,20181130_neg_VIS3,Diacylglycerophosphoethanolamines,12,,Y,N,0,7705450
>>742.5436@15.92,,,20181130_neg_SIS1_20181201153718,Diacylglycerophosphoethanolamines,12,,Y,N,0,4305660
>750.5487@16.04,,Approved,Super Sample,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,1375870.7252467335,3733089.1666666665
>>750.5487@16.04,,,20181130_neg_SIR1,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,3381290
>>750.5487@16.03,,,20181130_neg_SIR2,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,3535060
>>750.5487@16.04,,,20181130_neg_SIR3,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,2537130
>>750.5488@16.03,,,20181130_neg_SIS2,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,1886830
>>750.5487@16.02,,,20181130_neg_SIS3,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,3786890
>>750.5487@16.03,,,20181130_neg_VIR1,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,6984270
>>750.5488@16.03,,,20181130_neg_VIR2,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,2794310
>>750.5486@16.05,,,20181130_neg_VIR3,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,4012120
>>750.5486@16.04,,,20181130_neg_VIS1,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,Y,N,0,6037130
>>750.5487@16.05,,,20181130_neg_VIS2,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",5,,N,N,0,2949500
>>750.5487@16.04,,,20181130_neg_VIS3,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,3228450
>>750.5487@16.03,,,20181130_neg_SIS1_20181201153718,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines",12,,N,N,0,3664090
>856.6131@16.06,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,1204151.4180903034,5244406.666666667
>>856.6130@16.04,,,20181130_neg_SIR1,Diacylglycerophosphocholines,12,,Y,N,0,4857680
>>856.6131@16.09,,,20181130_neg_SIR2,Diacylglycerophosphocholines,12,,Y,N,0,5592940
>>856.6131@16.04,,,20181130_neg_SIR3,Diacylglycerophosphocholines,12,,N,N,0,4288590
>>856.6132@16.05,,,20181130_neg_SIS2,Diacylglycerophosphocholines,12,,N,N,0,3721460
>>856.6130@16.05,,,20181130_neg_SIS3,Diacylglycerophosphocholines,12,,Y,N,0,5474370
>>856.6130@16.07,,,20181130_neg_VIR1,Diacylglycerophosphocholines,12,,Y,N,0,8741960
>>856.6131@16.05,,,20181130_neg_VIR2,Diacylglycerophosphocholines,5,,Y,N,0,4688610
>>856.6130@16.06,,,20181130_neg_VIR3,Diacylglycerophosphocholines,12,,Y,N,0,4461130
>>856.6131@16.06,,,20181130_neg_VIS1,Diacylglycerophosphocholines,12,,Y,N,0,5477460
>>856.6131@16.07,,,20181130_neg_VIS2,Diacylglycerophosphocholines,12,,Y,N,0,4803300
>>856.6131@16.08,,,20181130_neg_VIS3,Diacylglycerophosphocholines,12,,Y,N,0,4975620
>>856.6131@16.07,,,20181130_neg_SIS1_20181201153718,Diacylglycerophosphocholines,12,,Y,N,0,5849760
>814.6020@16.09,,Approved,Super Sample,"1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,100154.0083688824,913869.75
>>814.6019@16.07,,,20181130_neg_SIR1,"1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,0,995617
>>814.6020@16.09,,,20181130_neg_SIR2,"1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,N,N,0,1046110
>>814.6019@16.09,,,20181130_neg_SIR3,"1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,N,N,0,788070
>>814.6021@16.07,,,20181130_neg_SIS2,"1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,0,1024010
>>814.6019@16.12,,,20181130_neg_SIS3,"1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,N,N,0,814620
>>814.6020@16.07,,,20181130_neg_VIR1,"1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,N,N,0,830691
>>814.6020@16.10,,,20181130_neg_VIR2,"1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,0,816325
>>814.6019@16.08,,,20181130_neg_VIR3,"1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,0,829599
>>814.6019@16.09,,,20181130_neg_VIS1,"1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,N,N,0,1065990
>>814.6019@16.07,,,20181130_neg_VIS2,"1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,N,N,0,887667
>>814.6020@16.11,,,20181130_neg_VIS3,"1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,Y,N,0,862348
>>814.6020@16.08,,,20181130_neg_SIS1_20181201153718,"1-(1Z-alkenyl),2-acylglycerophosphocholines",12,,N,N,0,1005390
>838.6023@16.20,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,1395906.1480000387,2612540.8333333335
>>838.6024@16.22,,,20181130_neg_SIR1,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,4488550
>>838.6023@16.18,,,20181130_neg_SIR2,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,4581930
>>838.6023@16.22,,,20181130_neg_SIR3,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,3291400
>>838.6025@16.19,,,20181130_neg_SIS2,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,2573760
>>838.6023@16.19,,,20181130_neg_SIS3,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,3879650
>>838.6023@16.22,,,20181130_neg_VIR1,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,2382150
>>838.6024@16.21,,,20181130_neg_VIR2,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1333200
>>838.6022@16.21,,,20181130_neg_VIR3,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1141490
>>838.6022@16.20,,,20181130_neg_VIS1,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1267990
>>838.6023@16.22,,,20181130_neg_VIS2,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,835560
>>838.6024@16.22,,,20181130_neg_VIS3,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1200520
>>838.6023@16.18,,,20181130_neg_SIS1_20181201153718,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,4374290
>814.6020@16.40,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,838039.6738333752,2481567.5
>>814.6020@16.40,,,20181130_neg_SIR1,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,3574190
>>814.6019@16.36,,,20181130_neg_SIR2,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,3546120
>>814.6020@16.39,,,20181130_neg_SIR3,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,2806980
>>814.6020@16.39,,,20181130_neg_SIS2,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,2122170
>>814.6019@16.40,,,20181130_neg_SIS3,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,2898480
>>814.6020@16.39,,,20181130_neg_VIR1,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,3584500
>>814.6020@16.38,,,20181130_neg_VIR2,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1344470
>>814.6019@16.41,,,20181130_neg_VIR3,"1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,1506460
>>814.6018@16.38,,,20181130_neg_VIS1,"1-alkyl,2-acylglycerophosphocholines",4,,N,N,0,1897440
>>814.6020@16.42,,,20181130_neg_VIS2,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1532980
>>814.6020@16.46,,,20181130_neg_VIS3,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1778790
